"","SECCION","munn","edo","edon","disloc1996","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"119",2319,48,"mex",15,3,15,1853,3111,15,"MEXICO",1,48,"JIQUIPILCO","URBANO(A)"
"120",2320,48,"mex",15,3,15,840,1491,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"121",2321,48,"mex",15,3,15,1763,3204,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"122",2322,48,"mex",15,3,15,1106,2006,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"123",2323,48,"mex",15,3,15,1379,2485,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"124",2324,48,"mex",15,3,15,597,1060,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"125",2325,48,"mex",15,3,15,1384,2322,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"126",2326,48,"mex",15,3,15,1096,1791,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"127",2327,48,"mex",15,3,15,867,1373,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"128",2328,48,"mex",15,3,15,2235,3767,15,"MEXICO",1,48,"JIQUIPILCO","MIXTO(A)"
"129",2329,48,"mex",15,3,15,3133,5349,15,"MEXICO",1,48,"JIQUIPILCO","URBANO(A)"
"130",2330,48,"mex",15,3,15,1729,2940,15,"MEXICO",1,48,"JIQUIPILCO","URBANO(A)"
"131",2331,48,"mex",15,3,15,1208,2159,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"132",2332,48,"mex",15,3,15,1674,2841,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"133",2333,48,"mex",15,3,15,1243,2024,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"134",2334,48,"mex",15,3,15,1212,1967,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"135",2335,48,"mex",15,3,15,649,1106,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"136",2336,48,"mex",15,3,15,833,1370,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"137",2337,48,"mex",15,3,15,2010,3658,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"138",2338,48,"mex",15,3,15,1205,2046,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"139",2339,48,"mex",15,3,15,1776,3152,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"140",2340,48,"mex",15,3,15,473,805,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"141",2341,48,"mex",15,3,15,1485,2559,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
"142",2342,48,"mex",15,3,15,122,189,15,"MEXICO",1,48,"JIQUIPILCO","RURAL"
