"","SECCION","munn","edo","edon","disloc2015","disloc2018","P_18y+","P_Total","ENTIDAD","NOMBRE ENTIDAD","DISTRITO","MUNICIPIO","NOMBRE MUNICIPIO","TIPO"
"188",1083,27,"gue",12,18,18,201,333,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"189",1084,27,"gue",12,18,18,553,827,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"190",1085,27,"gue",12,18,18,73,114,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"191",1086,27,"gue",12,18,18,571,897,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"192",1087,27,"gue",12,18,18,609,1000,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","URBANO(A)"
"193",1088,27,"gue",12,18,18,194,303,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"194",1089,27,"gue",12,18,18,125,206,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"195",1090,27,"gue",12,18,18,105,237,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"196",1091,27,"gue",12,18,18,106,165,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"197",1092,27,"gue",12,18,18,265,395,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"198",1093,27,"gue",12,18,18,81,153,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"199",1094,27,"gue",12,18,18,353,519,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"200",1095,27,"gue",12,18,18,221,334,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"201",1096,27,"gue",12,18,18,138,185,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"202",1097,27,"gue",12,18,18,140,216,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"203",1098,27,"gue",12,18,18,500,781,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"204",1099,27,"gue",12,18,18,268,437,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"205",1100,27,"gue",12,18,18,351,510,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"206",1101,27,"gue",12,18,18,266,455,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"207",1102,27,"gue",12,18,18,193,308,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"208",1103,27,"gue",12,18,18,194,289,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"209",1104,27,"gue",12,18,18,737,1095,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"210",1105,27,"gue",12,18,18,164,219,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"211",1106,27,"gue",12,18,18,235,349,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"212",1107,27,"gue",12,18,18,194,257,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"213",1108,27,"gue",12,18,18,189,282,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"214",1109,27,"gue",12,18,18,487,705,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"215",1110,27,"gue",12,18,18,203,305,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","RURAL"
"216",1111,27,"gue",12,18,18,549,860,12,"GUERRERO",1,27,"CUTZAMALA DE PINZON","URBANO(A)"
"217",1382,33,"gue",12,19,19,1113,2112,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","MIXTO(A)"
"218",1383,33,"gue",12,19,19,1228,2362,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","MIXTO(A)"
"219",1384,33,"gue",12,19,19,1608,3166,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","URBANO(A)"
"220",1385,33,"gue",12,19,19,0,3,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"221",1386,33,"gue",12,19,19,514,1013,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"222",1387,33,"gue",12,19,19,144,306,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"223",1388,33,"gue",12,19,19,340,592,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"224",1389,33,"gue",12,19,19,195,390,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"225",1390,33,"gue",12,19,19,171,395,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"226",1391,33,"gue",12,19,19,93,195,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"227",1392,33,"gue",12,19,19,82,162,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"228",1393,33,"gue",12,19,19,318,648,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"229",1394,33,"gue",12,19,19,197,444,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"230",1395,33,"gue",12,19,19,185,373,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"231",1396,33,"gue",12,19,19,145,295,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"232",1397,33,"gue",12,19,19,86,196,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"233",1398,33,"gue",12,19,19,351,679,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"234",1399,33,"gue",12,19,19,54,112,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"235",1401,33,"gue",12,19,19,160,372,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"236",1402,33,"gue",12,19,19,490,1104,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"237",1403,33,"gue",12,19,19,229,501,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"238",1404,33,"gue",12,19,19,145,280,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"239",1405,33,"gue",12,19,19,397,761,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"240",1406,33,"gue",12,19,19,262,502,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"241",1407,33,"gue",12,19,19,138,307,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
"242",1408,33,"gue",12,19,19,230,493,12,"GUERRERO",1,33,"GENERAL HELIODORO CASTILLO","RURAL"
