"","SECCION","munn.x","edon.x","edo","disloc2018","disloc2012","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"290",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"291",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"292",219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"293",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"294",221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"295",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"296",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"297",224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"298",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"299",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"300",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"301",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"302",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"303",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"304",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"305",232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"306",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"307",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"308",235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"309",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"310",237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"311",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"312",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"313",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"314",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"315",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"316",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"317",609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"318",610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"319",611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"320",612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"321",613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"322",614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"323",615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"324",616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"325",617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"326",618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"327",619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"328",620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"329",621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"330",622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"331",623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"332",624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"333",625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"334",626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"335",627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"336",628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"337",629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"338",630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"339",631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"340",632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"341",633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"342",634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"343",635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"344",636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"345",637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"346",638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"347",639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"348",640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"349",641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"350",642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"351",643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"352",644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"353",645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"354",646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"355",647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"356",648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"357",649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"358",650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"359",651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"360",740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"361",741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"362",742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"363",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"364",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"365",745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"366",746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"367",747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"368",748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"369",749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"370",750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"371",751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"372",2505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"373",2506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"374",2507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"375",2508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"376",2509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"377",2510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"378",2511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"379",2512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"380",2513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"381",2514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"382",2515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"383",2516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"384",2517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"385",2518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"386",2519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"387",2520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"388",2521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"389",2522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"390",2523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"391",2524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"392",2525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"393",2526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"394",2527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"395",2528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"396",2529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"397",2530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"398",2531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"399",2532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"400",2533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"401",2534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"402",2535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"403",2536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"404",2537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"405",2538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"406",2539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"407",2540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"408",2541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"409",2542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"410",2778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"411",2779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"412",2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"413",2781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"414",2782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"415",2783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"416",2784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"417",2785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"418",2786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"419",2787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"420",2788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"421",2789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"422",1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"423",1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"424",1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"425",1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"426",1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"427",1273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"428",1274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"429",1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"430",1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"431",1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"432",1278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"433",1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"434",1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"435",1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"436",1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"437",1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"438",1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"439",1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"440",1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"441",1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"442",1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"443",1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"444",1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"445",1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"446",1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"447",1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"448",1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"449",1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"450",1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"451",1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"452",1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"453",1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"454",1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"455",1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"456",1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"457",1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"458",1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"459",1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"460",1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"461",1311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"462",1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"463",1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"464",1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"465",1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"466",1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"467",1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"468",1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"469",1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"470",1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"471",1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"472",1323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"473",1324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"474",1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"475",1326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"476",1327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"477",1328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"478",1329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"479",1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"480",1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"481",1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"482",1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"483",1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"484",1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"485",1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"486",1337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"487",1338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"488",1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"489",1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"490",1341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"491",1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"492",1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"493",1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"494",1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"495",1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"496",1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"497",1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"498",1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"499",1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"500",1351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"501",1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"502",1353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"503",1354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"504",1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"505",1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"506",1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"507",1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"508",1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"509",1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"510",1361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"511",1362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"512",1363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"513",1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"514",1365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"515",1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"516",1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"517",1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"518",1369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"519",1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"520",1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"521",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"522",1373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"523",1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"524",1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"525",1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"526",1377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"527",1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"528",1379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"529",1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"530",1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"531",1382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"532",1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"533",1384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"534",1385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"535",1386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"536",1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"537",1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"538",1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"539",1390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"540",1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"541",1393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"542",1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"543",1395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"544",1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"545",1397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"546",1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"547",1403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"548",1404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"549",1405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"550",1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"551",1407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"552",1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"553",1409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"554",1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"555",1411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"556",1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"557",1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"558",1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"559",1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"560",1416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"561",1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"562",1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"563",1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"564",1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"565",1429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"566",1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"567",1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"568",1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"569",1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"570",1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"571",1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"572",1436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"573",1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"574",1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"575",1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"576",1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"577",1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"578",1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"579",1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"580",1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
