"","SECCION","munn.x","edon.x","disloc2018","disloc2015","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"314",1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"315",1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"316",1609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"317",1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"318",1611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"319",1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"320",1613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"321",1614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"322",1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"323",1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"324",1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"325",1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"326",1619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"327",1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"328",1621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"329",1622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"330",1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"331",1624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"332",1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"333",1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"334",1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"335",1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"336",1629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"337",1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"338",1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"339",1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"340",1633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"341",1634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"342",1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"343",1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"344",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"345",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"346",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"347",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"348",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"349",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"350",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"351",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"352",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"353",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"354",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"355",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"356",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"357",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"358",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"359",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"360",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"361",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"362",166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"363",167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"364",168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"365",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"366",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"367",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"368",172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"369",1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"370",1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"371",1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"372",1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"373",1192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"374",1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"375",1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"376",1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"377",1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"378",1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"379",1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"380",1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"381",1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"382",1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"383",1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"384",1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"385",1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"386",1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"387",1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"388",1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"389",1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"390",1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"391",1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"392",1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"393",1213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"394",1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"395",1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"396",1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"397",1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"398",1218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"399",1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"400",1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"401",1242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"402",1243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"403",1244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"404",1245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"405",1246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"406",1247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"407",1248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"408",1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"409",1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"410",1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"411",1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"412",1253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"413",1254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"414",1255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"415",1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"416",1257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"417",1258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"418",1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"419",1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"420",1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"421",1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"422",1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"423",1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"424",1265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"425",1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"426",1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"427",1268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"428",1269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"429",1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"430",1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"431",1272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"432",1273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"433",1274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"434",1275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"435",1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"436",1277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"437",1278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"438",1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"439",1280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"440",1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"441",1282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"442",1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"443",1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"444",1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"445",1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"446",1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"447",1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"448",1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"449",1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"450",1291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"451",1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"452",1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"453",1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"454",1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"455",1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"456",1297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"457",1298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"458",1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"459",1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"460",1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"461",1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"462",1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"463",1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"464",1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"465",1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"466",1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"467",1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"468",1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"469",1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"470",1311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"471",1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"472",1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"473",1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"474",1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"475",1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"476",1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"477",1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"478",1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"479",1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"480",1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"481",1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"482",1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"483",1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"484",1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"485",1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"486",1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"487",1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"488",1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"489",1569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"490",1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"491",1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"492",1572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"493",1573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"494",1574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"495",1575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"496",1576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"497",1577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"498",1578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"499",1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"500",1580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"501",1581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"502",1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"503",1583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"504",1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"505",1585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"506",1586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"507",1638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"508",1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"509",1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"510",1641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"511",1642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"512",1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"513",1644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"514",1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"515",1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"516",1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"517",1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"518",1649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"519",1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"520",1651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"521",1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"522",1653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"523",1654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"524",1655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"525",1656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"526",1657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"527",1658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"528",1659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"529",1660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"530",1661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"531",1662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"532",1663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"533",1664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"534",1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"535",1666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"536",1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"537",1668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"538",1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"539",1773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"540",1774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"541",1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"542",1776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"543",1777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"544",1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"545",1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"546",1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"547",1781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"548",1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"549",1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"550",1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"551",1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"552",1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"553",1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"554",1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"555",1789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"556",1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"557",1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"558",1792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"559",1793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"560",1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"561",1795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"562",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"563",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"564",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"565",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"566",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"567",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"568",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"569",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"570",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"571",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"572",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"573",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"574",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"575",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"576",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"577",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"578",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"579",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"580",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"581",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"582",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"583",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"584",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"585",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"586",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"587",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"588",85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"589",86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"590",87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"591",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"592",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"593",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"594",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"595",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"596",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"597",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"598",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"599",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"600",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"601",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"602",137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"603",138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"604",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"605",140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"606",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"607",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"608",143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"609",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"610",145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"611",147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"612",148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"613",149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"614",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"615",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"616",152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"617",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"618",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"619",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"620",156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"621",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"622",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"623",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"624",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
