"","SECCION","munn.x","edon.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"243",98,2,27,4,19,9,4,4,2218,0.676,0.653445144967456,0.0225548550325441,1,0,0
"244",99,2,27,4,19,9,4,4,1569,0.676,0.653445144967456,0.0225548550325441,1,0,0
"245",100,2,27,4,19,9,4,4,2866,0.676,0.653445144967456,0.0225548550325441,0,0,0
"246",101,2,27,2,19,10,2,2,2236,0.538,0.478263335361264,0.0597366646387361,1,0,0
"247",102,2,27,2,19,10,2,2,1330,0.538,0.478263335361264,0.0597366646387361,1,0,0
"248",103,2,27,4,19,9,4,4,2369,0.676,0.653445144967456,0.0225548550325441,1,0,0
"249",104,2,27,4,19,9,4,4,2651,0.676,0.653445144967456,0.0225548550325441,1,0,0
"250",105,2,27,4,19,9,4,4,2228,0.676,0.653445144967456,0.0225548550325441,1,0,0
"251",106,2,27,4,19,9,4,4,1447,0.676,0.653445144967456,0.0225548550325441,1,0,0
"252",107,2,27,2,19,9,2,2,2023,0.676,0.653445144967456,0.0225548550325441,1,0,0
"253",108,2,27,4,19,9,4,4,978,0.676,0.653445144967456,0.0225548550325441,1,0,0
"254",109,2,27,4,19,9,4,4,1481,0.676,0.653445144967456,0.0225548550325441,1,0,0
"255",110,2,27,4,19,9,4,4,3465,0.676,0.653445144967456,0.0225548550325441,0,0,0
"256",111,2,27,4,19,9,4,4,1177,0.676,0.653445144967456,0.0225548550325441,1,0,0
"257",112,2,27,2,19,10,2,2,1524,0.538,0.478263335361264,0.0597366646387361,1,0,0
"258",113,2,27,2,19,10,2,2,1775,0.538,0.478263335361264,0.0597366646387361,0,0,1
"259",114,2,27,2,19,10,2,2,830,0.538,0.478263335361264,0.0597366646387361,0,0,0
"260",115,2,27,2,19,10,2,2,1123,0.538,0.478263335361264,0.0597366646387361,0,0,0
"261",116,2,27,2,19,10,2,2,911,0.538,0.478263335361264,0.0597366646387361,0,0,0
"262",117,2,27,4,19,9,4,4,667,0.676,0.653445144967456,0.0225548550325441,1,0,0
"263",118,2,27,4,19,9,4,4,2348,0.676,0.653445144967456,0.0225548550325441,0,0,0
"264",119,2,27,4,19,9,4,4,1679,0.676,0.653445144967456,0.0225548550325441,0,0,1
"265",120,2,27,4,19,9,4,4,1966,0.676,0.653445144967456,0.0225548550325441,0,0,0
"266",121,2,27,4,19,9,4,4,2437,0.676,0.653445144967456,0.0225548550325441,0,0,0
"267",122,2,27,4,19,9,4,4,3777,0.676,0.653445144967456,0.0225548550325441,1,0,0
"268",123,2,27,4,19,9,4,4,1670,0.676,0.653445144967456,0.0225548550325441,1,0,0
"269",124,2,27,4,19,9,4,4,1484,0.676,0.653445144967456,0.0225548550325441,1,0,0
"270",125,2,27,4,19,9,4,4,2184,0.676,0.653445144967456,0.0225548550325441,0,0,0
"271",126,2,27,2,19,9,2,2,1250,0.676,0.653445144967456,0.0225548550325441,1,0,0
"272",127,2,27,4,19,9,4,4,1616,0.676,0.653445144967456,0.0225548550325441,0,0,1
"273",128,2,27,2,19,9,2,2,2045,0.676,0.653445144967456,0.0225548550325441,0,0,1
"274",129,2,27,4,19,9,4,4,2279,0.676,0.653445144967456,0.0225548550325441,1,0,0
"275",130,2,27,4,19,9,4,4,2708,0.676,0.653445144967456,0.0225548550325441,0,0,0
