"","seccion","munn","edon","dis_nueva","dis_anterior","pob_total","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","dcrit8","dist2015","dist2017","elec_cong_2016","elec_cong_2017","elec_cong_2018","elec_cong_2019","PANgob_antes","PRIgob_antes","PRDgob_antes","PVEMgob_antes","MCgob_antes","Indgob_antes","PANgob_despues","PRIgob_despues","PRDgob_despues","Morenagob_despues","MCgob_despues","Indgob_despues","PESgob_despues","PANcong_antes","PRIcong_antes","PRDcong_antes","PVEMcong_antes","MCcong_antes","PANcong_despues","PRIcong_despues","MCcong_despues","PENDIENTEcong_despues","Morenacong_despues","PANgober_2antes","PRIgober_2antes","PRDgober_2antes"
"419",239,8,18,13,7,576,18,17,1,0,0,0,1,0,18,0.326,0.514,0.429,0.057,0.133,0.867,0,18,0.337,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"420",277,10,18,1,16,1308,2,1,0,0,1,0,1,0,1,0.64,0.414,0.514,0.071,0,1,0,1,0.644,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"421",320,11,18,3,16,2193,3,12,1,0,0,0,0,0,3,0.261,0.414,0.514,0.071,0,1,0,3,0.333,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"422",347,12,18,10,9,2597,13,14,1,0,0,0,1,0,13,0.534,0.314,0.627,0.059,0,1,0,13,0.537,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"423",411,14,18,13,3,2125,10,17,0,0,1,0,1,0,18,0.326,0.732,0.232,0.037,0,1,0,18,0.337,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"424",435,15,18,5,10,1064,14,16,1,0,0,0,1,0,14,0.835,0.595,0.381,0.024,0,0.727,0.273,14,0.824,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"425",597,17,18,6,5,1533,8,11,1,0,0,0,0,0,8,0.23,1,0,0,0,1,0,8,0.329,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"426",598,17,18,9,5,4875,9,9,1,0,0,0,1,0,9,0.337,1,0,0,0,1,0,9,0.378,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"427",610,17,18,11,3,1986,7,10,1,0,0,0,1,0,7,0.472,0.732,0.232,0.037,0,1,0,7,0.439,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"428",612,17,18,8,2,2510,4,8,1,0,0,0,0,0,4,0.926,0.808,0.151,0.041,0,1,0,4,0.925,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"429",674,17,18,12,1,404,6,7,1,0,0,0,0,0,6,0.562,1,0,0,0,1,0,6,0.532,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"430",749,17,18,12,3,3698,5,7,1,0,0,0,0,0,6,0.562,0.732,0.232,0.037,0,1,0,6,0.532,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"431",1,1,19,20,20,1144,3,1,0,0,1,0,1,0,3,0.974,0.585,0.146,0.268,0,1,0,3,0.941,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"432",3,2,19,21,22,767,1,2,0,0,1,0,0,0,1,0.872,0.472,0.315,0.213,0.163,0.837,0,1,0.873,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"433",12,3,19,24,22,243,2,3,1,0,0,0,0,0,2,0.38,0.472,0.315,0.213,0.163,0.837,0,2,0.508,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"434",63,6,19,5,16,3790,10,12,0,0,1,0,1,0,10,1,0.924,0,0.076,0.098,0.902,0,10,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"435",68,6,19,16,16,9198,9,11,1,0,0,0,0,0,9,1,0.924,0,0.076,0.098,0.902,0,9,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"436",121,6,19,7,16,3155,11,13,1,0,0,0,0,0,11,1,0.924,0,0.076,0.098,0.902,0,11,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"437",151,7,19,26,26,2174,4,4,0,0,1,0,1,0,4,0.407,0.108,0.775,0.117,0,1,0,4,0.537,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"438",172,9,19,23,23,2417,25,5,0,0,1,0,0,0,25,0.759,0.563,0.352,0.085,0.118,0.882,0,25,0.69,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"439",356,19,19,18,18,2003,23,25,1,0,0,0,0,0,23,1,1,0,0,0.686,0.314,0,23,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"440",430,21,19,25,17,4598,13,15,1,0,0,0,1,0,13,1,0.961,0.019,0.019,0.074,0.926,0,13,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"441",433,21,19,17,17,16014,12,14,1,0,0,0,0,0,12,1,0.961,0.019,0.019,0.074,0.926,0,12,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"442",526,26,19,12,15,284,5,7,1,0,0,1,0,0,5,1,1,0,0,0.75,0.25,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"443",530,26,19,15,15,365,6,8,1,0,0,1,0,0,6,1,1,0,0,0.75,0.25,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"444",604,26,19,14,14,6041,8,10,1,0,0,1,0,0,8,1,1,0,0,0.5,0.5,0,8,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"445",707,26,19,13,13,1682,7,9,1,0,0,0,1,0,7,1,1,0,0,0.143,0.857,0,7,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"446",841,32,19,22,22,6637,26,6,1,0,0,0,0,0,26,0.948,0.472,0.315,0.213,0.163,0.837,0,26,0.917,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"447",975,40,19,11,3,1117,19,19,1,0,0,0,1,0,19,0.983,1,0,0,0.548,0.452,0,19,0.974,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"448",985,40,19,4,3,1180,20,20,1,0,0,0,0,0,20,0.997,1,0,0,0.548,0.452,0,20,0.994,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"449",1044,40,19,3,4,1802,21,21,1,0,0,0,0,0,21,1,1,0,0,0.68,0.32,0,21,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"450",1131,40,19,6,6,137,18,18,1,0,0,0,0,0,18,0.96,1,0,0,0.52,0.48,0,18,0.968,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"451",1331,40,19,8,7,1690,17,17,1,0,0,1,0,0,17,1,1,0,0,0.87,0.13,0,17,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"452",1432,40,19,1,1,2276,16,16,1,0,0,0,1,0,16,1,1,0,0,0.163,0.837,0,16,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"453",1453,40,19,2,1,2497,22,22,1,0,0,0,0,0,22,1,1,0,0,0.163,0.837,0,22,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"454",1766,47,19,10,11,1594,14,23,1,0,0,1,0,0,14,0.987,1,0,0,0.851,0.149,0,14,0.989,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"455",1902,47,19,9,10,2935,15,24,1,0,0,0,1,0,15,0.968,1,0,0,0.806,0.194,0,15,0.947,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"456",1999,48,19,19,19,8475,24,26,1,0,0,0,0,0,24,1,0.931,0.028,0.042,0.765,0.235,0,24,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"457",1,1,20,1,3,1172,16,1,1,0,0,0,1,0,16,0.483,0.325,0.325,0.349,0,0.882,0.118,16,0.655,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"458",2,2,20,2,25,977,13,2,0,0,1,0,1,0,13,1,0.196,0.636,0.168,0,0.976,0.024,13,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"459",35,3,20,3,22,1644,3,3,1,0,0,0,0,0,23,0.32,0.96,0,0.04,0.8,0.2,0,23,0.386,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"460",39,4,20,4,20,1156,17,4,0,0,1,0,0,0,17,0.444,0.056,0.618,0.326,0,0.897,0.103,17,0.404,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"461",42,5,20,5,15,1012,14,5,0,0,1,1,0,0,14,1,0.248,0.512,0.24,0.125,0.672,0.203,14,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"462",43,6,20,6,5,885,5,18,1,0,0,0,0,0,5,0.95,0.446,0.23,0.324,0,0.75,0.25,5,0.953,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"463",57,7,20,7,16,3918,4,7,0,0,1,0,0,0,1,0.196,0.109,0.391,0.5,0,0.759,0.241,1,0.319,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"464",65,8,20,3,19,1070,2,3,1,0,0,0,0,0,23,0.32,0.421,0.263,0.316,0.059,0.735,0.206,23,0.386,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"465",68,9,20,8,4,540,20,10,1,0,0,0,1,0,20,0.888,0.436,0.3,0.264,0.059,0.843,0.098,20,0.857,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"466",70,10,20,3,19,1851,23,3,0,0,1,0,0,0,23,0.32,0.421,0.263,0.316,0.059,0.735,0.206,23,0.386,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"467",74,11,20,9,18,2003,22,9,1,0,0,0,1,0,17,0.25,0.478,0.368,0.154,0.059,0.765,0.176,17,0.308,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"468",90,14,20,10,8,2459,11,11,0,0,1,0,1,0,19,0.391,0.074,0.574,0.351,0,0.929,0.071,19,0.311,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"469",97,15,20,11,23,1481,18,6,1,0,0,0,0,0,18,0.827,0.592,0.125,0.283,0,0.909,0.091,18,0.793,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"470",104,16,20,12,13,1713,7,12,1,0,0,0,1,0,7,0.556,0.077,0.429,0.495,0,0.422,0.578,7,0.509,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"471",113,18,20,13,10,1404,19,13,1,0,0,0,0,0,19,0.222,0.107,0.536,0.357,0.14,0.721,0.14,19,0.295,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"472",117,19,20,14,21,1861,8,14,1,0,0,0,1,0,8,0.787,0.171,0.638,0.19,0.023,0.386,0.591,8,0.746,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"473",125,21,20,7,14,334,1,7,0,0,1,0,1,0,1,0.196,0.219,0.328,0.453,0,0.8,0.2,1,0.319,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"474",180,30,20,17,5,1044,15,17,0,0,1,0,1,0,15,0.786,0.446,0.23,0.324,0,0.75,0.25,15,0.724,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"475",396,56,20,21,11,1451,10,19,0,0,1,0,0,0,10,0.696,0.225,0.441,0.333,0,0.583,0.417,10,0.64,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"476",461,64,20,20,4,720,12,8,0,0,1,0,1,0,2,0.326,0.436,0.3,0.264,0.059,0.843,0.098,2,0.255,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"477",470,66,20,25,22,8738,24,25,1,0,0,0,0,0,24,0.99,0.96,0,0.04,0.8,0.2,0,24,0.987,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"478",484,66,20,24,1,1700,25,24,1,0,0,0,0,0,25,0.99,0.874,0.025,0.101,0.5,0.167,0.333,25,0.987,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"479",668,75,20,20,4,1383,9,8,1,0,0,0,0,0,2,0.326,0.436,0.3,0.264,0.059,0.843,0.098,2,0.255,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"480",908,150,20,13,9,773,21,13,0,0,1,0,1,0,19,0.222,0.206,0.317,0.476,0,0.913,0.087,19,0.295,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"481",1010,182,20,19,18,7866,6,22,1,0,0,0,0,0,6,1,0.478,0.368,0.154,0.059,0.765,0.176,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"482",1,1,21,12,17,3081,12,1,0,0,1,0,0,0,12,0.996,0.561,0.136,0.303,0.2,0.8,0,12,0.986,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"483",20,2,21,5,6,2145,16,2,0,0,1,0,1,0,16,0.512,0.31,0.53,0.16,0.364,0.636,0,16,0.51,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"484",28,3,21,23,23,3789,8,3,1,0,0,0,1,0,8,0.955,0.147,0.551,0.301,0.022,0.956,0.022,8,0.937,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"485",45,4,21,13,18,3870,6,4,1,0,0,0,1,0,6,0.964,0.507,0.145,0.348,0,1,0,6,0.923,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"486",61,5,21,22,22,1270,3,5,1,0,0,0,1,0,3,0.964,0.293,0.38,0.327,0,0.973,0.027,3,0.957,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"487",64,6,21,2,2,1256,19,6,0,0,1,0,1,0,19,0.284,0.275,0.527,0.198,0.194,0.806,0,19,0.311,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"488",75,8,21,3,2,2218,13,7,0,0,1,0,1,0,7,0.431,0.275,0.527,0.198,0.194,0.806,0,7,0.47,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"489",80,10,21,26,26,5461,18,19,1,0,0,0,1,0,18,1,0.265,0.653,0.082,0.087,0.891,0.022,18,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"490",103,12,21,14,20,891,10,8,1,0,0,1,0,0,10,0.797,0.205,0.615,0.179,0.14,0.86,0,10,0.762,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"491",134,16,21,3,3,2852,7,7,0,0,1,0,1,0,7,0.431,0.187,0.692,0.121,0,1,0,7,0.47,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"492",148,18,21,24,23,1172,17,9,0,0,1,0,1,0,17,1,0.147,0.551,0.301,0.022,0.956,0.022,17,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"493",154,19,21,21,21,2603,11,10,1,0,0,1,0,0,11,0.995,0.629,0.224,0.147,0.519,0.463,0.019,11,0.975,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"494",245,26,21,8,8,1455,2,11,1,0,0,0,1,0,2,1,0.797,0.101,0.101,0.552,0.448,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"495",262,29,21,25,20,2249,5,12,1,0,0,0,1,0,5,1,0.205,0.615,0.179,0.14,0.86,0,5,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"496",325,42,21,9,9,13689,22,20,1,0,0,1,0,0,22,1,1,0,0,0.906,0.094,0,22,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"497",489,55,21,6,6,4242,1,13,0,0,1,0,1,0,1,0.706,0.31,0.53,0.16,0.364,0.636,0,1,0.609,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"498",502,58,21,1,1,2270,15,14,0,0,1,1,0,0,15,0.943,0.248,0.602,0.15,0.038,0.943,0.019,15,0.938,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"499",544,66,21,15,19,3891,14,15,1,0,0,0,1,0,14,1,0.329,0.139,0.532,0.087,0.913,0,14,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"500",933,115,21,17,13,364,26,26,1,0,0,1,0,0,26,1,1,0,0,0.947,0.053,0,26,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"501",1041,115,21,10,11,1569,24,24,1,0,0,0,0,0,24,1,1,0,0,1,0,0,24,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"502",1176,115,21,19,13,1956,25,25,1,0,0,0,0,0,25,1,1,0,0,0.947,0.053,0,25,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"503",1237,115,21,20,15,950,20,21,1,0,0,0,0,0,20,1,1,0,0,0.75,0.25,0,20,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"504",1302,115,21,16,12,780,23,23,1,0,0,1,0,0,23,1,1,0,0,0.857,0.143,0,23,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"505",1355,115,21,11,12,3081,21,22,1,0,0,0,0,0,21,1,1,0,0,0.857,0.143,0,21,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"506",1651,120,21,18,8,2877,9,16,1,0,0,1,0,0,9,1,0.797,0.101,0.101,0.552,0.448,0,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"507",1720,133,21,7,7,6144,4,17,1,0,0,1,0,0,4,1,0.733,0.158,0.109,0.404,0.596,0,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"508",1,1,22,14,8,1355,14,14,1,0,0,1,0,0,14,1,0.062,0.833,0.104,0.333,0.667,0,14,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"509",35,2,22,3,15,1809,3,3,0,0,1,0,1,0,3,1,0,0.831,0.169,0.217,0.783,0,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"510",46,3,22,1,14,3080,1,1,0,0,1,0,0,0,1,1,0.128,0.532,0.34,0.579,0.421,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"511",76,4,22,2,13,1930,2,2,0,0,1,0,0,0,2,1,0.082,0.735,0.184,0.059,0.941,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"512",97,5,22,9,7,4952,9,9,1,0,0,1,0,0,9,1,0.806,0.065,0.129,0.692,0.308,0,9,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"513",100,5,22,12,7,3598,12,12,0,0,1,0,0,0,12,1,0.806,0.065,0.129,0.692,0.308,0,12,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"514",182,10,22,4,12,3467,4,4,1,0,0,1,0,0,4,1,0.212,0.303,0.485,0.4,0.6,0,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"515",210,11,22,15,11,2308,15,15,1,0,0,0,1,0,15,1,0.444,0.185,0.37,0.45,0.55,0,15,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"516",266,14,22,6,3,4632,6,6,1,0,0,0,0,0,6,1,0.736,0.075,0.189,0.667,0.333,0,6,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"517",269,14,22,10,3,2716,10,10,1,0,0,1,0,0,10,1,0.736,0.075,0.189,0.667,0.333,0,10,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"518",275,14,22,7,4,2479,7,7,1,0,0,0,0,0,7,1,0.971,0,0.029,0.85,0.15,0,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"519",277,14,22,8,4,7524,8,8,1,0,0,0,0,0,8,1,0.971,0,0.029,0.85,0.15,0,8,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"520",306,14,22,5,4,1113,5,5,1,0,0,1,0,0,5,1,0.971,0,0.029,0.85,0.15,0,5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"521",386,14,22,11,5,1848,11,11,1,0,0,0,0,0,11,1,1,0,0,1,0,0,11,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"522",567,16,22,13,10,2507,13,13,1,0,0,1,0,0,13,1,0.5,0.262,0.238,0.688,0.312,0,13,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"523",1,1,23,11,7,9704,3,7,1,0,0,0,0,0,8,0.771,1,0,0,0,1,0,8,0.811,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"524",4,1,23,14,7,2764,8,7,1,0,0,0,0,0,8,0.771,1,0,0,0,1,0,8,0.811,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
