"","SECCION","munn.x","edon.x","disloc2018","disloc2013.x","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"312",2462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"313",2463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"314",2464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"315",2465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"316",2466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"317",2467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"318",2468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"319",2469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"320",2470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"321",2471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"322",2472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"323",2473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"324",2474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"325",2475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"326",2476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"327",2477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"328",2478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"329",2479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"330",2480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"331",2481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"332",2482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"333",2483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"334",2484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"335",2485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"336",2486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"337",2487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"338",2488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"339",2489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"340",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"341",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"342",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"343",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"344",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"345",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"346",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"347",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"348",364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"349",365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"350",366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"351",367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"352",368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"353",369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"354",370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"355",430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"356",431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"357",432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"358",433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"359",434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"360",435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"361",436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"362",437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"363",438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"364",505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"365",506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"366",507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"367",508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"368",509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"369",510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"370",511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"371",555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"372",556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"373",557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"374",558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"375",559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"376",560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"377",561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"378",562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"379",563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"380",564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"381",678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"382",679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"383",680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"384",681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"385",682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"386",683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"387",684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"388",685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"389",686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"390",687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"391",688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"392",689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"393",690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"394",691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"395",692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"396",801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"397",802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"398",803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"399",804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"400",805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"401",806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"402",807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"403",808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"404",1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"405",1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"406",1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"407",1629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"408",1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"409",1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"410",1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"411",1633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"412",1634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"413",1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"414",2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"415",2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"416",2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"417",2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"418",2029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"419",2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"420",2031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"421",2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"422",2109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"423",2110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"424",2111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"425",2112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"426",2113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"427",2114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"428",2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"429",2134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"430",2135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"431",2136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"432",2137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"433",2138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"434",2139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"435",2140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"436",2141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"437",2142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"438",2143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"439",2144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"440",2145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"441",2146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"442",2147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"443",2148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"444",2149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"445",2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"446",2151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"447",2152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"448",2153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"449",2154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"450",2155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"451",2156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"452",2157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"453",2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"454",2159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"455",2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"456",2161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"457",2162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"458",2163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"459",2164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"460",2165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"461",2166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"462",2167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"463",2168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"464",2169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"465",2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"466",2171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"467",2172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"468",2173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"469",2174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"470",2272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"471",2273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"472",2274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"473",2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"474",2276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"475",2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"476",2278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"477",2279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"478",2280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"479",2281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"480",2282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"481",2283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"482",2284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"483",2285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"484",2286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"485",2287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"486",2288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"487",2289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"488",2290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"489",2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"490",2292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"491",2293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"492",2294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"493",2393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"494",2394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"495",2395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"496",2396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"497",2397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"498",2398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"499",2399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"500",2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"501",2401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"502",2402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"503",2403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"504",2404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"505",2502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"506",2503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"507",2504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"508",2505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"509",2506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"510",2507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"511",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"512",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"513",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"514",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"515",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"516",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"517",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"518",113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"519",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"520",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"521",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"522",140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"523",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"524",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"525",143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"526",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"527",145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"528",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"529",147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"530",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"531",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"532",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"533",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"534",260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"535",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"536",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"537",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"538",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"539",319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"540",320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"541",321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"542",322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"543",344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"544",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"545",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"546",347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"547",348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"548",349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"549",350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"550",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"551",352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"552",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"553",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"554",355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"555",356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"556",357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"557",358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"558",359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"559",360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"560",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"561",362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"562",363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"563",489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"564",490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"565",491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"566",492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"567",493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"568",494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"569",495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"570",565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"571",566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"572",567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"573",568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"574",631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"575",632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"576",633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"577",634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"578",635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"579",636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"580",637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"581",638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"582",639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"583",673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"584",674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"585",675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"586",676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"587",677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"588",693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"589",694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"590",695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"591",696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"592",697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"593",698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"594",699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"595",700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"596",704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"597",705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"598",727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"599",728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"600",729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"601",776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"602",777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"603",778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"604",835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"605",836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"606",837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"607",867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"608",868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"609",869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"610",870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"611",871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"612",872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"613",873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"614",874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"615",1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"616",1683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"617",1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"618",2049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"619",2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"620",2089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"621",2090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"622",2091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"623",2092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"624",2093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
