"","SECCION","munn.x","edon.x","disloc2018","disloc2010","escenario1","escenario2","escenario3_tribunal","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"1233",773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1234",774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1235",775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1236",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1237",835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1238",847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1239",848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1240",849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1241",850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1242",907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1243",938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1244",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1245",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1246",1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1247",1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1248",1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1249",1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1250",1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1251",1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1252",1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1253",1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1254",1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1255",1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1256",1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1257",1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1258",1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1259",1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1260",1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1261",1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1262",1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1263",1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1264",1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1265",1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1266",1209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1267",1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1268",1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1269",1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1270",1278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1271",1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1272",1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1273",1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1274",1286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1275",1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1276",1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1277",1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1278",1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1279",1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1280",1295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1281",1303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1282",1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1283",1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1284",1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1285",1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1286",1354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1287",1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1288",1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1289",1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1290",1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1291",1411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1292",1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1293",1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1294",1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1295",1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1296",1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1297",1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1298",1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1299",1613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1300",1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1301",1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1302",1619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1303",1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1304",1621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1305",1622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1306",1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1307",1624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1308",1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1309",1636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1310",1678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1311",1679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1312",1680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1313",1681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1314",1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1315",1690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1316",1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1317",1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1318",1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1319",1694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1320",1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1321",1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1322",1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1323",1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1324",1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1325",1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1326",1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1327",1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1328",1707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1329",1771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1330",1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1331",1773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1332",1774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1333",1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1334",1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1335",1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1336",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1337",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1338",1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1339",1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1340",1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1341",1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1342",1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1343",1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1344",1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1345",1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1346",1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1347",1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1348",1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1349",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1350",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1351",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1352",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1353",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1354",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1355",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1356",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1357",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1358",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1359",2033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1360",2034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1361",2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1362",2036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1363",2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1364",2038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1365",2039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1366",2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1367",2041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1368",2042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1369",2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1370",2044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1371",2045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1372",2046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1373",2047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1374",2048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1375",2049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1376",2453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1377",2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1378",2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1379",2086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1380",2087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1381",2117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1382",2118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1383",2119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1384",2120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1385",2121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1386",2122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1387",2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1388",2159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1389",2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1390",2161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1391",2162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1392",2163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1393",2164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1394",2165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1395",2166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1396",2185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1397",2237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1398",2238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1399",2239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1400",2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1401",2241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1402",2242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1403",2243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1404",2262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1405",2263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1406",2273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1407",2274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1408",2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1409",2276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1410",2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1411",2278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1412",2279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1413",2280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1414",2281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1415",2282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1416",2283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1417",2284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1418",2285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1419",2286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1420",2287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1421",2288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1422",2289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1423",2339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1424",2340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1425",2341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1426",2342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1427",2343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1428",2344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1429",2345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1430",2346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1431",2347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1432",2348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1433",2349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1434",2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1435",2351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1436",2367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1437",2368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1438",2369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1439",2370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1440",2371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1441",2372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1442",2373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1443",2374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1444",2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1445",2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1446",2377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1447",2378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1448",2379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1449",2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1450",2381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1451",2382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1452",2383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1453",2384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1454",2385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1455",2452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1456",2432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1457",2433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1458",2434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1459",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1460",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1461",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1462",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1463",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1464",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1465",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1466",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1467",181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1468",182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1469",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1470",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1471",185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1472",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1473",283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1474",284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1475",285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1476",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1477",287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1478",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1479",289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1480",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1481",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1482",292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1483",293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1484",294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1485",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1486",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1487",297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1488",298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1489",299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1490",300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1491",301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1492",302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1493",303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1494",304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1495",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1496",306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1497",307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1498",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1499",309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1500",310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1501",311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1502",312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1503",313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1504",314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1505",315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1506",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1507",317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1508",318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1509",319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1510",320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1511",321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1512",322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1513",323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1514",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1515",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1516",326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1517",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1518",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1519",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1520",330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1521",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1522",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1523",397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1524",398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1525",399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1526",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1527",401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1528",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1529",403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1530",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1531",405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1532",406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1533",407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1534",408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1535",409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1536",410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
