"","SECCION","munn.x","edon.x","edo.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E3","dsi_pob","dif","rural","urbano","mixto"
"169",169,2,4,"cam",1,17,1,1,1,1922,0.96,0.955111196873945,0.004888803126055,1,0,0
"170",170,2,4,"cam",3,19,3,3,3,1255,0.967,0.955485923409955,0.011514076590045,1,0,0
"171",171,2,4,"cam",3,19,1,3,3,865,0.967,0.955485923409955,0.011514076590045,1,0,0
"172",172,2,4,"cam",1,17,2,1,1,1908,0.96,0.955111196873945,0.004888803126055,1,0,0
"173",173,2,4,"cam",1,17,2,1,1,2282,0.96,0.955111196873945,0.004888803126055,0,0,0
"174",174,2,4,"cam",1,17,2,1,1,1551,0.96,0.955111196873945,0.004888803126055,0,0,1
"175",175,2,4,"cam",1,17,1,1,1,2897,0.96,0.955111196873945,0.004888803126055,0,0,0
"176",176,2,4,"cam",1,17,1,1,1,3075,0.96,0.955111196873945,0.004888803126055,0,0,1
"177",177,2,4,"cam",1,17,1,1,1,1984,0.96,0.955111196873945,0.004888803126055,0,0,0
"178",178,2,4,"cam",3,19,1,3,3,351,0.967,0.955485923409955,0.011514076590045,1,0,0
"179",179,2,4,"cam",1,19,1,1,1,1861,0.96,0.955111196873945,0.004888803126055,1,0,0
"180",180,2,4,"cam",1,17,1,1,1,2528,0.96,0.955111196873945,0.004888803126055,0,0,1
"181",181,2,4,"cam",3,19,3,3,3,596,0.967,0.955485923409955,0.011514076590045,1,0,0
"182",182,2,4,"cam",3,19,3,3,3,236,0.967,0.955485923409955,0.011514076590045,1,0,0
"183",363,5,4,"cam",3,19,3,3,3,2953,0.967,0.955485923409955,0.011514076590045,0,0,1
"184",364,5,4,"cam",3,19,3,3,3,3218,0.967,0.955485923409955,0.011514076590045,0,0,0
"185",365,5,4,"cam",3,19,3,3,3,1203,0.967,0.955485923409955,0.011514076590045,0,0,0
"186",366,5,4,"cam",3,19,3,3,3,1575,0.967,0.955485923409955,0.011514076590045,0,0,0
"187",367,5,4,"cam",3,19,3,3,3,800,0.967,0.955485923409955,0.011514076590045,0,0,1
"188",368,5,4,"cam",3,19,3,3,3,551,0.967,0.955485923409955,0.011514076590045,0,0,1
"189",369,5,4,"cam",3,19,3,3,3,885,0.967,0.955485923409955,0.011514076590045,1,0,0
"190",370,5,4,"cam",3,19,3,3,3,1626,0.967,0.955485923409955,0.011514076590045,1,0,0
"191",371,5,4,"cam",3,19,3,3,3,1160,0.967,0.955485923409955,0.011514076590045,1,0,0
"192",372,5,4,"cam",3,19,3,3,3,1802,0.967,0.955485923409955,0.011514076590045,1,0,0
"193",373,5,4,"cam",3,19,3,3,3,1236,0.967,0.955485923409955,0.011514076590045,1,0,0
"194",374,5,4,"cam",3,19,3,3,3,485,0.967,0.955485923409955,0.011514076590045,1,0,0
"195",375,5,4,"cam",3,19,3,3,3,1776,0.967,0.955485923409955,0.011514076590045,0,0,0
"196",376,5,4,"cam",3,19,3,3,3,1970,0.967,0.955485923409955,0.011514076590045,0,0,1
"197",377,5,4,"cam",3,19,3,3,3,1415,0.967,0.955485923409955,0.011514076590045,0,0,0
"198",378,5,4,"cam",3,19,3,3,3,1809,0.967,0.955485923409955,0.011514076590045,0,0,0
"199",379,5,4,"cam",3,19,3,3,3,1730,0.967,0.955485923409955,0.011514076590045,0,0,1
"200",380,5,4,"cam",3,19,3,3,3,2428,0.967,0.955485923409955,0.011514076590045,1,0,0
"201",381,6,4,"cam",2,18,2,2,2,2426,1,1,0,0,0,1
"202",382,6,4,"cam",2,18,2,2,2,4696,1,1,0,0,0,1
"203",383,6,4,"cam",2,18,2,2,2,1168,1,1,0,0,0,0
"204",384,6,4,"cam",2,18,2,2,2,1233,1,1,0,0,0,0
"205",385,6,4,"cam",2,18,2,2,2,469,1,1,0,1,0,0
"206",386,6,4,"cam",2,18,2,2,2,511,1,1,0,1,0,0
"207",387,6,4,"cam",2,18,2,2,2,441,1,1,0,1,0,0
"208",388,6,4,"cam",2,18,2,2,2,2998,1,1,0,0,0,1
"209",389,6,4,"cam",2,18,2,2,2,1332,1,1,0,0,0,1
"210",390,6,4,"cam",2,18,2,2,2,416,1,1,0,1,0,0
"211",391,6,4,"cam",2,18,2,2,2,450,1,1,0,1,0,0
"212",392,6,4,"cam",2,18,2,2,2,385,1,1,0,1,0,0
"213",393,6,4,"cam",2,18,2,2,2,148,1,1,0,1,0,0
"214",394,6,4,"cam",2,18,2,2,2,970,1,1,0,1,0,0
"215",395,6,4,"cam",2,18,2,2,2,1193,1,1,0,1,0,0
"216",396,6,4,"cam",2,18,2,2,2,641,1,1,0,1,0,0
"217",397,6,4,"cam",2,18,2,2,2,881,1,1,0,1,0,0
"218",398,6,4,"cam",2,18,2,2,2,997,1,1,0,1,0,0
"219",399,6,4,"cam",2,18,2,2,2,639,1,1,0,1,0,0
"220",400,6,4,"cam",2,18,2,2,2,2085,1,1,0,0,0,1
"221",401,6,4,"cam",2,18,2,2,2,1490,1,1,0,0,0,0
"222",402,6,4,"cam",2,18,2,2,2,713,1,1,0,1,0,0
"223",403,6,4,"cam",2,18,2,2,2,1833,1,1,0,0,0,1
"224",404,6,4,"cam",2,18,2,2,2,1118,1,1,0,0,0,1
"225",405,6,4,"cam",2,18,2,2,2,1193,1,1,0,1,0,0
"226",406,6,4,"cam",2,18,2,2,2,684,1,1,0,1,0,0
"227",407,6,4,"cam",2,18,2,2,2,1086,1,1,0,1,0,0
"228",408,6,4,"cam",2,18,2,2,2,524,1,1,0,1,0,0
"229",409,6,4,"cam",2,18,2,2,2,1228,1,1,0,1,0,0
"230",410,6,4,"cam",2,18,2,2,2,2019,1,1,0,1,0,0
"231",411,6,4,"cam",2,18,2,2,2,756,1,1,0,1,0,0
"232",412,6,4,"cam",2,18,2,2,2,455,1,1,0,1,0,0
"233",440,8,4,"cam",11,7,3,11,11,2153,0.306,0.28851283160323,0.01748716839677,0,0,1
"234",441,8,4,"cam",11,7,3,11,11,1851,0.306,0.28851283160323,0.01748716839677,0,0,0
"235",442,8,4,"cam",11,7,3,11,11,2083,0.306,0.28851283160323,0.01748716839677,0,0,0
"236",443,8,4,"cam",11,7,3,11,11,1650,0.306,0.28851283160323,0.01748716839677,0,0,1
"237",444,8,4,"cam",11,7,3,11,11,203,0.306,0.28851283160323,0.01748716839677,1,0,0
"238",445,8,4,"cam",11,7,3,11,11,1020,0.306,0.28851283160323,0.01748716839677,1,0,0
"239",446,8,4,"cam",11,7,3,11,11,101,0.306,0.28851283160323,0.01748716839677,1,0,0
"240",447,8,4,"cam",11,7,3,11,11,431,0.306,0.28851283160323,0.01748716839677,1,0,0
"241",413,11,4,"cam",18,21,21,18,18,580,1,1,0,1,0,0
"242",414,11,4,"cam",18,21,21,18,18,393,1,1,0,1,0,0
"243",415,11,4,"cam",18,21,21,18,18,2442,1,1,0,1,0,0
"244",416,11,4,"cam",18,21,21,18,18,274,1,1,0,1,0,0
"245",417,11,4,"cam",18,21,21,18,18,5239,1,1,0,0,0,1
"246",418,11,4,"cam",18,21,21,18,18,191,1,1,0,1,0,0
"247",419,11,4,"cam",18,21,21,18,18,517,1,1,0,1,0,0
"248",420,11,4,"cam",18,21,21,18,18,505,1,1,0,1,0,0
"249",421,11,4,"cam",18,21,21,18,18,2576,1,1,0,1,0,0
"250",422,11,4,"cam",18,21,21,18,18,1167,1,1,0,1,0,0
"251",423,11,4,"cam",18,21,21,18,18,378,1,1,0,1,0,0
"252",424,11,4,"cam",18,21,21,18,18,586,1,1,0,1,0,0
"253",425,11,4,"cam",18,21,21,18,18,2145,1,1,0,1,0,0
"254",426,11,4,"cam",18,21,21,18,18,3845,1,1,0,1,0,0
"255",427,11,4,"cam",18,21,21,18,18,2775,1,1,0,1,0,0
"256",183,3,4,"cam",15,11,14,15,15,7130,0.123,0.301426920164215,0.178426920164215,0,0,0
"257",184,3,4,"cam",15,11,19,15,15,6256,0.123,0.301426920164215,0.178426920164215,0,0,0
"258",185,3,4,"cam",15,10,19,15,15,3472,0.123,0.301426920164215,0.178426920164215,0,0,0
"259",186,3,4,"cam",15,10,19,15,15,1742,0.123,0.301426920164215,0.178426920164215,0,0,0
"260",187,3,4,"cam",12,9,17,12,12,1834,0.567,0.644325035639873,0.077325035639873,0,0,0
"261",188,3,4,"cam",12,9,17,12,12,2385,0.567,0.644325035639873,0.077325035639873,0,0,0
"262",189,3,4,"cam",12,9,17,12,12,1753,0.567,0.644325035639873,0.077325035639873,0,0,0
"263",190,3,4,"cam",12,9,17,12,12,1719,0.567,0.644325035639873,0.077325035639873,0,0,0
"264",191,3,4,"cam",15,10,19,15,15,2938,0.123,0.301426920164215,0.178426920164215,0,0,0
"265",192,3,4,"cam",15,10,19,15,15,2140,0.123,0.301426920164215,0.178426920164215,0,0,0
"266",193,3,4,"cam",15,10,19,15,15,781,0.123,0.301426920164215,0.178426920164215,0,0,0
"267",194,3,4,"cam",12,9,17,12,12,1822,0.567,0.644325035639873,0.077325035639873,0,0,0
"268",195,3,4,"cam",12,9,17,12,12,1579,0.567,0.644325035639873,0.077325035639873,0,0,0
"269",196,3,4,"cam",12,9,17,12,12,1657,0.567,0.644325035639873,0.077325035639873,0,0,0
"270",197,3,4,"cam",12,9,17,12,12,1534,0.567,0.644325035639873,0.077325035639873,0,0,0
"271",198,3,4,"cam",17,9,17,17,17,21,0.383,0.428312562405237,0.045312562405237,0,0,0
"272",199,3,4,"cam",17,9,17,17,17,1853,0.383,0.428312562405237,0.045312562405237,0,0,0
"273",200,3,4,"cam",17,9,17,17,17,1295,0.383,0.428312562405237,0.045312562405237,0,0,0
"274",201,3,4,"cam",12,9,17,12,12,1156,0.567,0.644325035639873,0.077325035639873,0,0,0
"275",202,3,4,"cam",12,9,17,12,12,2032,0.567,0.644325035639873,0.077325035639873,0,0,0
