"","SECCION","munn.x","edon.x","disloc2018","disloc2012","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"624",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"625",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"626",252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"627",253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"628",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"629",255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"630",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"631",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"632",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"633",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"634",260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"635",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"636",262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"637",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"638",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"639",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"640",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"641",267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"642",268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"643",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"644",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"645",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"646",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"647",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"648",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"649",275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"650",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"651",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"652",278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"653",279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"654",280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"655",281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"656",282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"657",283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"658",284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"659",285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"660",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"661",287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"662",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"663",289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"664",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"665",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"666",292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"667",293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"668",294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"669",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"670",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"671",297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"672",298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"673",299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"674",300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"675",301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"676",302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"677",303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"678",304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"679",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"680",306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"681",307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"682",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"683",309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"684",310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"685",311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"686",312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"687",313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"688",315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"689",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"690",317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"691",318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"692",319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"693",320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"694",321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"695",322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"696",323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"697",324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"698",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"699",326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"700",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"701",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"702",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"703",330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"704",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"705",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"706",333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"707",334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"708",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"709",336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"710",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"711",338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"712",339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"713",340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"714",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"715",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"716",355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"717",356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"718",357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"719",358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"720",359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"721",360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"722",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"723",362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"724",363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"725",364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"726",379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"727",380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"728",381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"729",382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"730",383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"731",384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"732",385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"733",386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"734",387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"735",403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"736",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"737",405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"738",419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"739",420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"740",421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"741",422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"742",423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"743",424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"744",425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"745",426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"746",427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"747",428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"748",429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"749",430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"750",431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"751",432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"752",433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"753",434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"754",435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"755",436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"756",437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"757",438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"758",439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"759",440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"760",441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"761",442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"762",443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"763",444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"764",445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"765",446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"766",447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"767",448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"768",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"769",451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"770",454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"771",455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"772",456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"773",457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"774",466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"775",471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"776",472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"777",473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"778",474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"779",478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"780",489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"781",493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"782",511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"783",168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"784",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"785",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"786",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"787",172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"788",173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"789",174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"790",175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"791",176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"792",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"793",178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"794",179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"795",180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"796",181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"797",182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"798",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"799",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"800",185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"801",186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"802",187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"803",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"804",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"805",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"806",191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"807",192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"808",193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"809",194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"810",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"811",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"812",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"813",198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"814",199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"815",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"816",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"817",202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"818",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"819",204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"820",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"821",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"822",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"823",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"824",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"825",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"826",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"827",212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"828",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"829",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"830",215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"831",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"832",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"833",218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"834",219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"835",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"836",221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"837",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"838",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"839",224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"840",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"841",226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"842",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"843",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"844",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"845",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"846",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"847",809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"848",810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"849",811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"850",812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"851",813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"852",814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"853",815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"854",816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"855",817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"856",818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"857",819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"858",820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"859",821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"860",822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"861",823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"862",824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"863",825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"864",826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"865",827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"866",828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"867",829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"868",830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"869",831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"870",832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"871",833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"872",834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"873",835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"874",836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"875",837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"876",838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"877",839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"878",840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"879",841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"880",842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"881",843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"882",844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"883",845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"884",954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"885",955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"886",956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"887",957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"888",958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"889",959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"890",960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"891",961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"892",962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"893",963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"894",964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"895",965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"896",966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"897",967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"898",968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"899",969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"900",970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"901",971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"902",972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"903",973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"904",974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"905",975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"906",976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"907",977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"908",978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"909",979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"910",980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"911",981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"912",982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"913",983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"914",984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"915",985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"916",986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"917",987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"918",988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"919",989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"920",990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"921",991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"922",992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"923",993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"924",994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"925",995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"926",996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"927",997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"928",998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"929",999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"930",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"931",1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"932",1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"933",1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"934",1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"935",1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"936",1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"937",1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"938",1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"939",1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
