"","SECCION","munn.x","edon.x","edo.x","disloc2018.x","disloc2012.x","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"580",1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"581",1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"582",1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"583",1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"584",1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"585",1166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"586",1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"587",1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"588",1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"589",1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"590",1171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"591",1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"592",1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"593",1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"594",1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"595",1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"596",1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"597",1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"598",1234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"599",1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"600",1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"601",1411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"602",1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"603",1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"604",1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"605",1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"606",1416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"607",1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"608",1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"609",1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"610",1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"611",1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"612",1422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"613",1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"614",1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"615",1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"616",1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"617",1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"618",1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"619",1429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"620",1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"621",1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"622",1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"623",1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"624",1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"625",1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"626",1436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"627",1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"628",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"629",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"630",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"631",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"632",336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"633",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"634",338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"635",339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"636",340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"637",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"638",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"639",343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"640",344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"641",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"642",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"643",347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"644",348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"645",349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"646",350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"647",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"648",352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"649",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"650",354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"651",355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"652",356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"653",357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"654",358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"655",359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"656",360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"657",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"658",362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"659",363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"660",364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"661",365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"662",366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"663",367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"664",368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"665",369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"666",370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"667",371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"668",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"669",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"670",374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"671",566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"672",567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"673",568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"674",569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"675",570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"676",571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"677",572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"678",573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"679",574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"680",575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"681",576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"682",782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"683",783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"684",784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"685",785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"686",786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"687",1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"688",1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"689",1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"690",1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"691",1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"692",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"693",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"694",1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"695",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"696",1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"697",1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"698",1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"699",1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"700",1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"701",1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"702",1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"703",1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"704",1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"705",1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"706",1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"707",1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"708",1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"709",1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"710",1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"711",1137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"712",1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"713",1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"714",1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"715",1141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"716",1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"717",1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"718",1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"719",1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"720",1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"721",1147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"722",1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"723",1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"724",1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"725",1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"726",1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"727",1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"728",1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"729",1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"730",1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"731",1157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"732",1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"733",1159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"734",1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"735",1161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"736",1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"737",1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"738",1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"739",1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"740",1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"741",1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"742",1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"743",1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"744",1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"745",1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"746",1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"747",1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"748",1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"749",1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"750",1449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"751",1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"752",1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"753",1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"754",1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"755",1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"756",1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"757",1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"758",1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"759",1458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"760",1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"761",1460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"762",1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"763",1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"764",1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"765",1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"766",1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"767",1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"768",1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"769",1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"770",1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"771",1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"772",1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"773",1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"774",1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"775",1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"776",1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"777",1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"778",1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"779",1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"780",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"781",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"782",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"783",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"784",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"785",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"786",13,2,7,"cps",3,3,1,1,16,1422,0.491,0.647024111074616,0.156024111074616,0,0,0
"787",13,2,7,"cps",3,3,1,1,16,5385,0.491,0.519352532938594,0.028352532938594,0,0,0
"788",13,2,7,"cps",3,3,1,1,16,2564,0.491,0.558775244299674,0.067775244299674,0,0,0
"789",13,2,7,"cps",3,3,1,1,16,2261,0.491,0.616422579490452,0.125422579490452,0,0,0
"790",13,2,7,"cps",3,3,1,1,16,2696,0.491,1,0.509,0,0,0
"791",13,2,7,"cps",3,3,1,1,16,2734,0.491,1,0.509,0,0,0
"792",13,2,7,"cps",3,3,1,1,16,2786,0.491,0.519352532938594,0.028352532938594,0,0,0
"793",13,2,7,"cps",3,3,1,1,16,1298,0.491,1,0.509,0,0,0
"794",13,2,7,"cps",3,3,1,1,16,2668,0.491,0.558775244299674,0.067775244299674,0,0,0
"795",13,2,7,"cps",3,3,1,1,16,1723,0.491,0.869223717654902,0.378223717654902,0,0,0
"796",13,2,7,"cps",3,3,1,1,16,3077,0.491,0.507186982678564,0.016186982678564,0,0,0
"797",13,2,7,"cps",3,3,1,1,16,1969,0.491,1,0.509,0,0,0
"798",13,2,7,"cps",3,3,1,1,16,3167,0.491,0.869223717654902,0.378223717654902,0,0,0
"799",13,2,7,"cps",3,3,1,1,16,1153,0.491,1,0.509,0,0,0
"800",13,2,7,"cps",3,3,1,1,16,14321,0.491,1,0.509,0,0,0
"801",13,2,7,"cps",3,3,1,1,16,1715,0.491,1,0.509,0,0,0
"802",13,2,7,"cps",3,3,1,1,16,1398,0.491,1,0.509,0,0,0
"803",13,2,7,"cps",3,3,1,1,16,11799,0.491,1,0.509,0,0,0
"804",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"805",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"806",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"807",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"808",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"809",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"810",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"811",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"812",403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"813",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"814",405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"815",406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"816",407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"817",408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"818",409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"819",410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"820",411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"821",412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"822",413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"823",414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"824",415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"825",416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"826",417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"827",418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"828",419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"829",420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"830",421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"831",422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"832",423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"833",424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"834",425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"835",426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"836",427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"837",428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"838",429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"839",430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"840",431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"841",432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"842",433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"843",434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"844",435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"845",436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"846",437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"847",438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"848",627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"849",628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"850",629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"851",630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"852",631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"853",632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"854",633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"855",634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"856",635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"857",814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"858",923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"859",924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"860",1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"861",1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"862",1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"863",1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"864",1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"865",1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"866",1076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"867",1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"868",1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"869",1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"870",1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"871",1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
