"","seccion","munn","edon","dis_nueva","dis_anterior","pob_total","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_anterior","RRI_nueva","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","dcrit8","dist2015","dist2017","elec_cong_2016","elec_cong_2017","elec_cong_2018","elec_cong_2019","PANgob_antes","PRIgob_antes","PRDgob_antes","PVEMgob_antes","MCgob_antes","Indgob_antes","PANgob_despues","PRIgob_despues","PRDgob_despues","Morenagob_despues","MCgob_despues","Indgob_despues","PESgob_despues","PANcong_antes","PRIcong_antes","PRDcong_antes","PVEMcong_antes","MCcong_antes","PANcong_despues","PRIcong_despues","MCcong_despues","PENDIENTEcong_despues","Morenacong_despues","PANgober_2antes","PRIgober_2antes","PRDgober_2antes"
"169",2972,8,9,33,33,1166,1,1,1,0,0,0,0,1,240763,8851017,0,0.91905909545902,1.11401102479881,1,1,0.973,0.026,0.013,0.162,0,0.838,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"170",3119,9,9,7,34,2025,28,25,1,0,0,0,0,1,240249,8851017,0,0.953489802601812,1.11639439233311,28,0.328,0.615,0.386,0.193,0,0,1,28,0.344,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"171",3163,10,9,18,18,1770,33,33,1,0,0,0,0,1,305472,8851017,0,0.933163344916584,0.878026910367027,33,0.946,1,0,0,0.022,0,0.978,33,0.947,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"172",3217,10,9,23,23,1141,32,32,1,0,0,0,0,1,307604,8851017,0,1.06039825659408,0.871941315339321,32,0.967,1,0,0,0.517,0,0.483,32,0.968,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"173",3609,11,9,8,35,3458,26,26,1,0,0,0,0,1,238869,8851017,0,0.895674238713777,1.12284405412019,26,0.687,0.898,0.102,0.051,0,0.011,0.989,26,0.667,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"174",3696,11,9,8,34,2135,25,26,1,0,0,0,0,1,238869,8851017,0,0.953489802601812,1.12284405412019,26,0.687,0.615,0.386,0.193,0,0,1,26,0.667,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"175",3742,12,9,16,38,1105,30,28,1,0,0,0,0,1,284190,8851017,0,1.10751786840446,0.943779289783723,30,0.901,1,0,0,0.455,0,0.545,30,0.959,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"176",3769,12,9,14,37,1330,29,27,1,0,0,1,0,0,258602,8851017,0,1.01068081228847,1.03716381297761,29,1,1,0,0,0.136,0,0.864,29,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"177",4095,13,9,19,39,1570,27,29,1,0,0,0,0,1,264604,8851017,0,1.10391539367211,1.01363787532931,27,0.429,0.88,0.12,0.06,0.151,0,0.849,27,0.457,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"178",4269,14,9,17,16,1860,24,24,1,0,0,1,0,0,247419,8851017,0,1.15489423167256,1.08404219709738,24,0.932,1,0,0,0.848,0,0.152,24,0.949,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"179",4523,15,9,12,13,1429,14,14,1,0,0,0,0,0,266122,8851017,0,1.02948968767592,1.00785593210496,14,1,1,0,0,0.788,0,0.212,14,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"180",4586,15,9,9,9,2871,13,13,1,0,0,0,0,1,265709,8851017,0,0.962380885071219,1.00942247482636,13,1,1,0,0,0,0.021,0.979,13,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"181",4913,16,9,13,13,1411,17,17,1,0,0,1,0,0,245859,8851017,0,1.02948968767592,1.09092055350277,17,0.92,1,0,0,0.788,0,0.212,17,0.94,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"182",5183,17,9,10,10,1442,20,20,1,0,0,0,0,1,269938,8851017,0,1.01606891944016,0.993608296585276,20,0.755,1,0,0,0.101,0,0.899,20,0.759,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"183",1,2,33,22,5,905,22,22,1,0,0,0,0,1,206894,8851017,0,1.13980181317125,1.06951107813663,22,1,1,0,0,0.148,0,0.852,22,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"184",60,2,33,23,5,1489,23,23,1,0,0,0,0,1,207817,8851017,0,1.13980181317125,1.06476094352243,23,1,1,0,0,0.148,0,0.852,23,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"185",345,3,33,37,26,1668,37,37,1,0,0,0,0,1,206546,8851017,0,1.06953175600561,1.0713130489092,37,1,1,0,0,0.534,0,0.466,37,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"186",359,3,33,36,32,1497,36,36,1,0,0,0,0,0,208875,8851017,0,1.02724819642907,1.05936768402154,36,1,1,0,0,0.062,0,0.938,36,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"187",397,3,33,38,26,1858,38,38,1,0,0,0,0,1,204995,8851017,0,1.06953175600561,1.07941864435718,38,1,1,0,0,0.534,0,0.466,38,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"188",747,4,33,33,20,4007,33,33,1,0,0,0,0,1,230476,8851017,0,0.902071468464759,0.960080116801749,33,1,0.963,0.036,0.018,0.253,0,0.747,33,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"189",821,5,33,12,1,3366,12,12,1,0,0,0,0,1,234901,8851017,0,0.905752865329513,0.941994393382744,12,1,1,0,0,0,0,1,12,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"190",920,5,33,14,1,1601,14,14,1,0,0,0,0,1,238312,8851017,0,0.905752865329513,0.928511468159388,14,1,1,0,0,0,0,1,14,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"191",1067,5,33,13,2,1053,13,13,1,0,0,0,0,1,237310,8851017,0,0.929580256093565,0.932431945556445,13,1,1,0,0,0.263,0,0.737,13,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"192",1219,5,33,15,4,1003,15,15,1,0,0,0,0,1,238889,8851017,0,0.903205552086012,0.926268790107539,15,1,1,0,0,0,0,1,15,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"193",1359,5,33,16,6,1224,16,16,1,0,0,0,0,1,236360,8851017,0,0.949264377826016,0.936179662379421,16,1,1,0,0,0.006,0.006,0.987,16,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"194",1672,6,33,26,15,1025,26,26,1,0,0,0,0,1,191829,8851017,0,1.17215866953426,1.15350351093943,26,1,1,0,0,0.165,0,0.835,26,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"195",1673,6,33,27,14,1051,27,27,1,0,0,0,0,1,192448,8851017,0,1.13183781668636,1.14979332079315,27,1,1,0,0,0,0,1,27,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"196",1971,7,33,6,24,1322,6,6,1,0,0,0,0,1,228851,8851017,0,1.15067225339442,0.966897348056159,6,1,1,0,0,0.128,0,0.872,6,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"197",1989,7,33,9,21,3347,9,9,1,0,0,0,0,1,225180,8851017,0,1.02899658203125,0.982660205169198,9,1,1,0,0,0.065,0,0.935,9,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"198",2019,7,33,8,21,1190,8,8,1,0,0,0,0,1,226966,8851017,0,1.02899658203125,0.974927632332596,8,1,1,0,0,0.065,0,0.935,8,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"199",2120,7,33,11,22,1727,11,11,1,0,0,0,0,1,227163,8851017,0,0.982708210277614,0.974082156865335,11,1,1,0,0,0,0,1,11,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"200",2341,7,33,4,28,1591,4,4,1,0,0,0,0,1,229921,8851017,0,0.883486686337375,0.962397627880881,4,1,1,0,0,0.044,0.007,0.949,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"201",2555,7,33,5,22,1492,5,5,1,0,0,0,0,1,224505,8851017,0,0.982708210277614,0.985614685641745,5,1,1,0,0,0,0,1,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"202",2569,7,33,7,27,1287,7,7,1,0,0,0,0,1,228509,8851017,0,0.906138614064112,0.968344463456582,7,1,1,0,0,0,0,1,7,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"203",2731,7,33,10,31,1744,10,10,1,0,0,0,0,1,226894,8851017,0,0.898916244850868,0.97523700494504,10,1,1,0,0,0,0,1,10,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"204",2972,8,33,3,33,1166,3,3,1,0,0,0,0,1,240763,8851017,0,0.91905909545902,0.91905909545902,3,1,0.973,0.026,0.013,0.162,0,0.838,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"205",3119,9,33,1,34,2025,1,1,1,0,0,0,0,1,235925,8851017,0,0.953489802601812,0.937905796333581,1,1,0.615,0.386,0.193,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"206",3163,10,33,32,18,1770,32,32,1,0,0,0,0,1,225439,8851017,0,0.933163344916584,0.981531256792303,32,1,1,0,0,0.022,0,0.978,32,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"207",3171,10,33,34,18,1800,34,34,1,0,0,0,0,1,225859,8851017,0,0.933163344916584,0.979706033410225,34,1,1,0,0,0.022,0,0.978,34,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"208",3217,10,33,35,23,1141,35,35,1,0,0,0,0,1,231111,8851017,0,1.06039825659408,0.957442203097213,35,1,1,0,0,0.517,0,0.483,35,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"209",3609,11,33,2,35,3458,2,2,1,0,0,0,0,1,243193,8851017,0,0.895674238713777,0.909875798234324,2,1,0.898,0.102,0.051,0,0.011,0.989,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"210",3742,12,33,19,38,1105,19,19,1,0,0,0,0,1,216566,8851017,0,1.10751786840446,1.02174591117719,19,1,1,0,0,0.455,0,0.545,19,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"211",3769,12,33,18,37,1330,18,18,1,0,0,1,0,0,217270,8851017,0,1.01068081228847,1.01843524186496,18,1,1,0,0,0.136,0,0.864,18,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"212",3854,12,33,17,40,870,17,17,1,0,0,0,0,0,215782,8851017,0,0.958371086288964,1.02545821708947,17,1,0.851,0.148,0.069,0.045,0,0.955,17,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"213",4095,13,33,39,39,1570,39,39,1,0,0,0,0,1,208719,8851017,0,1.10391539367211,1.06015947278398,39,1,0.88,0.12,0.06,0.151,0,0.849,39,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"214",4102,13,33,40,39,2239,40,40,1,0,0,0,0,1,215656,8851017,0,1.10391539367211,1.02605735523241,40,1,0.88,0.12,0.06,0.151,0,0.849,40,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"215",4269,14,33,24,16,1860,24,24,1,0,0,1,0,0,193839,8851017,0,1.15489423167256,1.14154233668147,24,1,1,0,0,0.848,0,0.152,24,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"216",4274,14,33,25,17,1496,25,25,1,0,0,1,0,0,191600,8851017,0,1.14153055855056,1.15488217640919,25,1,1,0,0,1,0,0,25,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"217",4523,15,33,29,13,1429,29,29,1,0,0,0,0,0,226032,8851017,0,1.02948968767592,0.978956187619452,29,1,1,0,0,0.788,0,0.212,29,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"218",4526,15,33,30,13,1120,30,30,1,0,0,0,0,0,226229,8851017,0,1.02948968767592,0.978103713493849,30,1,1,0,0,0.788,0,0.212,30,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"219",4586,15,33,31,9,2871,31,31,1,0,0,0,0,1,225585,8851017,0,0.962380885071219,0.980896003723652,31,1,1,0,0,0,0.021,0.979,31,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"220",4913,16,33,28,13,1411,28,28,1,0,0,1,0,0,226830,8851017,0,1.02948968767592,0.975512167702685,28,1,1,0,0,0.788,0,0.212,28,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"221",5183,17,33,21,10,1442,21,21,1,0,0,0,0,1,217776,8851017,0,1.01606891944016,1.01606891944016,21,1,1,0,0,0.101,0,0.899,21,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"222",5274,17,33,20,11,878,20,20,1,0,0,0,0,1,213202,8851017,0,1.03786749186218,1.03786749186218,20,1,1,0,0,0,0,1,20,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"223",1,1,10,3,16,513,3,3,1,0,0,0,1,0,99275,1600675,0,1.08741803646206,1.07490976244439,3,1,0.171,0.83,0.047,0.009,0.991,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"224",42,2,10,1,8,760,2,1,0,1,1,0,1,0,99956,1600675,0,1.41226849666536,1.06758640468473,2,1,0.074,0.926,0.074,0.135,0.865,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"225",57,3,10,4,16,750,7,4,1,0,0,0,1,0,106856,1600675,0,1.08741803646206,0.998649272541239,7,1,0.171,0.83,0.047,0.009,0.991,0,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"226",66,4,10,6,15,2572,1,6,1,0,0,0,1,0,101768,1600675,0,1.30226066610205,1.04857781096874,1,0.997,0.174,0.826,0.139,0.036,0.964,0,1,0.992,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"227",108,5,10,11,2,9095,12,11,1,0,0,1,0,0,117933,1600675,0,0.685069723528299,0.90484992891444,12,0.72,0.838,0.162,0.015,0.111,0.889,0,12,0.661,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"228",111,5,10,12,2,11583,8,12,1,0,0,0,1,0,116861,1600675,0,0.685069723528299,0.913150380936896,8,0.687,0.838,0.162,0.015,0.111,0.889,0,8,0.74,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"229",136,5,10,11,1,2214,11,11,1,0,0,0,1,0,117933,1600675,0,0.888847118351173,0.90484992891444,12,0.72,0.758,0.242,0.015,0.105,0.895,0,12,0.661,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"230",174,5,10,12,2,886,9,12,1,0,0,0,0,0,116861,1600675,0,0.685069723528299,0.913150380936896,8,0.687,0.838,0.162,0.015,0.111,0.889,0,8,0.74,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"231",265,5,10,9,5,663,10,9,1,0,0,1,0,0,115204,1600675,0,0.992592799295556,0.926284388273555,9,0.405,0.905,0.095,0.027,0.366,0.634,0,9,0.476,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"232",436,7,10,15,11,1328,13,15,1,0,0,0,1,0,109747,1600675,0,1.23247448121231,0.972342448237006,13,1,0.489,0.511,0.064,0,1,0,13,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"233",446,7,10,14,11,12098,14,14,1,0,0,0,1,0,89987,1600675,0,1.23247448121231,1.18585647556499,14,1,0.489,0.511,0.064,0,1,0,14,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"234",448,7,10,13,11,7872,15,13,1,0,0,0,1,0,96510,1600675,0,1.23247448121231,1.10570579905364,15,1,0.489,0.511,0.064,0,1,0,15,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"235",664,10,10,5,8,646,4,5,0,1,1,0,1,0,104000,1600675,0,1.41226849666536,1.02607371794872,4,0.997,0.074,0.926,0.074,0.135,0.865,0,4,0.991,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"236",689,12,10,7,9,8932,6,7,1,0,0,0,1,0,105322,1600675,0,0.951969031232827,1.01319445763152,6,1,0.429,0.572,0.086,0.143,0.857,0,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"237",796,14,10,2,4,1088,5,2,0,1,1,0,1,0,104692,1600675,0,0.847768000190667,1.0192915090615,5,1,0.38,0.62,0.038,0.063,0.937,0,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"238",1,1,11,18,13,1916,4,1,0,1,1,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,4,1,0.417,0.584,0.061,0.877,0.114,0.009,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"239",51,2,11,22,22,4518,8,2,0,1,1,0,0,0,247532,5329859,0,1.32246493142106,0.978727268320129,8,0.874,0.306,0.694,0.082,0.535,0.228,0.236,8,0.862,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"240",141,3,11,9,9,6511,6,3,0,1,1,1,0,0,246521,5329859,0,0.973809673456352,0.982741097844882,6,1,0.347,0.653,0.041,0.932,0.068,0,6,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"241",331,6,11,2,2,1049,10,4,0,1,1,0,1,0,272117,5329859,0,0.890302032514757,0.890302032514757,10,1,0.182,0.818,0.102,0.819,0.172,0.009,10,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"242",336,7,11,16,16,21909,21,22,1,0,0,1,0,0,224692,5329859,0,0.918527869355342,1.07821514865602,21,0.922,0.757,0.244,0.056,0.954,0.046,0,21,0.826,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"243",367,7,11,15,15,1079,22,21,1,0,0,1,0,0,250777,5329859,0,1.04146366055437,0.966062749701202,22,0.801,0.652,0.348,0.104,0.955,0.045,0,22,0.733,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"244",567,8,11,10,18,1590,7,5,0,1,1,1,0,0,246515,5329859,0,1.13015272096236,0.982765017065161,7,1,0.254,0.746,0.078,0.757,0.236,0.007,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"245",609,9,11,17,17,3003,2,6,1,0,0,1,0,0,213620,5329859,0,0.920101168921924,1.13409942038114,2,1,0.356,0.645,0.089,0.771,0.229,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"246",662,11,11,19,21,1725,5,7,1,0,0,1,0,0,266668,5329859,0,1.30582782118947,0.908494150711065,5,1,0.584,0.416,0.067,0.912,0.08,0.009,5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"247",752,14,11,1,1,2342,3,8,0,1,1,1,0,0,242192,5329859,0,1.07300513405269,1.0003068564685,3,0.952,0.196,0.804,0.08,0.752,0.248,0,3,0.974,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"248",760,14,11,1,9,7136,9,8,1,0,0,1,0,0,242192,5329859,0,0.973809673456352,1.0003068564685,3,0.952,0.347,0.653,0.041,0.932,0.068,0,3,0.974,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"249",884,15,11,8,8,235,1,9,0,1,0,0,1,0,243016,5329859,0,0.874134288947567,0.996915092758576,9,0.928,0.533,0.467,0.072,0.473,0.527,0,9,0.946,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"250",929,17,11,11,11,5611,13,13,1,0,0,1,0,0,265423,5329859,0,0.890262773103264,0.912755556910359,13,1,0.716,0.283,0.082,0.89,0.11,0,13,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"251",966,17,11,12,12,12453,14,14,1,0,0,0,1,0,264502,5329859,0,0.939759803029598,0.915933785687134,14,1,0.739,0.261,0.087,0.895,0.105,0,14,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"252",1261,20,11,3,4,5543,17,16,0,1,1,1,0,0,238603,5329859,0,0.741576346400171,1.01535319414181,17,0.955,0.787,0.212,0.039,0.896,0.104,0,17,0.894,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"253",1275,20,11,4,4,1833,16,20,1,0,0,1,0,0,169286,5329859,0,0.741576346400171,1.43110663718097,16,0.985,0.787,0.212,0.039,0.896,0.104,0,16,0.962,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"254",1316,20,11,3,4,1410,19,16,1,0,0,1,0,0,238603,5329859,0,0.741576346400171,1.01535319414181,17,0.955,0.787,0.212,0.039,0.896,0.104,0,17,0.894,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"255",1436,20,11,21,7,1398,15,15,1,0,0,0,0,0,182511,5329859,0,0.83480521897066,1.32740666689579,15,1,0.9,0.1,0.017,0.973,0.027,0,15,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"256",1464,20,11,5,5,868,18,17,1,0,0,0,0,0,239797,5329859,0,0.837967009953991,1.01029753575657,20,0.823,0.933,0.067,0.027,0.992,0.008,0,20,0.72,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"257",1483,20,11,5,5,5176,20,17,1,0,0,1,0,0,239797,5329859,0,0.837967009953991,1.01029753575657,20,0.823,0.933,0.067,0.027,0.992,0.008,0,20,0.72,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
