"","SECCION","munn.x","edon.x","disloc2017","disloc2015","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"622",1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"623",1478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"624",1479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"625",1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"626",1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"627",1482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"628",1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"629",1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"630",1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"631",1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"632",1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"633",1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"634",1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"635",1490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"636",1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"637",1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"638",1493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"639",1494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"640",1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"641",1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"642",1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"643",1498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"644",1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"645",1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"646",1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"647",1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"648",1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"649",1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"650",1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"651",1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"652",1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"653",1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"654",1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"655",1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"656",1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"657",1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"658",1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"659",1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"660",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"661",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"662",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"663",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"664",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"665",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"666",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"667",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"668",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"669",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"670",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"671",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"672",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"673",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"674",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"675",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"676",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"677",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"678",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"679",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"680",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"681",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"682",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"683",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"684",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"685",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"686",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"687",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"688",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"689",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"690",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"691",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"692",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"693",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"694",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"695",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"696",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"697",138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"698",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"699",140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"700",141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"701",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"702",147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"703",148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"704",149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"705",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"706",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"707",152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"708",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"709",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"710",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"711",156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"712",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"713",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"714",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"715",234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"716",235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"717",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"718",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"719",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"720",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"721",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"722",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"723",244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"724",245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"725",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"726",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"727",248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"728",249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"729",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"730",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"731",267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"732",268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"733",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"734",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"735",271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"736",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"737",273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"738",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"739",275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"740",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"741",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"742",287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"743",288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"744",289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"745",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"746",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"747",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"748",330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"749",331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"750",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"751",333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"752",334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"753",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"754",619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"755",620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"756",621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"757",622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"758",623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"759",624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"760",649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"761",650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"762",651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"763",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"764",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"765",745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"766",746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"767",747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"768",748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"769",749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"770",750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"771",751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"772",752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"773",753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"774",754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"775",755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"776",756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"777",757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"778",758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"779",759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"780",760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"781",761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"782",762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"783",763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"784",764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"785",765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"786",766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"787",767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"788",768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"789",769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"790",770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"791",771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"792",772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"793",992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"794",993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"795",994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"796",995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"797",996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"798",997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"799",998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"800",999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"801",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"802",1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"803",1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"804",1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"805",1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"806",1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"807",1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"808",1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"809",1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"810",1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"811",1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"812",1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"813",1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"814",1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"815",1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"816",1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"817",1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"818",1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"819",1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"820",1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"821",1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"822",1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"823",1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"824",1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"825",1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"826",1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"827",1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"828",1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"829",1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"830",1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"831",1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"832",1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"833",1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"834",1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"835",1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"836",1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"837",1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"838",1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"839",1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"840",1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"841",1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"842",1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"843",1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"844",1044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"845",1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"846",1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"847",1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"848",1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"849",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"850",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"851",1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"852",1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"853",1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"854",1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"855",1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"856",1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"857",1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"858",1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"859",1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"860",1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"861",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"862",1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"863",1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"864",1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"865",1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"866",1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"867",1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"868",1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"869",1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"870",1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"871",1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"872",1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"873",1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"874",1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"875",1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"876",1076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"877",1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"878",1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"879",1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"880",1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"881",1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"882",1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"883",1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"884",1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"885",1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"886",1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"887",1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"888",1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"889",1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"890",1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"891",1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"892",1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"893",1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"894",1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"895",1096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"896",1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"897",1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"898",1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"899",1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"900",1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"901",1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"902",1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"903",1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"904",1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"905",1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"906",1521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"907",1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"908",1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"909",1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"910",1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"911",1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"912",1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"913",1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"914",1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"915",1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"916",1317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"917",1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"918",1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"919",1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"920",1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"921",1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"922",1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"923",1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"924",1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"925",1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"926",1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"927",1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"928",1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"929",1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"930",413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"931",414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"932",415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"933",416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
