"","SECCION","munn.x","edon.x","disloc2015","disloc2013.x","escenario1","escenario2","escenario3","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"314",1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"315",1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"316",1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"317",1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"318",1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"319",1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"320",1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"321",1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"322",1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"323",1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"324",1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"325",1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"326",1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"327",1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"328",1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"329",1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"330",1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"331",1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"332",1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"333",1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"334",1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"335",1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"336",1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"337",1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"338",1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"339",1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"340",1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"341",1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"342",1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"343",1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"344",1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"345",1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"346",1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"347",1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"348",1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"349",1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"350",1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"351",1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"352",1044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"353",1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"354",1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"355",1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"356",1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"357",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"358",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"359",1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"360",1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"361",1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"362",1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"363",1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"364",1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"365",1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"366",1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"367",1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"368",1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"369",1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"370",1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"371",1063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"372",1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"373",1065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"374",1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"375",1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"376",1069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"377",1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"378",1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"379",1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"380",1073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"381",1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"382",1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"383",1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"384",1079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"385",1080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"386",1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"387",1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"388",1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"389",1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"390",1085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"391",1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"392",1087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"393",1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"394",1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"395",1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"396",1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"397",1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"398",1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"399",1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"400",1096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"401",1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"402",1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"403",1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"404",1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"405",1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"406",1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"407",1103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"408",1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"409",1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"410",1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"411",1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"412",1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"413",1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"414",1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"415",1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"416",1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"417",1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"418",1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"419",1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"420",1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"421",1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"422",1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"423",1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"424",1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"425",1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"426",1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"427",1776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"428",1777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"429",1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"430",1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"431",1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"432",1781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"433",1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"434",1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"435",1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"436",1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"437",1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"438",1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"439",1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"440",1789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"441",1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"442",1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"443",1792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"444",1793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"445",1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"446",1795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"447",1796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"448",1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"449",1798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"450",1799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"451",1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"452",1801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"453",1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"454",1803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"455",1804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"456",1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"457",1806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"458",1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"459",1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"460",1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"461",1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"462",1811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"463",1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"464",1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"465",1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"466",1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"467",1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"468",1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"469",1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"470",1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"471",1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"472",1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"473",1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"474",1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"475",1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"476",1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"477",1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"478",1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"479",1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"480",1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"481",1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"482",1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"483",1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"484",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"485",1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"486",1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"487",1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"488",1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"489",1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"490",1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"491",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"492",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"493",1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"494",1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"495",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"496",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"497",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"498",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"499",112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"500",113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"501",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"502",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"503",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"504",260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"505",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"506",262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"507",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"508",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"509",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"510",333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"511",334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"512",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"513",336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"514",337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"515",338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"516",339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"517",340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"518",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"519",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"520",343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"521",344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"522",345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"523",562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"524",673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"525",674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"526",675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"527",676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"528",677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"529",678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"530",679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"531",680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"532",681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"533",682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"534",683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"535",684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"536",685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"537",686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"538",687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"539",688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"540",689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"541",690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"542",691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"543",692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"544",693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"545",694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"546",695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"547",696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"548",697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"549",698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"550",699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"551",700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"552",701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"553",702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"554",703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"555",704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"556",705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"557",706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"558",707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"559",708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"560",709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"561",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"562",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"563",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"564",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"565",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"566",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"567",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"568",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"569",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"570",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"571",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"572",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"573",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"574",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"575",710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"576",711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"577",712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"578",713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"579",714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"580",715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"581",935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"582",943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"583",948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"584",990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"585",991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"586",992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"587",993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"588",994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"589",1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"590",1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"591",1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"592",1076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"593",1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"594",1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"595",1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"596",1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"597",1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"598",1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"599",1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"600",1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"601",1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"602",1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"603",1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"604",1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"605",1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"606",1137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"607",1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"608",1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"609",1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"610",1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"611",1743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"612",1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"613",1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"614",1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"615",1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"616",1748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"617",1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"618",1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"619",1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"620",1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"621",1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"622",1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"623",1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"624",1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
