"","seccion","munn","edon","dis_nueva","dis_anterior","pob_total","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_anterior","RRI_nueva","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","dcrit8","dist2015","dist2017","elec_cong_2016","elec_cong_2017","elec_cong_2018","elec_cong_2019","PANgob_antes","PRIgob_antes","PRDgob_antes","PVEMgob_antes","MCgob_antes","Indgob_antes","PANgob_despues","PRIgob_despues","PRDgob_despues","Morenagob_despues","MCgob_despues","Indgob_despues","PESgob_despues","PANcong_antes","PRIcong_antes","PRDcong_antes","PVEMcong_antes","MCcong_antes","PANcong_despues","PRIcong_despues","MCcong_despues","PENDIENTEcong_despues","Morenacong_despues","PANgober_2antes","PRIgober_2antes","PRDgober_2antes"
"174",3163,10,9,18,18,1770,33,33,1,0,0,0,0,1,305472,8851017,0,0.933163344916584,0.878026910367027,18,0.767,1,0,0,0.022,0,0.978,18,0.75,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"175",3217,10,9,23,23,1141,32,32,1,0,0,0,0,1,307604,8851017,0,1.06039825659408,0.871941315339321,23,0.587,1,0,0,0.517,0,0.483,23,0.659,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"176",3355,10,9,18,25,500,33,33,1,0,0,0,0,1,305472,8851017,0,0.997670903368922,0.878026910367027,18,0.767,1,0,0,0.148,0,0.852,18,0.75,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"177",3609,11,9,8,35,3458,26,26,1,0,0,0,0,1,238869,8851017,0,0.895674238713777,1.12284405412019,35,0.739,0.898,0.102,0.051,0,0.011,0.989,35,0.723,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"178",3742,12,9,16,38,1105,30,28,1,0,0,0,0,1,284190,8851017,0,1.10751786840446,0.943779289783723,38,0.763,1,0,0,0.455,0,0.545,38,0.788,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"179",3769,12,9,14,37,1330,29,27,1,0,0,1,0,0,258602,8851017,0,1.01068081228847,1.03716381297761,37,0.802,1,0,0,0.136,0,0.864,37,0.812,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"180",3829,12,9,14,40,2682,29,27,1,0,0,0,0,1,258602,8851017,0,0.958371086288964,1.03716381297761,37,0.802,0.851,0.148,0.069,0.045,0,0.955,37,0.812,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"181",4095,13,9,19,39,1570,27,29,1,0,0,0,0,1,264604,8851017,0,1.10391539367211,1.01363787532931,39,0.76,0.88,0.12,0.06,0.151,0,0.849,39,0.845,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"182",4107,13,9,25,36,1996,25,30,1,0,0,0,0,1,266597,8851017,0,0.988149926985786,1.00606021959601,36,0.505,0.75,0.25,0.125,0,0,1,36,0.53,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"183",4269,14,9,17,16,1860,24,24,1,0,0,1,0,0,247419,8851017,0,1.15489423167256,1.08404219709738,17,0.599,1,0,0,0.848,0,0.152,17,0.604,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"184",4274,14,9,17,17,1496,24,24,1,0,0,1,0,0,247419,8851017,0,1.14153055855056,1.08404219709738,17,0.599,1,0,0,1,0,0,17,0.604,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"185",4523,15,9,12,13,1429,14,14,1,0,0,0,0,0,266122,8851017,0,1.02948968767592,1.00785593210496,12,0.648,1,0,0,0.788,0,0.212,12,0.597,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"186",4586,15,9,9,9,2871,13,13,1,0,0,0,0,1,265709,8851017,0,0.962380885071219,1.00942247482636,9,0.865,1,0,0,0,0.021,0.979,9,0.821,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"187",4704,15,9,9,12,1528,13,13,1,0,0,0,0,1,265709,8851017,0,0.955948991670699,1.00942247482636,9,0.865,1,0,0,0.083,0,0.917,9,0.821,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"188",4981,16,9,13,8,280,17,17,1,0,0,1,0,0,245859,8851017,0,0.96905267099351,1.09092055350277,13,0.433,1,0,0,0.273,0,0.727,13,0.439,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"189",5183,17,9,10,10,1442,20,20,1,0,0,0,0,1,269938,8851017,0,1.01606891944016,0.993608296585276,10,0.585,1,0,0,0.101,0,0.899,10,0.595,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"190",5274,17,9,10,11,878,20,20,1,0,0,0,0,1,269938,8851017,0,1.03786749186218,0.993608296585276,10,0.585,1,0,0,0,0,1,10,0.595,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"191",1,2,33,22,5,905,22,22,1,0,0,0,0,1,206894,8851017,0,1.13980181317125,1.06951107813663,5,0.759,1,0,0,0.148,0,0.852,5,0.76,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"192",89,2,33,22,3,701,22,22,1,0,0,0,0,1,206894,8851017,0,1.00317090254606,1.06951107813663,5,0.759,1,0,0,0.145,0,0.855,5,0.76,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"193",345,3,33,37,26,1668,37,37,1,0,0,0,0,1,206546,8851017,0,1.06953175600561,1.0713130489092,26,0.825,1,0,0,0.534,0,0.466,26,0.829,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"194",359,3,33,36,32,1497,36,36,1,0,0,0,0,0,208875,8851017,0,1.02724819642907,1.05936768402154,32,0.894,1,0,0,0.062,0,0.938,32,0.882,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"195",550,3,33,37,30,1002,37,37,1,0,0,1,0,0,206546,8851017,0,1.1168757571169,1.0713130489092,26,0.825,1,0,0,0.361,0,0.639,26,0.829,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"196",747,4,33,33,20,4007,33,33,1,0,0,0,0,1,230476,8851017,0,0.902071468464759,0.960080116801749,20,0.629,0.963,0.036,0.018,0.253,0,0.747,20,0.605,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"197",821,5,33,12,1,3366,12,12,1,0,0,0,0,1,234901,8851017,0,0.905752865329513,0.941994393382744,1,0.909,1,0,0,0,0,1,1,0.893,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"198",910,5,33,12,2,2844,12,12,1,0,0,0,0,1,234901,8851017,0,0.929580256093565,0.941994393382744,1,0.909,1,0,0,0.263,0,0.737,1,0.893,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"199",1079,5,33,13,7,856,13,13,1,0,0,0,0,0,237310,8851017,0,0.981949406016606,0.932431945556445,7,0.913,1,0,0,0.289,0,0.711,7,0.913,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"200",1219,5,33,15,4,1003,15,15,1,0,0,0,0,1,238889,8851017,0,0.903205552086012,0.926268790107539,4,0.964,1,0,0,0,0,1,4,0.967,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"201",1358,5,33,15,6,1328,15,15,1,0,0,0,0,1,238889,8851017,0,0.949264377826016,0.926268790107539,4,0.964,1,0,0,0.006,0.006,0.987,4,0.967,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"202",1672,6,33,26,15,1025,26,26,1,0,0,0,0,1,191829,8851017,0,1.17215866953426,1.15350351093943,15,0.984,1,0,0,0.165,0,0.835,15,0.987,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"203",1673,6,33,27,14,1051,27,27,1,0,0,0,0,1,192448,8851017,0,1.13183781668636,1.14979332079315,14,0.984,1,0,0,0,0,1,14,0.987,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"204",1971,7,33,6,24,1322,6,6,1,0,0,0,0,1,228851,8851017,0,1.15067225339442,0.966897348056159,24,0.84,1,0,0,0.128,0,0.872,24,0.807,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"205",1972,7,33,6,21,890,6,6,1,0,0,0,0,1,228851,8851017,0,1.02899658203125,0.966897348056159,24,0.84,1,0,0,0.065,0,0.935,24,0.807,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"206",2065,7,33,9,19,1670,9,9,1,0,0,0,0,1,225180,8851017,0,1.10930013084478,0.982660205169198,19,0.598,1,0,0,0,0,1,19,0.587,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"207",2106,7,33,9,22,1359,9,9,1,0,0,0,0,1,225180,8851017,0,0.982708210277614,0.982660205169198,19,0.598,1,0,0,0,0,1,19,0.587,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"208",2341,7,33,4,28,1591,4,4,1,0,0,0,0,1,229921,8851017,0,0.883486686337375,0.962397627880881,28,0.918,1,0,0,0.044,0.007,0.949,28,0.886,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"209",2521,7,33,8,29,1187,8,8,1,0,0,0,0,1,226966,8851017,0,0.902446726075165,0.974927632332596,21,0.514,1,0,0,0,0,1,21,0.53,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"210",2565,7,33,11,27,2283,11,11,1,0,0,0,0,1,227163,8851017,0,0.906138614064112,0.974082156865335,22,0.607,1,0,0,0,0,1,22,0.629,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"211",2633,7,33,8,31,1926,8,8,1,0,0,0,0,1,226966,8851017,0,0.898916244850868,0.974927632332596,21,0.514,1,0,0,0,0,1,21,0.53,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"212",2972,8,33,3,33,1166,3,3,1,0,0,0,0,1,240763,8851017,0,0.91905909545902,0.91905909545902,33,1,0.973,0.026,0.013,0.162,0,0.838,33,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"213",3119,9,33,1,34,2025,1,1,1,0,0,0,0,1,235925,8851017,0,0.953489802601812,0.937905796333581,34,0.781,0.615,0.386,0.193,0,0,1,34,0.76,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"214",3163,10,33,32,18,1770,32,32,1,0,0,0,0,1,225439,8851017,0,0.933163344916584,0.981531256792303,18,0.54,1,0,0,0.022,0,0.978,18,0.505,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"215",3217,10,33,35,23,1141,35,35,1,0,0,0,0,1,231111,8851017,0,1.06039825659408,0.957442203097213,23,0.379,1,0,0,0.517,0,0.483,23,0.403,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"216",3355,10,33,34,25,500,34,34,1,0,0,0,0,1,225859,8851017,0,0.997670903368922,0.979706033410225,18,0.193,1,0,0,0.148,0,0.852,18,0.185,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"217",3609,11,33,2,35,3458,2,2,1,0,0,0,0,1,243193,8851017,0,0.895674238713777,0.909875798234324,35,0.79,0.898,0.102,0.051,0,0.011,0.989,35,0.771,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"218",3742,12,33,19,38,1105,19,19,1,0,0,0,0,1,216566,8851017,0,1.10751786840446,1.02174591117719,38,0.87,1,0,0,0.455,0,0.545,38,0.875,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"219",3769,12,33,18,37,1330,18,18,1,0,0,1,0,0,217270,8851017,0,1.01068081228847,1.01843524186496,37,0.843,1,0,0,0.136,0,0.864,37,0.843,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"220",3829,12,33,18,40,2682,18,18,1,0,0,0,0,1,217270,8851017,0,0.958371086288964,1.01843524186496,37,0.843,0.851,0.148,0.069,0.045,0,0.955,37,0.843,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"221",4095,13,33,39,39,1570,39,39,1,0,0,0,0,1,208719,8851017,0,1.10391539367211,1.06015947278398,39,0.524,0.88,0.12,0.06,0.151,0,0.849,39,0.57,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"222",4107,13,33,40,36,1996,40,40,1,0,0,0,0,1,215656,8851017,0,0.988149926985786,1.02605735523241,36,0.55,0.75,0.25,0.125,0,0,1,36,0.538,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"223",4269,14,33,24,16,1860,24,24,1,0,0,1,0,0,193839,8851017,0,1.15489423167256,1.14154233668147,16,0.988,1,0,0,0.848,0,0.152,16,0.984,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"224",4274,14,33,25,17,1496,25,25,1,0,0,1,0,0,191600,8851017,0,1.14153055855056,1.15488217640919,17,0.988,1,0,0,1,0,0,17,0.984,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"225",4523,15,33,29,13,1429,29,29,1,0,0,0,0,0,226032,8851017,0,1.02948968767592,0.978956187619452,12,0.755,1,0,0,0.788,0,0.212,12,0.736,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"226",4586,15,33,31,9,2871,31,31,1,0,0,0,0,1,225585,8851017,0,0.962380885071219,0.980896003723652,9,0.981,1,0,0,0,0.021,0.979,9,0.98,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"227",4704,15,33,29,12,1528,29,29,1,0,0,0,0,1,226032,8851017,0,0.955948991670699,0.978956187619452,12,0.755,1,0,0,0.083,0,0.917,12,0.736,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"228",4981,16,33,28,8,280,28,28,1,0,0,1,0,0,226830,8851017,0,0.96905267099351,0.975512167702685,8,0.949,1,0,0,0.273,0,0.727,8,0.934,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"229",5183,17,33,21,10,1442,21,21,1,0,0,0,0,1,217776,8851017,0,1.01606891944016,1.01606891944016,10,1,1,0,0,0.101,0,0.899,10,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"230",5274,17,33,20,11,878,20,20,1,0,0,0,0,1,213202,8851017,0,1.03786749186218,1.03786749186218,11,1,1,0,0,0,0,1,11,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"231",1,1,10,3,16,513,3,3,1,0,0,0,1,0,99275,1600675,0,1.08741803646206,1.07490976244439,6,0.295,0.171,0.83,0.047,0.009,0.991,0,6,0.308,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"232",42,2,10,1,8,760,2,1,0,1,1,0,1,0,99956,1600675,0,1.41226849666536,1.06758640468473,7,0.65,0.074,0.926,0.074,0.135,0.865,0,7,0.538,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"233",66,4,10,6,15,2572,1,6,1,0,0,0,1,0,101768,1600675,0,1.30226066610205,1.04857781096874,15,0.339,0.174,0.826,0.139,0.036,0.964,0,15,0.323,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"234",108,5,10,11,2,9095,12,11,1,0,0,1,0,0,117933,1600675,0,0.685069723528299,0.90484992891444,1,0.448,0.838,0.162,0.015,0.111,0.889,0,1,0.39,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"235",122,5,10,11,1,905,12,11,1,0,0,0,0,0,117933,1600675,0,0.888847118351173,0.90484992891444,1,0.448,0.758,0.242,0.015,0.105,0.895,0,1,0.39,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"236",166,5,10,11,6,2495,11,11,1,0,0,0,1,0,117933,1600675,0,0.808439682497995,0.90484992891444,1,0.201,0.405,0.596,0.06,0.044,0.956,0,1,0.306,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"237",182,5,10,8,3,1165,9,8,1,0,0,0,1,0,115459,1600675,0,0.799230565666552,0.924238618614977,3,0.414,0.615,0.384,0.038,0.237,0.763,0,3,0.353,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"238",205,5,10,9,5,835,11,9,1,0,0,0,0,0,115204,1600675,0,0.992592799295556,0.926284388273555,1,0.201,0.905,0.095,0.027,0.366,0.634,0,1,0.306,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"239",229,5,10,9,4,633,9,9,1,0,0,1,0,0,115204,1600675,0,0.847768000190667,0.926284388273555,3,0.414,0.38,0.62,0.038,0.063,0.937,0,3,0.353,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"240",420,6,10,6,14,1271,1,6,1,0,0,0,1,0,101768,1600675,0,1.03597122767776,1.04857781096874,15,0.339,0.326,0.674,0.109,0.095,0.905,0,15,0.323,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"241",436,7,10,15,11,1328,13,15,1,0,0,0,1,0,109747,1600675,0,1.23247448121231,0.972342448237006,12,0.724,0.489,0.511,0.064,0,1,0,12,0.61,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"242",438,7,10,15,12,2814,13,15,1,0,0,0,1,0,109747,1600675,0,1.18477159464443,0.972342448237006,12,0.724,0.958,0.042,0.021,0,1,0,12,0.61,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"243",485,7,10,13,13,1602,15,13,1,0,0,0,1,0,96510,1600675,0,1.3269635545637,1.10570579905364,13,0.51,1,0,0,0.068,0.932,0,13,0.475,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"244",541,7,10,13,10,14035,15,13,1,0,0,0,1,0,96510,1600675,0,1.02369428495049,1.10570579905364,13,0.51,0.373,0.627,0.045,0,1,0,13,0.475,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"245",612,8,10,6,17,2281,1,6,1,0,0,0,1,0,101768,1600675,0,1.08361360011481,1.04857781096874,15,0.339,0.43,0.57,0.105,0.119,0.881,0,15,0.323,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"246",689,12,10,7,9,8932,6,7,1,0,0,0,1,0,105322,1600675,0,0.951969031232827,1.01319445763152,14,0.357,0.429,0.572,0.086,0.143,0.857,0,14,0.276,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"247",947,20,10,1,7,1079,2,1,0,1,1,0,1,0,99956,1600675,0,0.980366637247654,1.06758640468473,7,0.65,0.109,0.892,0.071,0.061,0.939,0,7,0.538,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"248",1,1,11,18,13,1916,4,1,0,1,1,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,0.455,0.417,0.584,0.061,0.877,0.114,0.009,18,0.458,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"249",51,2,11,22,22,4518,8,2,0,1,1,0,0,0,247532,5329859,0,1.32246493142106,0.978727268320129,22,0.647,0.306,0.694,0.082,0.535,0.228,0.236,22,0.683,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"250",141,3,11,9,9,6511,6,3,0,1,1,1,0,0,246521,5329859,0,0.973809673456352,0.982741097844882,9,0.482,0.347,0.653,0.041,0.932,0.068,0,9,0.56,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"251",244,4,11,22,17,1599,8,2,1,0,0,1,0,0,247532,5329859,0,0.920101168921924,0.978727268320129,22,0.647,0.356,0.645,0.089,0.771,0.229,0,22,0.683,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"252",331,6,11,2,2,1049,10,4,0,1,1,0,1,0,272117,5329859,0,0.890302032514757,0.890302032514757,2,1,0.182,0.818,0.102,0.819,0.172,0.009,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"253",336,7,11,16,16,21909,21,22,1,0,0,1,0,0,224692,5329859,0,0.918527869355342,1.07821514865602,16,0.523,0.757,0.244,0.056,0.954,0.046,0,16,0.342,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"254",348,7,11,16,15,1619,21,22,1,0,0,1,0,0,224692,5329859,0,1.04146366055437,1.07821514865602,16,0.523,0.652,0.348,0.104,0.955,0.045,0,16,0.342,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"255",567,8,11,10,18,1590,7,5,0,1,1,1,0,0,246515,5329859,0,1.13015272096236,0.982765017065161,10,0.491,0.254,0.746,0.078,0.757,0.236,0.007,10,0.368,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"256",662,11,11,19,21,1725,5,7,1,0,0,1,0,0,266668,5329859,0,1.30582782118947,0.908494150711065,19,0.621,0.584,0.416,0.067,0.912,0.08,0.009,19,0.598,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"257",752,14,11,1,1,2342,3,8,0,1,1,1,0,0,242192,5329859,0,1.07300513405269,1.0003068564685,1,0.868,0.196,0.804,0.08,0.752,0.248,0,1,0.894,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"258",823,15,11,8,8,1199,9,9,1,0,0,0,0,0,243016,5329859,0,0.874134288947567,0.996915092758576,8,0.472,0.533,0.467,0.072,0.473,0.527,0,8,0.517,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"259",916,16,11,18,19,1407,4,1,1,0,0,0,1,0,264860,5329859,0,1.22292491914256,0.914695756935053,18,0.455,0.406,0.593,0.109,0.646,0.089,0.266,18,0.458,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"260",929,17,11,11,11,5611,13,13,1,0,0,1,0,0,265423,5329859,0,0.890262773103264,0.912755556910359,11,0.444,0.716,0.283,0.082,0.89,0.11,0,11,0.349,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"261",930,17,11,11,12,7981,13,13,1,0,0,1,0,0,265423,5329859,0,0.939759803029598,0.912755556910359,11,0.444,0.739,0.261,0.087,0.895,0.105,0,11,0.349,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
