"","SECCION","munn.x","edon.x","disloc2015.x","disloc2013.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E1","dsi_pob","dif","rural","urbano","mixto"
"1169",1576,41,28,5,14,5,5,5,2574,0.523,0.688433879758771,0.165433879758771,0,0,0
"1170",1577,41,28,5,14,5,5,5,9464,0.523,0.688433879758771,0.165433879758771,0,0,0
"1171",1578,41,28,5,14,5,5,5,0,0.523,0.688433879758771,0.165433879758771,0,0,0
"1172",1579,41,28,5,14,5,5,5,1510,0.523,0.688433879758771,0.165433879758771,0,0,0
"1173",1580,41,28,5,14,5,5,5,1451,0.523,0.688433879758771,0.165433879758771,0,0,0
"1174",1581,41,28,5,14,5,5,5,1387,0.523,0.688433879758771,0.165433879758771,0,0,0
"1175",1582,41,28,5,14,5,5,5,1828,0.523,0.688433879758771,0.165433879758771,0,0,0
"1176",1583,41,28,5,14,5,5,5,1093,0.523,0.688433879758771,0.165433879758771,0,0,0
"1177",1584,41,28,5,14,5,5,5,811,0.523,0.688433879758771,0.165433879758771,0,0,0
"1178",1585,41,28,5,14,5,5,5,966,0.523,0.688433879758771,0.165433879758771,0,0,0
"1179",1586,41,28,5,14,5,5,5,1055,0.523,0.688433879758771,0.165433879758771,0,0,0
"1180",1587,41,28,5,14,5,5,5,1507,0.523,0.688433879758771,0.165433879758771,0,0,0
"1181",1588,41,28,5,14,5,5,5,7296,0.523,0.688433879758771,0.165433879758771,0,0,0
"1182",1589,41,28,4,15,4,4,4,1560,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1183",1590,41,28,4,15,4,4,4,3574,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1184",1591,41,28,5,14,5,5,5,1965,0.523,0.688433879758771,0.165433879758771,0,0,0
"1185",1592,41,28,5,14,5,5,5,1701,0.523,0.688433879758771,0.165433879758771,0,0,0
"1186",1593,41,28,5,14,5,5,5,1698,0.523,0.688433879758771,0.165433879758771,0,0,0
"1187",1594,41,28,5,14,5,5,5,1210,0.523,0.688433879758771,0.165433879758771,0,0,0
"1188",1595,41,28,5,14,5,5,5,916,0.523,0.688433879758771,0.165433879758771,0,0,0
"1189",1596,41,28,5,14,5,5,5,778,0.523,0.688433879758771,0.165433879758771,0,0,0
"1190",1597,41,28,5,14,5,5,5,873,0.523,0.688433879758771,0.165433879758771,0,0,0
"1191",1598,41,28,5,14,5,5,5,995,0.523,0.688433879758771,0.165433879758771,0,0,0
"1192",1599,41,28,5,14,5,5,5,774,0.523,0.688433879758771,0.165433879758771,0,0,0
"1193",1600,41,28,5,14,5,5,5,3424,0.523,0.688433879758771,0.165433879758771,0,0,0
"1194",1601,41,28,5,14,5,5,5,8045,0.523,0.688433879758771,0.165433879758771,0,0,0
"1195",1602,41,28,5,14,5,5,5,1481,0.523,0.688433879758771,0.165433879758771,0,0,0
"1196",1603,41,28,5,14,5,5,5,1633,0.523,0.688433879758771,0.165433879758771,0,0,0
"1197",1604,41,28,5,14,5,5,5,982,0.523,0.688433879758771,0.165433879758771,0,0,0
"1198",1605,41,28,5,14,5,5,5,881,0.523,0.688433879758771,0.165433879758771,0,0,0
"1199",1606,41,28,5,14,5,5,5,1814,0.523,0.688433879758771,0.165433879758771,0,0,0
"1200",1607,41,28,4,15,4,4,4,8939,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1201",1608,41,28,4,15,4,4,4,3278,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1202",1609,41,28,4,15,4,4,4,1904,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1203",1610,41,28,4,15,4,4,4,1204,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1204",1611,41,28,4,15,4,4,4,1486,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1205",1612,41,28,4,15,4,4,4,1456,0.602,0.684412074282118,0.0824120742821181,0,0,0
"1206",1613,41,28,5,14,5,5,5,947,0.523,0.688433879758771,0.165433879758771,0,0,0
"1207",1614,41,28,5,14,5,5,5,1069,0.523,0.688433879758771,0.165433879758771,0,0,0
"1208",1615,41,28,5,14,5,5,5,1117,0.523,0.688433879758771,0.165433879758771,0,0,0
"1209",1616,41,28,5,14,5,5,5,1204,0.523,0.688433879758771,0.165433879758771,0,0,0
