"","edon.x","disloc1996.x","escenario1","dsi_SQ_E1_sec","edon.y","disloc2018","disloc1996.y","escenario3","dsi_SQ_E1_pob","pob_total","dif"
"76",15,26,22,0.551,15,24,24,22,0.565648649243224,1647,0.014648649243224
"77",15,24,22,0.551,15,24,26,22,0.565648649243224,1975,0.014648649243224
"78",15,26,22,0.551,15,24,26,22,0.565648649243224,1975,0.014648649243224
"79",15,10,8,0.308,15,13,12,3,0.286258979307387,1681,0.021741020692613
"80",15,11,8,0.308,15,13,12,3,0.286258979307387,1681,0.021741020692613
"81",15,12,8,0.308,15,13,12,3,0.286258979307387,1681,0.021741020692613
"82",15,37,26,0.356,15,37,37,27,0.358911534910502,9693,0.002911534910502
"83",15,18,40,0.648,15,18,18,35,0.596664724581685,1688,0.0513352754183151
"84",15,2,32,0.606,15,34,2,43,0.644341564577197,2997,0.0383415645771971
"85",15,1,32,0.606,15,34,2,43,0.644341564577197,2997,0.0383415645771971
"86",15,2,32,0.606,15,34,1,43,0.644341564577197,681,0.0383415645771971
"87",15,1,32,0.606,15,34,1,43,0.644341564577197,681,0.0383415645771971
