"","edon.x","disloc2012.x","escenario3","dsi_SQ_E3_sec","edon.y","disloc2018","disloc2012.y","escenario1","dsi_SQ_E3_pob","pob_total","dif"
"54",9,40,27,0.783,9,14,40,29,0.785419369624118,2682,0.00241936962411793
"55",9,39,29,0.351,9,19,39,27,0.338094823078264,1570,0.012905176921736
"56",9,36,30,0.552,9,25,36,25,0.63108287120612,1996,0.07908287120612
"57",9,16,24,0.604,9,17,16,24,0.590099843403879,1860,0.013900156596121
"58",9,17,24,0.604,9,17,16,24,0.590099843403879,1860,0.013900156596121
"59",9,16,24,0.604,9,17,17,24,0.590099843403879,1496,0.013900156596121
"60",9,17,24,0.604,9,17,17,24,0.590099843403879,1496,0.013900156596121
"61",9,13,14,0.597,9,12,13,14,0.648175259849092,1429,0.051175259849092
"62",9,9,13,0.821,9,9,9,13,0.865326353266167,2871,0.0443263532661671
"63",9,12,13,0.821,9,9,9,13,0.865326353266167,2871,0.0443263532661671
"64",9,9,13,0.821,9,9,12,13,0.865326353266167,1528,0.0443263532661671
"65",9,12,13,0.821,9,9,12,13,0.865326353266167,1528,0.0443263532661671
"66",9,8,17,0.439,9,13,8,17,0.43260615096294,280,0.00639384903706003
"67",9,10,20,0.788,9,10,10,20,0.790618987111999,1442,0.00261898711199893
"68",9,11,20,0.788,9,10,10,20,0.790618987111999,1442,0.00261898711199893
"69",9,10,20,0.788,9,10,11,20,0.790618987111999,878,0.00261898711199893
"70",9,11,20,0.788,9,10,11,20,0.790618987111999,878,0.00261898711199893
