"","SECCION","ESC1","ESC2","ESC3","POB_TOT","EDON","DIS_ANT","DIS_NUEVA","URBANO","RURAL","MIXTO","prop_urban","prop_rural","prop_mixto","prop_urban_n","prop_rural_n","prop_mixto_n"
"1778",653,12,12,12,5545,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1779",654,12,12,12,1213,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1780",655,9,9,9,937,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1781",656,12,12,12,725,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1782",657,12,12,12,963,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1783",658,12,12,12,706,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1784",659,12,12,12,772,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1785",660,9,9,9,1003,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1786",661,9,9,9,3877,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1787",675,12,12,12,903,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1788",676,12,12,12,996,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1789",677,12,12,12,827,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1790",678,12,12,12,861,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1791",679,12,12,12,1037,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1792",680,12,12,12,914,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1793",681,12,12,12,765,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1794",682,9,9,9,637,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1795",696,12,12,12,1206,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1796",697,12,12,12,1334,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1797",698,12,12,12,581,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1798",699,12,12,12,1039,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1799",700,12,12,12,884,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1800",701,12,12,12,620,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1801",702,12,12,12,835,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1802",703,12,12,12,1846,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1803",704,12,12,12,1054,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1804",705,12,12,12,1389,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1805",706,12,12,12,629,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1806",707,12,12,12,692,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1807",708,12,12,12,615,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1808",709,12,12,12,725,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1809",710,12,12,12,823,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1810",711,12,12,12,119,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1811",720,12,12,12,1153,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1812",721,12,12,12,1007,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1813",722,12,12,12,1102,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1814",723,12,12,12,935,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1815",724,12,12,12,1057,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1816",725,12,12,12,2001,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1817",726,12,12,12,1879,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1818",727,12,12,12,676,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1819",728,12,12,12,688,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1820",729,12,12,12,709,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1821",730,12,12,12,976,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1822",731,12,12,12,696,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1823",732,12,12,12,652,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1824",733,12,12,12,784,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1825",734,12,12,12,1187,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1826",735,12,12,12,825,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1827",736,12,12,12,1307,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1828",737,12,12,12,701,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1829",738,12,12,12,521,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1830",741,12,12,12,588,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1831",742,12,12,12,531,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1832",743,12,12,12,717,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1833",744,12,12,12,677,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1834",745,12,12,12,876,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1835",746,12,12,12,910,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1836",747,12,12,12,650,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1837",748,12,12,12,978,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1838",749,12,12,12,604,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1839",750,12,12,12,579,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1840",751,12,12,12,710,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1841",752,12,12,12,843,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1842",753,12,12,12,3076,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1843",754,12,12,12,2564,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1844",755,12,12,12,587,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1845",756,12,12,12,1046,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1846",757,12,12,12,899,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1847",758,12,12,12,1289,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1848",759,12,12,12,1309,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1849",760,12,12,12,1497,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1850",761,12,12,12,1479,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1851",762,12,12,12,1023,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1852",763,12,12,12,918,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1853",764,12,12,12,596,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1854",765,12,12,12,664,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1855",766,12,12,12,850,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1856",769,11,11,11,710,8,19,16,1,0,0,1,0,0,1,0,0
"1857",770,11,11,11,604,8,19,16,1,0,0,1,0,0,1,0,0
"1858",771,11,11,11,982,8,19,16,1,0,0,1,0,0,1,0,0
"1859",772,12,12,12,1183,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1860",773,12,12,12,1059,8,19,15,1,0,0,1,0,0,0.985,0.008,0.008
"1861",774,12,12,12,1235,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1862",775,12,12,12,1492,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1863",776,12,12,12,320,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1864",777,12,12,12,1187,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1865",778,12,12,12,1185,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1866",779,12,12,12,1278,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1867",780,11,11,11,738,8,19,16,1,0,0,1,0,0,1,0,0
"1868",781,11,11,11,647,8,19,16,1,0,0,1,0,0,1,0,0
"1869",782,11,11,11,949,8,19,16,1,0,0,1,0,0,1,0,0
"1870",783,11,11,11,630,8,19,16,1,0,0,1,0,0,1,0,0
"1871",784,11,11,11,787,8,19,16,1,0,0,1,0,0,1,0,0
"1872",795,11,11,11,984,8,19,16,1,0,0,1,0,0,1,0,0
"1873",796,11,11,11,687,8,19,16,1,0,0,1,0,0,1,0,0
"1874",797,11,11,11,536,8,19,16,1,0,0,1,0,0,1,0,0
"1875",798,11,11,11,684,8,19,16,1,0,0,1,0,0,1,0,0
"1876",799,11,11,11,522,8,19,16,1,0,0,1,0,0,1,0,0
"1877",800,12,12,12,1171,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1878",801,12,12,12,1420,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1879",802,12,12,12,597,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1880",803,12,12,12,502,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1881",804,12,12,12,1240,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1882",805,12,12,12,8660,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1883",806,12,12,12,1038,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1884",807,12,12,12,1059,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1885",808,11,11,11,935,8,19,16,1,0,0,1,0,0,1,0,0
"1886",809,11,11,11,845,8,19,16,1,0,0,1,0,0,1,0,0
"1887",810,11,11,11,794,8,19,16,1,0,0,1,0,0,1,0,0
"1888",817,11,11,11,898,8,19,16,1,0,0,1,0,0,1,0,0
"1889",818,11,11,11,679,8,19,16,1,0,0,1,0,0,1,0,0
"1890",819,11,11,11,866,8,19,16,1,0,0,1,0,0,1,0,0
"1891",820,11,11,11,595,8,19,16,1,0,0,1,0,0,1,0,0
"1892",821,11,11,11,117,8,19,16,1,0,0,1,0,0,1,0,0
"1893",822,11,11,11,515,8,19,16,1,0,0,1,0,0,1,0,0
"1894",823,12,12,12,2773,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1895",824,12,12,12,787,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1896",825,12,12,12,844,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1897",826,11,11,11,1121,8,19,16,1,0,0,1,0,0,1,0,0
"1898",827,11,11,11,852,8,19,16,1,0,0,1,0,0,1,0,0
"1899",828,11,11,11,682,8,19,16,1,0,0,1,0,0,1,0,0
"1900",829,11,11,11,887,8,19,16,1,0,0,1,0,0,1,0,0
"1901",830,11,11,11,689,8,19,16,1,0,0,1,0,0,1,0,0
"1902",831,11,11,11,485,8,19,16,1,0,0,1,0,0,1,0,0
"1903",832,11,11,11,613,8,19,16,1,0,0,1,0,0,1,0,0
"1904",833,11,11,11,645,8,19,16,1,0,0,1,0,0,1,0,0
"1905",834,11,11,11,381,8,19,16,1,0,0,1,0,0,1,0,0
"1906",835,11,11,11,493,8,19,16,1,0,0,1,0,0,1,0,0
"1907",836,11,11,11,743,8,19,16,1,0,0,1,0,0,1,0,0
"1908",837,11,11,11,887,8,19,16,1,0,0,1,0,0,1,0,0
"1909",838,12,12,12,1909,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1910",839,12,12,12,2974,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1911",840,10,10,10,1173,8,19,18,1,0,0,1,0,0,0.93,0.052,0.017
"1912",841,11,11,11,843,8,19,16,1,0,0,1,0,0,1,0,0
"1913",842,11,11,11,979,8,19,16,1,0,0,1,0,0,1,0,0
"1914",843,11,11,11,397,8,19,16,1,0,0,1,0,0,1,0,0
"1915",844,10,10,10,598,8,19,18,1,0,0,1,0,0,0.93,0.052,0.017
"1916",845,12,12,12,1273,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1917",846,12,12,12,3407,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1918",847,12,12,12,3492,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1919",885,10,10,10,1416,8,16,18,1,0,0,0.855,0.064,0.082,0.93,0.052,0.017
"1920",893,9,9,9,554,8,15,12,0,1,0,0.839,0.125,0.036,0.909,0.071,0.02
"1921",894,9,9,9,882,8,15,12,0,1,0,0.839,0.125,0.036,0.909,0.071,0.02
"1922",897,12,12,12,1112,8,17,15,0,0,1,0.985,0.008,0.008,0.985,0.008,0.008
"1923",898,12,12,12,590,8,17,15,0,1,0,0.985,0.008,0.008,0.985,0.008,0.008
"1924",899,10,10,10,648,8,16,18,0,1,0,0.855,0.064,0.082,0.93,0.052,0.017
"1925",901,10,10,10,276,8,16,18,0,1,0,0.855,0.064,0.082,0.93,0.052,0.017
"1926",902,10,10,10,247,8,16,18,0,1,0,0.855,0.064,0.082,0.93,0.052,0.017
"1927",903,10,10,10,402,8,16,18,0,1,0,0.855,0.064,0.082,0.93,0.052,0.017
"1928",904,10,10,10,491,8,16,18,0,1,0,0.855,0.064,0.082,0.93,0.052,0.017
"1929",905,10,10,10,628,8,16,18,0,1,0,0.855,0.064,0.082,0.93,0.052,0.017
"1930",906,12,12,12,922,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1931",3177,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1932",3178,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1933",3179,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1934",3180,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1935",3181,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1936",3182,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1937",3183,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1938",3184,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1939",3185,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1940",3186,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1941",3187,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1942",3188,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1943",3189,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1944",3190,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1945",3191,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1946",3192,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1947",3193,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1948",3194,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1949",3195,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1950",3196,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1951",3197,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1952",3198,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1953",3199,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1954",3200,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1955",3201,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1956",3202,9,9,9,NA,8,17,12,1,0,0,0.985,0.008,0.008,0.909,0.071,0.02
"1957",3203,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1958",3204,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1959",3205,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1960",3206,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1961",3207,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1962",3208,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1963",3209,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1964",3210,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1965",3211,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1966",3212,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1967",3213,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1968",3214,12,12,12,NA,8,17,15,1,0,0,0.985,0.008,0.008,0.985,0.008,0.008
"1969",82,5,4,4,637,8,11,13,1,0,0,0.295,0.538,0.167,0.146,0.715,0.138
"1970",83,5,4,4,727,8,11,13,0,0,1,0.295,0.538,0.167,0.146,0.715,0.138
"1971",84,5,4,4,380,8,11,13,0,0,1,0.295,0.538,0.167,0.146,0.715,0.138
"1972",85,5,4,4,373,8,11,13,1,0,0,0.295,0.538,0.167,0.146,0.715,0.138
"1973",86,5,4,4,107,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1974",87,5,4,4,569,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1975",88,5,4,4,355,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1976",89,5,4,4,318,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1977",90,5,4,4,260,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1978",91,5,4,4,140,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1979",92,5,4,4,143,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1980",93,5,4,4,68,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1981",94,5,4,4,223,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1982",95,5,4,4,257,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1983",97,5,4,4,184,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1984",98,5,4,4,182,8,11,13,0,1,0,0.295,0.538,0.167,0.146,0.715,0.138
"1985",99,5,4,4,302,8,11,13,1,0,0,0.295,0.538,0.167,0.146,0.715,0.138
"1986",100,5,4,4,450,8,11,13,1,0,0,0.295,0.538,0.167,0.146,0.715,0.138
"1987",101,5,4,4,480,8,11,13,1,0,0,0.295,0.538,0.167,0.146,0.715,0.138
"1988",149,1,1,1,587,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1989",150,1,1,1,974,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1990",151,1,1,1,733,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1991",152,1,1,1,506,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1992",153,1,1,1,1339,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1993",154,1,1,1,531,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1994",155,1,1,1,336,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1995",156,1,1,1,1058,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1996",157,1,1,1,1224,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1997",158,1,1,1,1111,8,11,11,0,0,1,0.295,0.538,0.167,0.516,0.373,0.112
"1998",159,1,1,1,472,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"1999",160,1,1,1,1021,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"2000",161,1,1,1,1071,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"2001",162,1,1,1,904,8,11,11,0,0,1,0.295,0.538,0.167,0.516,0.373,0.112
"2002",163,1,1,1,631,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"2003",164,1,1,1,1135,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"2004",165,1,1,1,215,8,11,11,1,0,0,0.295,0.538,0.167,0.516,0.373,0.112
"2005",166,1,1,1,563,8,11,11,0,0,1,0.295,0.538,0.167,0.516,0.373,0.112
"2006",167,1,1,1,1386,8,11,11,0,0,1,0.295,0.538,0.167,0.516,0.373,0.112
"2007",168,1,1,1,1381,8,11,11,0,0,1,0.295,0.538,0.167,0.516,0.373,0.112
"2008",169,1,1,1,340,8,11,11,0,1,0,0.295,0.538,0.167,0.516,0.373,0.112
"2009",170,1,1,1,389,8,11,11,0,1,0,0.295,0.538,0.167,0.516,0.373,0.112
"2010",171,1,1,1,247,8,11,11,0,1,0,0.295,0.538,0.167,0.516,0.373,0.112
"2011",172,1,1,1,2051,8,11,11,0,1,0,0.295,0.538,0.167,0.516,0.373,0.112
"2012",173,1,1,1,1333,8,11,11,0,1,0,0.295,0.538,0.167,0.516,0.373,0.112
"2013",174,1,1,1,882,8,11,11,0,1,0,0.295,0.538,0.167,0.516,0.373,0.112
"2014",238,4,3,3,659,8,1,1,1,0,0,0.599,0.293,0.109,0.582,0.299,0.119
"2015",239,4,3,3,636,8,1,1,1,0,0,0.599,0.293,0.109,0.582,0.299,0.119
"2016",240,4,3,3,1053,8,1,1,0,0,1,0.599,0.293,0.109,0.582,0.299,0.119
"2017",241,4,3,3,2755,8,1,1,1,0,0,0.599,0.293,0.109,0.582,0.299,0.119
"2018",242,4,3,3,647,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2019",243,4,3,3,1089,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2020",244,4,3,3,400,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2021",245,4,3,3,1136,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2022",246,4,3,3,108,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2023",247,4,3,3,89,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2024",248,4,3,3,243,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2025",249,4,3,3,228,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2026",250,4,3,3,241,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2027",251,4,3,3,1251,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2028",252,4,3,3,85,8,1,1,0,1,0,0.599,0.293,0.109,0.582,0.299,0.119
"2029",271,7,7,7,1489,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2030",272,7,7,7,4398,8,13,14,0,0,1,0.707,0.259,0.034,0.651,0.31,0.04
"2031",273,7,7,7,665,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2032",274,7,7,7,887,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2033",275,7,7,7,3403,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2034",276,7,7,7,2811,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2035",277,7,7,7,1711,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2036",278,7,7,7,2008,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2037",279,7,7,7,3672,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2038",280,7,7,7,1027,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2039",281,7,7,7,859,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2040",282,7,7,7,597,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2041",283,7,7,7,809,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2042",284,7,7,7,4198,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2043",285,7,7,7,938,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2044",286,7,7,7,4727,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2045",287,7,7,7,784,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2046",288,7,7,7,1434,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2047",289,7,7,7,807,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2048",290,7,7,7,1001,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2049",291,7,7,7,776,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2050",292,7,7,7,595,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2051",293,7,7,7,238,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2052",294,7,7,7,349,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2053",295,7,7,7,448,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2054",296,7,7,7,833,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2055",297,7,7,7,16062,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2056",298,7,7,7,336,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2057",299,7,7,7,692,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2058",300,7,7,7,748,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2059",301,7,7,7,570,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2060",302,7,7,7,840,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2061",303,7,7,7,496,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2062",304,7,7,7,532,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
"2063",305,7,7,7,1290,8,13,14,1,0,0,0.707,0.259,0.034,0.651,0.31,0.04
