"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
187,13,14,8,15,1635,7,8,0,1,0,0,1,0,7,0.463,0.394,0.415,0.192,0.467,0.516,0.016,7,0.481
188,14,14,7,17,2019,9,7,1,0,0,1,0,0,9,0.316,0.386,0.357,0.256,0.386,0.598,0.016,9,0.429
189,14,14,7,17,1730,9,7,0,0,1,0,0,0,9,0.316,0.386,0.357,0.256,0.386,0.598,0.016,9,0.429
190,14,14,7,17,1399,9,7,1,0,0,1,0,0,9,0.316,0.386,0.357,0.256,0.386,0.598,0.016,9,0.429
191,14,14,7,17,818,9,7,0,1,0,0,1,0,9,0.316,0.386,0.357,0.256,0.386,0.598,0.016,9,0.429
192,14,14,7,17,1165,9,7,0,1,0,0,1,0,9,0.316,0.386,0.357,0.256,0.386,0.598,0.016,9,0.429
193,14,14,7,17,1141,9,7,0,1,0,1,0,0,9,0.316,0.386,0.357,0.256,0.386,0.598,0.016,9,0.429
194,15,14,4,18,4210,4,4,1,0,0,1,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
195,15,14,4,18,3316,4,4,1,0,0,1,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
196,15,14,4,18,994,4,4,1,0,0,1,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
197,15,14,4,18,4117,4,4,0,0,1,0,1,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
198,15,14,4,18,988,4,4,1,0,0,1,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
199,15,14,4,18,1234,4,4,1,0,0,1,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
200,15,14,4,18,1623,4,4,1,0,0,1,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
201,15,14,4,18,2971,4,4,1,0,0,0,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
202,15,14,4,18,5879,4,4,1,0,0,0,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
203,15,14,4,18,1392,4,4,1,0,0,0,1,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
204,15,14,4,18,1371,4,4,1,0,0,0,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
205,15,14,4,18,1063,4,4,1,0,0,0,0,0,8,0.429,0.447,0.383,0.17,0.395,0.599,0.007,8,0.455
