"","SECCION","ESC1","ESC2","ESC3","POB_TOT","EDON","DIS_ANT","DIS_NUEVA","URBANO","RURAL","MIXTO","prop_urban","prop_rural","prop_mixto","prop_urban_n","prop_rural_n","prop_mixto_n"
"290",161,11,11,11,683,3,2,11,1,0,0,1,0,0,1,0,0
"291",162,11,11,11,915,3,2,11,1,0,0,1,0,0,1,0,0
"292",163,11,11,11,793,3,2,11,1,0,0,1,0,0,1,0,0
"293",164,11,11,11,1049,3,2,11,1,0,0,1,0,0,1,0,0
"294",165,11,11,11,1017,3,2,11,1,0,0,1,0,0,1,0,0
"295",166,11,11,11,725,3,2,11,1,0,0,1,0,0,1,0,0
"296",167,11,11,11,1222,3,2,11,1,0,0,1,0,0,1,0,0
"297",168,11,11,11,1161,3,2,11,1,0,0,1,0,0,1,0,0
"298",169,11,11,11,785,3,2,11,1,0,0,1,0,0,1,0,0
"299",170,11,11,11,639,3,2,11,1,0,0,1,0,0,1,0,0
"300",171,11,11,11,674,3,2,11,1,0,0,1,0,0,1,0,0
"301",172,11,11,11,759,3,2,11,1,0,0,1,0,0,1,0,0
"302",173,11,11,11,1179,3,2,11,1,0,0,1,0,0,1,0,0
"303",174,11,11,11,1127,3,2,11,1,0,0,1,0,0,1,0,0
"304",175,16,16,16,1638,3,2,16,1,0,0,1,0,0,0.974,0,0.026
"305",176,11,11,11,694,3,2,11,1,0,0,1,0,0,1,0,0
"306",177,11,11,11,666,3,2,11,1,0,0,1,0,0,1,0,0
"307",178,11,11,11,584,3,2,11,1,0,0,1,0,0,1,0,0
"308",179,16,16,16,1191,3,2,16,1,0,0,1,0,0,0.974,0,0.026
"309",180,16,16,16,1120,3,2,16,1,0,0,1,0,0,0.974,0,0.026
"310",181,16,16,16,1482,3,2,16,1,0,0,1,0,0,0.974,0,0.026
"311",182,16,16,16,1154,3,2,16,1,0,0,1,0,0,0.974,0,0.026
"312",183,16,16,16,890,3,2,16,1,0,0,1,0,0,0.974,0,0.026
"313",188,11,11,11,774,3,3,11,1,0,0,0.957,0,0.043,1,0,0
"314",189,13,13,13,1092,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"315",192,13,13,13,920,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"316",193,13,13,13,1066,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"317",194,13,13,13,730,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"318",195,13,13,13,676,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"319",196,13,13,13,1031,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"320",197,13,13,13,2043,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"321",198,13,13,13,781,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"322",199,13,13,13,698,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"323",200,13,13,13,760,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"324",201,13,13,13,695,3,3,13,1,0,0,0.957,0,0.043,1,0,0
"325",202,16,16,16,1781,3,3,16,1,0,0,0.957,0,0.043,0.974,0,0.026
"326",203,16,16,16,1030,3,3,16,1,0,0,0.957,0,0.043,0.974,0,0.026
"327",204,16,16,16,1075,3,3,16,1,0,0,0.957,0,0.043,0.974,0,0.026
"328",205,16,16,16,876,3,3,16,1,0,0,0.957,0,0.043,0.974,0,0.026
"329",206,16,16,16,3790,3,3,16,0,0,1,0.957,0,0.043,0.974,0,0.026
"330",248,16,16,16,912,3,4,16,1,0,0,0.845,0.024,0.131,0.974,0,0.026
"331",249,16,16,16,1013,3,4,16,1,0,0,0.845,0.024,0.131,0.974,0,0.026
"332",250,16,16,16,1272,3,4,16,1,0,0,0.845,0.024,0.131,0.974,0,0.026
"333",251,16,16,16,630,3,4,16,1,0,0,0.845,0.024,0.131,0.974,0,0.026
"334",254,12,12,12,430,3,4,12,0,1,0,0.845,0.024,0.131,0.314,0.543,0.143
"335",268,12,12,12,392,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"336",269,12,12,12,1213,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"337",270,12,12,12,2798,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"338",271,12,12,12,615,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"339",272,12,12,12,380,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"340",273,12,12,12,201,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"341",276,12,12,12,531,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"342",277,12,12,12,649,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"343",278,12,12,12,1369,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"344",279,12,12,12,131,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"345",280,12,12,12,1773,3,6,12,0,0,1,0,0.85,0.15,0.314,0.543,0.143
"346",281,12,12,12,1827,3,6,12,0,0,1,0,0.85,0.15,0.314,0.543,0.143
"347",282,12,12,12,1894,3,6,12,0,0,1,0,0.85,0.15,0.314,0.543,0.143
"348",283,12,12,12,2830,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"349",284,12,12,12,66,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"350",285,12,12,12,77,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"351",286,12,12,12,282,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"352",287,12,12,12,207,3,6,12,0,1,0,0,0.85,0.15,0.314,0.543,0.143
"353",290,9,9,9,1536,3,16,9,0,0,1,0.75,0,0.25,0.273,0.091,0.636
"354",291,8,8,8,2167,3,16,8,1,0,0,0.75,0,0.25,0.235,0.588,0.176
"355",292,8,8,8,516,3,16,8,1,0,0,0.75,0,0.25,0.235,0.588,0.176
"356",293,8,8,8,1133,3,16,8,1,0,0,0.75,0,0.25,0.235,0.588,0.176
"357",294,9,9,9,2493,3,16,9,0,0,1,0.75,0,0.25,0.273,0.091,0.636
"358",295,9,9,9,2805,3,16,9,0,0,1,0.75,0,0.25,0.273,0.091,0.636
"359",296,9,9,9,1661,3,16,9,0,0,1,0.75,0,0.25,0.273,0.091,0.636
"360",297,8,8,8,1131,3,16,8,1,0,0,0.75,0,0.25,0.235,0.588,0.176
"361",298,9,9,9,18276,3,7,9,0,0,1,0.667,0.222,0.111,0.273,0.091,0.636
"362",299,10,10,10,1467,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"363",300,10,10,10,5137,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"364",302,10,10,10,763,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"365",303,8,8,8,728,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"366",304,8,8,8,2254,3,7,8,0,0,1,0.667,0.222,0.111,0.235,0.588,0.176
"367",305,8,8,8,1030,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"368",306,8,8,8,1839,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"369",307,8,8,8,304,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"370",308,8,8,8,2099,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"371",309,8,8,8,635,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"372",310,8,8,8,3950,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"373",311,8,8,8,849,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"374",312,8,8,8,10393,3,7,8,0,0,1,0.667,0.222,0.111,0.235,0.588,0.176
"375",313,8,8,8,1993,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"376",314,8,8,8,7874,3,7,8,0,0,1,0.667,0.222,0.111,0.235,0.588,0.176
"377",315,8,8,8,915,3,7,8,0,1,0,0.667,0.222,0.111,0.235,0.588,0.176
"378",316,9,9,9,3734,3,16,9,0,0,1,0.75,0,0.25,0.273,0.091,0.636
"379",317,5,5,5,1785,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"380",318,5,5,5,1027,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"381",319,5,5,5,527,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"382",320,5,5,5,1243,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"383",321,5,5,5,1473,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"384",322,5,5,5,1533,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"385",323,5,5,5,1145,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"386",324,5,5,5,1833,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"387",325,5,5,5,1692,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"388",326,5,5,5,953,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"389",327,5,5,5,1178,3,16,5,1,0,0,0.75,0,0.25,1,0,0
"390",328,5,5,5,2635,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"391",329,5,5,5,973,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"392",331,5,5,5,4269,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"393",332,6,6,6,11664,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"394",333,5,5,5,3687,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"395",334,9,9,9,241,3,8,9,0,1,0,0.928,0.014,0.058,0.273,0.091,0.636
"396",335,6,6,6,424,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"397",336,6,6,6,607,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"398",351,6,6,6,328,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"399",352,6,6,6,434,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"400",353,9,9,9,3517,3,8,9,0,0,1,0.928,0.014,0.058,0.273,0.091,0.636
"401",354,9,9,9,2585,3,8,9,1,0,0,0.928,0.014,0.058,0.273,0.091,0.636
"402",355,7,7,7,1833,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"403",356,9,9,9,1678,3,8,9,1,0,0,0.928,0.014,0.058,0.273,0.091,0.636
"404",357,6,6,6,623,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"405",358,6,6,6,2428,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"406",359,6,6,6,2852,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"407",360,6,6,6,1276,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"408",361,6,6,6,1300,3,8,6,0,0,1,0.928,0.014,0.058,0.864,0,0.136
"409",362,6,6,6,3081,3,8,6,0,0,1,0.928,0.014,0.058,0.864,0,0.136
"410",363,6,6,6,1862,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"411",364,6,6,6,321,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"412",365,7,7,7,1272,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"413",366,7,7,7,1180,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"414",367,7,7,7,1177,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"415",368,7,7,7,1172,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"416",369,7,7,7,2139,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"417",370,7,7,7,934,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"418",371,7,7,7,796,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"419",372,7,7,7,1394,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"420",373,7,7,7,1448,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"421",374,7,7,7,1625,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"422",375,7,7,7,2935,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"423",376,7,7,7,1610,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"424",377,7,7,7,3217,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"425",378,7,7,7,610,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"426",379,7,7,7,333,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"427",380,7,7,7,2624,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"428",381,7,7,7,968,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"429",382,7,7,7,1121,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"430",383,7,7,7,1330,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"431",384,7,7,7,971,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"432",385,7,7,7,1471,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"433",386,7,7,7,1211,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"434",387,7,7,7,986,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"435",388,7,7,7,1647,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"436",389,7,7,7,947,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"437",390,7,7,7,974,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"438",391,7,7,7,521,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"439",392,7,7,7,438,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"440",393,7,7,7,754,3,8,7,1,0,0,0.928,0.014,0.058,1,0,0
"441",394,9,9,9,991,3,8,9,1,0,0,0.928,0.014,0.058,0.273,0.091,0.636
"442",395,5,5,5,482,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"443",396,5,5,5,4828,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"444",397,5,5,5,2561,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"445",398,5,5,5,963,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"446",399,5,5,5,735,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"447",400,5,5,5,506,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"448",401,5,5,5,2057,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"449",402,5,5,5,1716,3,8,5,1,0,0,0.928,0.014,0.058,1,0,0
"450",403,6,6,6,634,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"451",404,6,6,6,1508,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"452",405,6,6,6,1909,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"453",406,6,6,6,1538,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"454",407,6,6,6,1597,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"455",408,6,6,6,1053,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"456",409,6,6,6,774,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"457",410,6,6,6,1279,3,8,6,1,0,0,0.928,0.014,0.058,0.864,0,0.136
"458",411,6,6,6,2514,3,8,6,0,0,1,0.928,0.014,0.058,0.864,0,0.136
"459",412,10,10,10,2845,3,7,10,0,0,1,0.667,0.222,0.111,0.968,0,0.032
"460",413,10,10,10,1498,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"461",414,10,10,10,1628,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"462",415,10,10,10,1287,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"463",416,10,10,10,1165,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"464",417,10,10,10,1060,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"465",418,10,10,10,952,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"466",419,10,10,10,1140,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"467",420,10,10,10,1148,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"468",421,10,10,10,1009,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"469",422,10,10,10,1136,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"470",423,10,10,10,1103,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"471",424,10,10,10,1084,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"472",425,10,10,10,1157,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"473",426,10,10,10,938,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"474",427,10,10,10,917,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"475",428,10,10,10,1016,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"476",429,10,10,10,1194,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"477",430,10,10,10,876,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"478",431,10,10,10,1016,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"479",432,10,10,10,1297,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"480",433,10,10,10,1149,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"481",434,10,10,10,1162,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"482",435,10,10,10,1317,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"483",436,10,10,10,1049,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"484",437,10,10,10,728,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"485",438,10,10,10,949,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
"486",439,10,10,10,514,3,7,10,1,0,0,0.667,0.222,0.111,0.968,0,0.032
