"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
180,6,17,7,15,921,12,12,1,0,0,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
181,6,17,4,14,769,12,12,0,0,1,0,0,0,14,0.593,0.935,0.022,0.043,0,0,1,14,0.53
182,6,17,7,14,348,12,12,1,0,0,0,0,0,14,0.593,0.935,0.022,0.043,0,0,1,14,0.53
183,6,17,7,14,754,12,12,1,0,0,0,0,0,14,0.593,0.935,0.022,0.043,0,0,1,14,0.53
184,6,17,7,14,1652,12,12,0,1,0,0,0,0,14,0.593,0.935,0.022,0.043,0,0,1,14,0.53
185,6,17,7,15,192,12,12,0,0,1,0,0,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
186,6,17,7,15,772,12,12,0,1,0,0,1,0,14,0.593,0.911,0.044,0.044,0,0.375,0.625,14,0.53
187,6,17,7,15,1688,11,11,0,1,0,0,0,0,17,0.69,0.911,0.044,0.044,0,0.375,0.625,17,0.614
188,7,17,2,1,188,10,9,0,0,1,1,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
189,7,17,1,1,527,10,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
190,7,17,1,1,1138,8,8,1,0,0,1,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
191,7,17,1,1,587,8,8,1,0,0,1,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
192,7,17,1,1,378,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
193,7,17,1,1,1664,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
194,7,17,1,2,2385,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
195,7,17,1,2,2032,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
196,7,17,1,2,1573,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
197,7,17,1,2,1333,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
198,7,17,1,2,1096,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
199,7,17,1,2,737,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
200,7,17,1,1,866,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
201,7,17,1,1,1835,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
202,7,17,1,1,2866,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
203,7,17,1,1,1155,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
204,7,17,1,1,1251,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
205,7,17,1,1,1186,10,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
206,7,17,2,1,1598,10,9,1,0,0,1,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
207,7,17,2,1,2496,10,9,1,0,0,1,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
208,7,17,2,1,2049,10,9,1,0,0,0,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
209,7,17,2,1,2224,10,9,1,0,0,0,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
210,7,17,2,1,2442,10,9,1,0,0,1,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
211,7,17,2,1,1880,10,9,1,0,0,1,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
212,7,17,1,1,3487,10,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
213,7,17,1,1,2215,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
214,7,17,1,1,2129,8,8,1,0,0,1,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
215,7,17,1,1,2857,8,8,1,0,0,1,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
216,7,17,1,1,1889,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
217,7,17,1,1,2567,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
218,7,17,1,1,2722,8,8,1,0,0,1,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
219,7,17,1,2,2255,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
220,7,17,1,2,3515,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
221,7,17,1,2,2856,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
222,7,17,1,2,2425,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
223,7,17,1,2,2876,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
224,7,17,1,2,3084,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
225,7,17,1,2,1345,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
226,7,17,1,2,1844,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
227,7,17,1,2,1536,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
228,7,17,1,2,195,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
229,7,17,1,2,336,8,8,1,0,0,0,0,0,2,0.345,1,0,0,1,0,0,2,0.326
230,7,17,1,2,1169,8,8,1,0,0,1,0,0,2,0.345,1,0,0,1,0,0,2,0.326
231,7,17,1,1,1710,8,8,1,0,0,1,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
232,7,17,1,1,2309,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
233,7,17,1,1,3793,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
234,7,17,1,1,2860,8,8,1,0,0,1,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
235,7,17,1,1,4139,8,8,1,0,0,1,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
236,7,17,1,1,3332,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
237,7,17,1,1,4038,8,8,1,0,0,0,0,0,2,0.345,0.8,0.109,0.091,1,0,0,2,0.326
238,7,17,2,1,9684,10,9,1,0,0,1,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
239,7,17,2,1,4345,10,9,1,0,0,1,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
240,7,17,2,1,2597,10,9,1,0,0,0,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
241,7,17,2,1,2384,10,9,1,0,0,0,0,0,4,0.318,0.8,0.109,0.091,1,0,0,4,0.409
