"seccion","munn","edon","disloc2018","disloc1996","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","SQ","dsi_pob","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec"
143,5,15,45,45,1885,5,5,1,0,0,0,0,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
144,5,15,45,45,3439,5,5,1,0,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
145,5,15,45,45,2221,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
146,5,15,45,45,1895,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
147,5,15,45,45,231,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
148,5,15,45,45,1057,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
149,5,15,45,45,1284,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
150,5,15,45,45,1935,5,5,0,1,0,0,1,0,5,0.315,0.365,0.5,0.135,0.024,0.976,0,5,0.364
151,6,15,7,5,2665,6,9,1,0,0,0,1,0,9,0.315,0.741,0.069,0.19,0,0.944,0.056,9,0.325
152,6,15,7,5,1377,6,9,1,0,0,0,1,0,9,0.315,0.741,0.069,0.19,0,0.944,0.056,9,0.325
153,6,15,7,5,3059,6,9,1,0,0,0,1,0,9,0.315,0.741,0.069,0.19,0,0.944,0.056,9,0.325
154,6,15,7,5,2096,6,9,1,0,0,0,1,0,9,0.315,0.741,0.069,0.19,0,0.944,0.056,9,0.325
155,6,15,7,5,1672,6,9,1,0,0,0,1,0,9,0.315,0.741,0.069,0.19,0,0.944,0.056,9,0.325
156,7,15,10,10,2417,8,10,1,0,0,0,1,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
157,7,15,10,10,1001,8,10,0,1,0,0,1,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
158,7,15,10,10,666,8,10,0,1,0,0,1,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
159,7,15,10,10,1537,8,10,0,1,0,0,1,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
160,7,15,10,10,3611,8,10,0,1,0,0,0,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
161,7,15,10,10,2546,8,10,0,1,0,0,0,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
162,7,15,10,10,2065,8,10,0,1,0,0,1,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
163,7,15,10,10,2360,8,10,0,1,0,0,1,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
164,7,15,10,10,3571,8,10,0,1,0,0,0,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
165,7,15,10,10,1691,8,10,0,1,0,0,1,0,8,0.418,0.235,0.728,0.037,0.029,0.971,0,8,0.39
166,8,15,9,9,2162,1,1,0,0,1,0,0,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
167,8,15,9,9,1894,1,1,0,0,1,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
168,8,15,9,9,472,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
169,8,15,9,9,575,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
170,8,15,9,9,1313,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
171,8,15,9,9,2826,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
172,8,15,9,9,415,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
173,8,15,9,9,764,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
174,8,15,9,9,596,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
175,8,15,9,9,2566,1,1,0,0,1,0,0,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
176,8,15,9,9,1790,1,1,0,0,1,0,0,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
177,8,15,9,9,154,1,1,0,1,0,0,0,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
178,8,15,9,9,498,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
179,8,15,9,9,524,1,1,0,1,0,0,0,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
180,8,15,9,9,921,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
181,8,15,9,9,769,1,1,0,1,0,0,0,1,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
182,8,15,9,9,348,1,1,0,1,0,0,0,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
183,8,15,9,9,754,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
184,8,15,9,9,1652,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
185,8,15,9,9,192,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
186,8,15,9,9,772,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
187,8,15,9,9,1688,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
188,8,15,9,9,188,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
189,8,15,9,9,527,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
190,8,15,9,9,1138,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
191,8,15,9,9,587,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
192,8,15,9,9,378,1,1,0,1,0,0,1,0,1,0.366,0.108,0.823,0.069,0.01,0.562,0.429,1,0.455
193,9,15,28,28,1664,12,11,1,0,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
194,9,15,28,28,2385,12,11,1,0,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
195,9,15,28,28,2032,12,11,0,0,1,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
196,9,15,28,28,1573,12,11,1,0,0,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
197,9,15,28,28,1333,12,11,1,0,0,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
198,9,15,28,28,1096,12,11,1,0,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
199,9,15,28,28,737,12,11,1,0,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
200,9,15,28,28,866,12,11,0,0,1,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
201,9,15,28,28,1835,12,11,1,0,0,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
202,9,15,28,28,2866,12,11,0,0,1,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
203,9,15,28,28,1155,12,11,1,0,0,0,1,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
204,9,15,28,28,1251,12,11,1,0,0,0,0,0,12,0.838,0.511,0.178,0.311,0,0.971,0.029,12,0.878
