"","SECCION","ESC1","ESC2","ESC3","POB_TOT","EDON","DIS_ANT","DIS_NUEVA","URBANO","RURAL","MIXTO","prop_urban","prop_rural","prop_mixto","prop_urban_n","prop_rural_n","prop_mixto_n"
"280",1210,22,22,4,5085,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"281",1211,22,22,4,1578,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"282",1212,22,22,4,2086,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"283",1213,22,22,4,3830,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"284",1214,22,22,4,1360,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"285",1215,22,22,4,2509,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"286",1216,22,22,4,1939,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"287",1217,22,22,4,1786,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"288",1218,22,22,4,3211,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"289",1219,22,22,4,4253,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"290",1220,22,22,4,3450,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"291",1221,22,22,4,2205,7,10,8,0,1,0,0.227,0.773,0,0.174,0.826,0
"292",1222,17,17,2,2481,7,7,4,0,0,1,0.133,0.796,0.071,0.186,0.797,0.017
"293",1223,17,17,2,2352,7,7,4,0,1,0,0.133,0.796,0.071,0.186,0.797,0.017
"294",1224,17,17,2,2572,7,7,4,0,1,0,0.133,0.796,0.071,0.186,0.797,0.017
"295",1225,17,17,2,4698,7,7,4,0,1,0,0.133,0.796,0.071,0.186,0.797,0.017
"296",1404,4,4,11,2332,7,11,11,0,0,1,0.25,0.531,0.219,0.221,0.623,0.156
"297",1405,4,4,11,1885,7,11,11,0,1,0,0.25,0.531,0.219,0.221,0.623,0.156
"298",1406,4,4,11,3835,7,11,11,0,0,1,0.25,0.531,0.219,0.221,0.623,0.156
"299",1407,4,4,11,1771,7,11,11,0,0,1,0.25,0.531,0.219,0.221,0.623,0.156
"300",1408,4,4,11,1356,7,11,11,1,0,0,0.25,0.531,0.219,0.221,0.623,0.156
"301",1409,4,4,11,2746,7,11,11,0,0,1,0.25,0.531,0.219,0.221,0.623,0.156
"302",1410,4,4,11,2826,7,11,11,0,1,0,0.25,0.531,0.219,0.221,0.623,0.156
"303",35,19,19,23,4060,7,7,20,0,0,1,0.133,0.796,0.071,0.135,0.757,0.108
"304",36,19,19,23,3069,7,7,20,0,0,1,0.133,0.796,0.071,0.135,0.757,0.108
"305",37,19,19,23,4617,7,7,20,0,0,1,0.133,0.796,0.071,0.135,0.757,0.108
"306",38,19,19,23,1972,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"307",39,19,19,23,2675,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"308",40,19,19,23,3912,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"309",41,19,19,23,3278,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"310",42,19,19,23,4149,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"311",43,19,19,23,2855,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"312",375,19,19,23,2613,7,21,20,0,0,1,0.164,0.787,0.049,0.135,0.757,0.108
"313",376,19,19,23,1899,7,21,20,1,0,0,0.164,0.787,0.049,0.135,0.757,0.108
"314",377,19,19,23,1311,7,21,20,0,0,1,0.164,0.787,0.049,0.135,0.757,0.108
"315",378,19,19,23,1071,7,21,20,1,0,0,0.164,0.787,0.049,0.135,0.757,0.108
"316",379,19,19,23,485,7,21,20,0,1,0,0.164,0.787,0.049,0.135,0.757,0.108
"317",380,19,19,23,3287,7,21,20,0,1,0,0.164,0.787,0.049,0.135,0.757,0.108
"318",718,7,7,23,3372,7,20,20,1,0,0,0.175,0.789,0.035,0.135,0.757,0.108
"319",719,7,7,23,4028,7,20,20,1,0,0,0.175,0.789,0.035,0.135,0.757,0.108
"320",720,7,7,23,4973,7,20,20,1,0,0,0.175,0.789,0.035,0.135,0.757,0.108
"321",721,7,7,23,3578,7,20,20,1,0,0,0.175,0.789,0.035,0.135,0.757,0.108
"322",722,7,7,23,4258,7,20,20,1,0,0,0.175,0.789,0.035,0.135,0.757,0.108
"323",723,7,7,23,3370,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"324",724,7,7,23,3598,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"325",725,7,7,23,4289,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"326",726,7,7,23,2890,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"327",727,7,7,23,1871,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"328",728,7,7,23,865,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"329",729,7,7,23,2326,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"330",730,7,7,23,2912,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"331",731,7,7,23,3581,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"332",732,7,7,23,3982,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"333",733,7,7,23,5026,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"334",734,7,7,23,3695,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"335",735,7,7,23,2820,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"336",736,7,7,23,3700,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"337",737,7,7,23,3716,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"338",738,7,7,23,2212,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"339",739,7,7,23,2888,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"340",740,7,7,23,2777,7,20,20,0,0,1,0.175,0.789,0.035,0.135,0.757,0.108
"341",741,7,7,23,2981,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"342",742,7,7,23,2873,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"343",743,7,7,23,3027,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"344",744,7,7,23,3453,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"345",745,7,7,23,2036,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"346",746,7,7,23,1362,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"347",747,7,7,23,952,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"348",748,7,7,23,1753,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"349",749,7,7,23,2508,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"350",750,7,7,23,2314,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"351",751,7,7,23,3475,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"352",752,7,7,23,2106,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"353",753,7,7,23,2061,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"354",754,7,7,23,1875,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"355",755,7,7,23,1505,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"356",756,7,7,23,788,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"357",757,7,7,23,2055,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"358",758,7,7,23,2440,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"359",759,7,7,23,3371,7,20,20,0,1,0,0.175,0.789,0.035,0.135,0.757,0.108
"360",815,18,18,3,3370,7,7,7,1,0,0,0.133,0.796,0.071,0.167,0.778,0.056
"361",816,18,18,3,12302,7,7,7,1,0,0,0.133,0.796,0.071,0.167,0.778,0.056
"362",817,18,18,3,3207,7,7,7,1,0,0,0.133,0.796,0.071,0.167,0.778,0.056
"363",818,18,18,3,4462,7,7,7,1,0,0,0.133,0.796,0.071,0.167,0.778,0.056
"364",819,18,18,3,4566,7,7,7,1,0,0,0.133,0.796,0.071,0.167,0.778,0.056
"365",820,18,18,3,12470,7,7,7,1,0,0,0.133,0.796,0.071,0.167,0.778,0.056
"366",821,17,17,3,888,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"367",822,17,17,3,2265,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"368",823,17,17,3,2380,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"369",824,19,19,3,1995,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"370",825,19,19,3,3723,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"371",826,19,19,3,4291,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"372",827,19,19,3,3320,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"373",828,19,19,3,2174,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"374",829,19,19,3,2968,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"375",830,17,17,3,2909,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"376",831,19,19,3,3001,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"377",832,19,19,3,2520,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"378",833,19,19,3,3856,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"379",834,19,19,3,2482,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"380",835,18,18,3,7044,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"381",836,18,18,3,2900,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"382",837,17,17,3,1881,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"383",838,18,18,3,1910,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"384",839,18,18,3,1075,7,7,7,1,0,0,0.133,0.796,0.071,0.167,0.778,0.056
"385",840,18,18,3,5385,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"386",841,18,18,3,2483,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"387",842,18,18,3,6089,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"388",843,18,18,3,5111,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"389",844,18,18,3,3587,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"390",845,19,19,3,3040,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"391",846,19,19,3,3219,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"392",847,19,19,3,3449,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"393",848,19,19,3,5642,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"394",849,19,19,3,4304,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"395",850,19,19,3,3208,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"396",851,19,19,3,1320,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"397",852,19,19,3,857,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"398",853,19,19,3,3584,7,7,7,1,0,0,0.133,0.796,0.071,0.167,0.778,0.056
"399",854,19,19,3,3309,7,7,7,0,0,1,0.133,0.796,0.071,0.167,0.778,0.056
"400",855,19,19,3,5190,7,7,7,0,0,1,0.133,0.796,0.071,0.167,0.778,0.056
"401",856,19,19,3,3145,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"402",857,19,19,3,5257,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"403",858,19,19,3,2580,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"404",859,19,19,3,3122,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"405",860,19,19,3,3620,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"406",861,19,19,3,3053,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"407",862,19,19,3,3442,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"408",863,19,19,3,3038,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"409",864,19,19,3,4025,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"410",865,19,19,3,3290,7,7,7,0,0,1,0.133,0.796,0.071,0.167,0.778,0.056
"411",866,19,19,3,1925,7,7,7,1,0,0,0.133,0.796,0.071,0.167,0.778,0.056
"412",867,19,19,23,2557,7,7,20,1,0,0,0.133,0.796,0.071,0.135,0.757,0.108
"413",868,19,19,23,3353,7,7,20,1,0,0,0.133,0.796,0.071,0.135,0.757,0.108
"414",869,19,19,23,3008,7,7,20,0,0,1,0.133,0.796,0.071,0.135,0.757,0.108
"415",870,19,19,3,4771,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"416",871,19,19,3,2374,7,7,7,0,1,0,0.133,0.796,0.071,0.167,0.778,0.056
"417",872,19,19,23,4554,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"418",873,19,19,23,1503,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"419",874,19,19,23,2547,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"420",875,19,19,23,1593,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"421",876,19,19,23,3327,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"422",877,19,19,23,1428,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"423",878,19,19,23,3062,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"424",879,19,19,23,3368,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"425",880,19,19,23,873,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"426",881,19,19,23,2182,7,7,20,0,1,0,0.133,0.796,0.071,0.135,0.757,0.108
"427",925,18,18,10,2463,7,21,21,1,0,0,0.164,0.787,0.049,0.123,0.852,0.025
"428",926,18,18,10,3534,7,21,21,1,0,0,0.164,0.787,0.049,0.123,0.852,0.025
"429",927,18,18,10,2434,7,21,21,1,0,0,0.164,0.787,0.049,0.123,0.852,0.025
"430",928,18,18,10,1365,7,21,21,1,0,0,0.164,0.787,0.049,0.123,0.852,0.025
"431",929,18,18,10,3074,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"432",930,18,18,10,1630,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"433",931,18,18,10,4503,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"434",932,18,18,10,749,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"435",933,18,18,10,367,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"436",934,18,18,10,882,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"437",935,18,18,10,3130,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"438",936,18,18,10,2411,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"439",937,18,18,10,2841,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"440",938,18,18,10,1506,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"441",939,18,18,10,2873,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"442",940,18,18,10,3470,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"443",941,18,18,10,990,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"444",942,18,18,10,1734,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"445",943,18,18,10,2136,7,21,21,0,1,0,0.164,0.787,0.049,0.123,0.852,0.025
"446",44,23,23,11,3226,7,12,11,1,0,0,0.261,0.648,0.091,0.221,0.623,0.156
"447",45,23,23,11,1089,7,12,11,0,1,0,0.261,0.648,0.091,0.221,0.623,0.156
"448",46,23,23,11,757,7,12,11,0,1,0,0.261,0.648,0.091,0.221,0.623,0.156
"449",47,23,23,11,1204,7,12,11,0,1,0,0.261,0.648,0.091,0.221,0.623,0.156
"450",48,23,23,11,2990,7,12,11,0,1,0,0.261,0.648,0.091,0.221,0.623,0.156
"451",49,23,23,11,1588,7,12,11,0,1,0,0.261,0.648,0.091,0.221,0.623,0.156
"452",50,23,23,11,3675,7,12,11,0,1,0,0.261,0.648,0.091,0.221,0.623,0.156
"453",51,23,23,11,1685,7,12,11,0,1,0,0.261,0.648,0.091,0.221,0.623,0.156
"454",52,23,23,11,2425,7,12,11,0,1,0,0.261,0.648,0.091,0.221,0.623,0.156
"455",53,23,23,11,2704,7,12,11,0,1,0,0.261,0.648,0.091,0.221,0.623,0.156
"456",130,10,10,9,6772,7,14,2,1,0,0,0.262,0.544,0.194,0.671,0.257,0.071
"457",131,10,10,9,3241,7,14,2,1,0,0,0.262,0.544,0.194,0.671,0.257,0.071
"458",132,10,10,9,3675,7,14,2,1,0,0,0.262,0.544,0.194,0.671,0.257,0.071
"459",133,10,10,9,2980,7,14,2,1,0,0,0.262,0.544,0.194,0.671,0.257,0.071
"460",134,10,10,9,2819,7,14,2,1,0,0,0.262,0.544,0.194,0.671,0.257,0.071
"461",135,10,10,9,3287,7,14,2,1,0,0,0.262,0.544,0.194,0.671,0.257,0.071
"462",136,10,10,9,7082,7,14,2,0,0,1,0.262,0.544,0.194,0.671,0.257,0.071
"463",137,10,10,9,1702,7,14,2,0,1,0,0.262,0.544,0.194,0.671,0.257,0.071
"464",138,10,10,9,2443,7,14,2,0,1,0,0.262,0.544,0.194,0.671,0.257,0.071
"465",139,10,10,9,693,7,14,2,0,1,0,0.262,0.544,0.194,0.671,0.257,0.071
"466",140,10,10,9,1042,7,14,2,0,1,0,0.262,0.544,0.194,0.671,0.257,0.071
"467",141,10,10,9,895,7,14,2,0,1,0,0.262,0.544,0.194,0.671,0.257,0.071
"468",142,10,10,9,2613,7,14,2,0,1,0,0.262,0.544,0.194,0.671,0.257,0.071
"469",143,10,10,9,3026,7,14,2,0,1,0,0.262,0.544,0.194,0.671,0.257,0.071
"470",234,4,4,12,1431,7,13,12,1,0,0,0.232,0.681,0.087,0.282,0.658,0.06
"471",235,4,4,12,1556,7,13,12,1,0,0,0.232,0.681,0.087,0.282,0.658,0.06
"472",236,4,4,12,1112,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"473",237,4,4,12,2499,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"474",238,4,4,12,2223,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"475",317,10,10,12,1500,7,13,12,1,0,0,0.232,0.681,0.087,0.282,0.658,0.06
"476",318,10,10,12,1856,7,13,12,1,0,0,0.232,0.681,0.087,0.282,0.658,0.06
"477",319,10,10,12,1209,7,13,12,1,0,0,0.232,0.681,0.087,0.282,0.658,0.06
"478",320,10,10,12,1808,7,13,12,1,0,0,0.232,0.681,0.087,0.282,0.658,0.06
"479",321,10,10,12,2219,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"480",322,10,10,12,1285,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"481",323,10,10,12,742,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"482",324,10,10,12,959,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"483",325,10,10,12,1731,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"484",326,10,10,12,1584,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"485",327,10,10,12,964,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"486",328,10,10,12,1903,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"487",329,10,10,12,1804,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"488",330,10,10,12,1546,7,13,12,0,1,0,0.232,0.681,0.087,0.282,0.658,0.06
"489",621,4,4,12,1975,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"490",622,4,4,12,2805,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"491",623,4,4,12,1571,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"492",624,4,4,12,1266,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"493",625,4,4,12,695,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"494",626,4,4,12,1967,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"495",636,4,4,12,2452,7,12,12,0,0,1,0.261,0.648,0.091,0.282,0.658,0.06
"496",637,4,4,12,3060,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"497",669,4,4,12,1472,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"498",670,4,4,12,1628,7,12,12,0,0,1,0.261,0.648,0.091,0.282,0.658,0.06
"499",671,4,4,12,1779,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"500",672,4,4,12,1803,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"501",673,4,4,12,1320,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"502",674,4,4,12,2323,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"503",675,4,4,12,381,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"504",676,4,4,12,3472,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"505",677,4,4,12,1888,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"506",678,4,4,12,1815,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"507",679,4,4,12,1148,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"508",680,4,4,12,1162,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"509",681,4,4,12,1265,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"510",885,10,10,21,4051,7,14,14,0,0,1,0.262,0.544,0.194,0.24,0.51,0.25
"511",886,10,10,21,1933,7,14,14,1,0,0,0.262,0.544,0.194,0.24,0.51,0.25
"512",887,10,10,21,5721,7,14,14,0,0,1,0.262,0.544,0.194,0.24,0.51,0.25
"513",888,10,10,21,3418,7,14,14,1,0,0,0.262,0.544,0.194,0.24,0.51,0.25
"514",889,10,10,21,2232,7,14,14,1,0,0,0.262,0.544,0.194,0.24,0.51,0.25
"515",890,10,10,21,2554,7,14,14,0,0,1,0.262,0.544,0.194,0.24,0.51,0.25
"516",891,10,10,21,1689,7,14,14,1,0,0,0.262,0.544,0.194,0.24,0.51,0.25
"517",892,10,10,21,4624,7,14,14,0,0,1,0.262,0.544,0.194,0.24,0.51,0.25
"518",893,10,10,21,3392,7,14,14,1,0,0,0.262,0.544,0.194,0.24,0.51,0.25
"519",894,10,10,21,6684,7,14,14,0,0,1,0.262,0.544,0.194,0.24,0.51,0.25
"520",895,10,10,21,5708,7,14,14,1,0,0,0.262,0.544,0.194,0.24,0.51,0.25
"521",896,10,10,21,1835,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"522",897,10,10,21,3668,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"523",898,10,10,21,3543,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"524",899,10,10,21,2310,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"525",900,10,10,21,5739,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"526",901,10,10,21,4818,7,14,14,0,0,1,0.262,0.544,0.194,0.24,0.51,0.25
"527",902,10,10,21,936,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"528",903,10,10,21,2369,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"529",904,10,10,21,1018,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"530",905,10,10,21,2028,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"531",906,10,10,21,1342,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"532",907,10,10,21,1359,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"533",908,10,10,21,1059,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"534",909,10,10,21,2381,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"535",910,10,10,21,1686,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"536",911,10,10,21,1580,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"537",912,10,10,21,2127,7,14,14,0,1,0,0.262,0.544,0.194,0.24,0.51,0.25
"538",913,4,4,12,4308,7,12,12,0,0,1,0.261,0.648,0.091,0.282,0.658,0.06
"539",914,4,4,12,2858,7,12,12,0,0,1,0.261,0.648,0.091,0.282,0.658,0.06
"540",915,4,4,12,1512,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"541",916,4,4,12,2194,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"542",917,4,4,12,467,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"543",918,4,4,12,1772,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"544",919,4,4,12,1151,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"545",920,4,4,12,1594,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"546",921,4,4,12,1053,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"547",922,4,4,12,681,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"548",990,4,4,12,5135,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"549",991,4,4,12,744,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"550",992,4,4,12,1916,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"551",993,4,4,12,1283,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"552",994,4,4,12,662,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"553",995,4,4,12,4144,7,12,12,1,0,0,0.261,0.648,0.091,0.282,0.658,0.06
"554",996,4,4,12,1565,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"555",997,4,4,12,2120,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"556",998,4,4,12,1502,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
"557",999,4,4,12,1280,7,12,12,0,1,0,0.261,0.648,0.091,0.282,0.658,0.06
