"seccion","munn.x","edon.x","edo.x","disfed1979.x","disfed1997.x","disfed2006.x","disfed2018.x","disloc2012.x","disloc2018.x","cab","nota.x","X","munn.y","edon.y","edo.y","disfed1979.y","disfed1997.y","disfed2006.y","disfed2018.y","disloc2012.y","disloc2018.y","nota.y","escenario1","escenario2","escenario3","pri_clv1","pri_clv2","juanZepedaPerez1","lorenzoLopezMendez1a","lorenzoLopezMendez1b","antonioPerezGomez1","leonardoLopezPerez1","magdalenaGironLopez1","JoseDomingoVazquezLopez1a","JoseDomingoVazquezLopez1b","esc1_priCLV1","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
774,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",774,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
775,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",775,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
776,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",776,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
777,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",777,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
778,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",778,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
779,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",779,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607,0.459,3,0.719
780,55,7,"cps",5,12,12,12,24,24,"Cacahoatán","0",780,55,7,"cps",5,12,12,12,24,19,NA,2,2,19,18,19,"2","2","2","2","2","2","2","2",0,0,24,0.338,0.7,12,0.331
781,55,7,"cps",5,12,12,12,24,24,"Cacahoatán","0",781,55,7,"cps",5,12,12,12,24,19,NA,2,2,19,18,19,"2","2","2","2","2","2","2","2",0,0,24,0.338,0.7,12,0.331
782,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",782,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169,0.341,18,0.333
783,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",783,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169,0.341,18,0.333
784,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",784,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169,0.341,18,0.333
785,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",785,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169,0.341,18,0.333
786,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",786,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169,0.341,18,0.333
787,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",787,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
788,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",788,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
789,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",789,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
790,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",790,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
791,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",791,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
792,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",792,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
793,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",793,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
794,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",794,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
795,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",795,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
796,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",796,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
797,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",797,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
798,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",798,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
799,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",799,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
800,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",800,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
801,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",801,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
802,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",802,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
803,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",803,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
804,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",804,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
805,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",805,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
806,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",806,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
807,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",807,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
808,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",808,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
809,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",809,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
810,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",810,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
811,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",811,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
812,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",812,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
813,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",813,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325,0.657,9,0.386
814,58,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",814,58,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,3,0.34,0.455,1,0.491
815,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",815,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
816,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",816,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
817,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",817,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
818,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",818,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
819,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",819,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
820,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",820,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
821,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",821,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,17,3,"B","17","Q","17","17","W","17","17",1,0,7,0.313,0.478,19,0.395
822,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",822,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,21,3,"B","17","Q","17","17","W","17","17",0,0,7,0.313,0.478,19,0.395
823,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",823,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,21,3,"B","17","Q","17","17","W","17","17",0,0,7,0.313,0.478,19,0.395
824,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",824,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
825,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",825,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
826,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",826,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
827,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",827,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
828,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",828,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
829,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",829,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
830,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",830,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,21,3,"B","17","Q","17","17","W","17","17",0,0,7,0.313,0.478,19,0.395
831,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",831,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
832,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",832,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
833,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",833,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
834,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",834,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
835,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",835,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
836,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",836,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
837,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",837,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,17,3,"B","17","Q","17","17","W","17","17",1,0,7,0.313,0.478,19,0.395
838,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",838,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,17,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
839,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",839,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,17,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
840,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",840,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,17,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
841,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",841,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
842,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",842,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
843,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",843,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,17,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
844,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",844,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,7,0.579,0.478,19,0.395
845,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",845,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
846,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",846,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
847,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",847,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
848,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",848,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
849,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",849,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
850,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",850,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
851,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",851,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
852,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",852,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
853,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",853,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
854,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",854,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
855,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",855,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
856,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",856,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
857,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",857,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
858,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",858,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
859,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",859,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
860,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",860,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
861,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",861,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
862,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",862,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
863,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",863,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
864,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",864,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
865,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",865,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
866,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",866,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
867,113,7,"cps",9,3,3,3,7,20,"Las Margaritas","munn=59",867,113,7,"cps",9,3,3,3,7,23,"munn=59",19,19,23,21,23,"19","19","M","19","19","19","19","19",0,0,20,0.455,0.472,7,0.382
868,113,7,"cps",9,3,3,3,7,20,"Las Margaritas","munn=59",868,113,7,"cps",9,3,3,3,7,23,"munn=59",19,19,23,21,23,"19","19","M","19","19","19","19","19",0,0,20,0.455,0.472,7,0.382
869,113,7,"cps",9,3,3,3,7,20,"Las Margaritas","munn=59",869,113,7,"cps",9,3,3,3,7,23,"munn=59",19,19,23,21,23,"19","19","M","19","19","19","19","19",0,0,20,0.455,0.472,7,0.382
870,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",870,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
871,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",871,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455,0.478,19,0.395
872,59,7,"cps",9,3,3,3,7,20,"Las Margaritas","0",872,59,7,"cps",9,3,3,3,7,23,NA,19,19,23,21,23,"C","19","19","19","19","19","19","19",0,0,20,0.455,0.472,7,0.382
873,115,7,"cps",9,3,3,3,7,20,"Las Margaritas","munn=59",873,115,7,"cps",9,3,3,3,7,23,"munn=59",19,19,23,21,23,"19","19","19","19","19","19","19","19",0,0,20,0.455,0.472,7,0.382
874,113,7,"cps",9,3,3,3,7,20,"Las Margaritas","munn=59",874,113,7,"cps",9,3,3,3,7,23,"munn=59",19,19,23,21,23,"19","19","M","19","19","19","19","19",0,0,20,0.455,0.472,7,0.382
875,115,7,"cps",9,3,3,3,7,20,"Las Margaritas","munn=59",875,115,7,"cps",9,3,3,3,7,23,"munn=59",19,19,23,21,23,"19","19","19","19","19","19","19","19",0,0,20,0.455,0.472,7,0.382
876,115,7,"cps",9,3,3,3,7,20,"Las Margaritas","munn=59",876,115,7,"cps",9,3,3,3,7,23,"munn=59",19,19,23,21,23,"19","19","19","19","19","19","19","19",0,0,20,0.455,0.472,7,0.382
877,115,7,"cps",9,3,3,3,7,20,"Las Margaritas","munn=59",877,115,7,"cps",9,3,3,3,7,23,"munn=59",19,19,23,21,23,"19","19","19","19","19","19","19","19",0,0,20,0.455,0.472,7,0.382
