"seccion","edon.x","edo","munn.x","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2015","X","edon.y","munn.y","escenario1","escenario2","escenario3","pan_clv1","prd_cnv1","pan_clv2","prd_clv2","esc1_panCLV1","esc1_prdCNV1","esc2_panCLV2","esc2_prdCLV2","E1","dsiE1_E3"
1005,24,"san",28,6,6,5,5,7,7,997,24,28,10,4,9,4,10,4,9,0,1,1,0,10,0.301
1006,24,"san",28,6,6,6,6,7,7,998,24,28,10,4,9,4,10,4,10,0,1,1,0,10,0.301
1007,24,"san",28,6,6,6,6,7,7,999,24,28,10,4,9,4,10,4,10,0,1,1,0,10,0.301
1008,24,"san",28,6,6,6,6,6,6,1000,24,28,10,4,12,4,10,4,12,0,1,1,0,10,0.168
1009,24,"san",28,6,6,6,6,6,6,1001,24,28,10,4,12,4,10,4,12,0,1,1,0,10,0.168
1010,24,"san",28,6,6,6,6,6,6,1002,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1011,24,"san",28,6,6,6,6,6,6,1003,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1012,24,"san",28,6,6,6,6,6,6,1004,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1013,24,"san",28,6,6,6,6,6,6,1005,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1014,24,"san",28,6,6,6,6,6,6,1006,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1015,24,"san",28,6,6,6,6,6,6,1007,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1016,24,"san",28,6,6,6,6,6,6,1008,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1017,24,"san",28,6,6,6,6,6,6,1009,24,28,10,4,12,4,10,4,12,0,1,1,0,10,0.168
1018,24,"san",28,6,6,6,6,6,6,1010,24,28,10,4,12,4,10,4,12,0,1,1,0,10,0.168
1019,24,"san",28,6,6,6,6,7,7,1011,24,28,10,4,9,4,10,4,9,0,1,1,0,10,0.301
1020,24,"san",28,6,6,6,6,7,7,1012,24,28,10,4,9,4,10,4,9,0,1,1,0,10,0.301
1021,24,"san",28,6,6,5,5,7,7,1013,24,28,10,4,9,4,10,4,9,0,1,1,0,10,0.301
1022,24,"san",28,6,5,5,5,7,7,1014,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1023,24,"san",28,6,5,5,5,7,7,1015,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1024,24,"san",28,6,6,6,6,7,7,1016,24,28,10,4,9,4,10,4,9,0,1,1,0,10,0.301
1025,24,"san",28,6,6,6,6,7,7,1017,24,28,10,4,9,4,10,4,9,0,1,1,0,10,0.301
1026,24,"san",28,6,6,6,6,6,6,1018,24,28,10,4,12,4,10,4,12,0,1,1,0,10,0.168
1027,24,"san",28,6,6,6,6,6,6,1019,24,28,10,4,12,4,10,4,12,0,1,1,0,10,0.168
1028,24,"san",28,6,6,6,6,6,6,1020,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1029,24,"san",28,6,6,6,6,6,6,1021,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1030,24,"san",28,6,6,6,6,6,6,1022,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1031,24,"san",28,6,6,6,6,6,6,1023,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1032,24,"san",28,6,6,6,6,6,6,1024,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1033,24,"san",28,6,6,6,6,6,6,1025,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1034,24,"san",28,6,6,6,6,6,6,1026,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1035,24,"san",28,6,6,6,6,6,6,1027,24,28,10,4,12,4,10,4,12,0,1,1,0,10,0.168
1036,24,"san",28,6,6,6,6,6,6,1028,24,28,10,4,12,4,10,4,12,0,1,1,0,10,0.168
1037,24,"san",28,6,6,5,5,7,7,1029,24,28,10,4,9,4,10,4,9,0,1,1,0,10,0.301
1038,24,"san",28,6,6,6,6,7,7,1030,24,28,10,4,9,4,10,4,9,0,1,1,0,10,0.301
1039,24,"san",28,6,6,5,5,7,7,1031,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1040,24,"san",28,6,6,5,5,7,7,1032,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1041,24,"san",28,6,6,5,5,7,7,1033,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1042,24,"san",28,6,6,5,5,7,7,1034,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1043,24,"san",28,6,6,6,6,6,6,1035,24,28,10,4,12,4,10,4,12,0,1,1,0,10,0.168
1044,24,"san",28,6,6,6,6,6,6,1036,24,28,10,5,12,5,10,5,12,0,1,1,0,10,0.168
1045,24,"san",28,6,6,6,6,6,6,1037,24,28,15,5,12,5,15,5,12,0,1,1,0,10,0.168
1046,24,"san",28,6,6,6,6,6,6,1038,24,28,15,5,12,5,15,5,12,0,1,1,0,10,0.168
1047,24,"san",28,6,6,6,6,6,6,1039,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1048,24,"san",28,6,6,6,6,6,6,1040,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1049,24,"san",28,6,6,6,6,6,6,1041,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1050,24,"san",28,6,6,6,6,6,6,1042,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1051,24,"san",28,6,6,6,6,6,6,1043,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1052,24,"san",28,6,6,6,6,6,6,1044,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1053,24,"san",28,6,6,6,6,6,6,1045,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1054,24,"san",28,6,6,6,6,6,6,1046,24,28,15,5,12,5,15,5,12,0,1,1,0,10,0.168
1055,24,"san",28,6,6,6,6,6,6,1047,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1056,24,"san",28,6,6,6,6,6,6,1048,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1057,24,"san",28,6,6,6,6,6,6,1049,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1058,24,"san",28,6,6,6,6,6,6,1050,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1059,24,"san",28,6,6,6,6,6,6,1051,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1060,24,"san",28,6,6,6,6,6,6,1052,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1061,24,"san",28,6,6,6,6,6,6,1053,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1062,24,"san",28,6,6,6,6,6,6,1054,24,28,15,5,12,5,15,5,12,0,1,1,0,10,0.168
1063,24,"san",28,6,6,6,6,6,6,1055,24,28,15,5,12,5,15,5,12,0,1,1,0,10,0.168
1064,24,"san",28,6,6,6,6,6,6,1056,24,28,15,5,12,5,15,5,12,0,1,1,0,10,0.168
1065,24,"san",28,6,6,6,6,6,6,1057,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1066,24,"san",28,6,6,6,6,6,6,1058,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1067,24,"san",28,6,6,6,6,6,6,1059,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1068,24,"san",28,6,6,6,6,6,6,1060,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1069,24,"san",28,6,6,6,6,6,6,1061,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1070,24,"san",28,6,6,6,6,6,6,1062,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1071,24,"san",28,6,6,6,6,6,6,1063,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1072,24,"san",28,6,6,6,6,6,6,1064,24,28,15,5,12,5,15,5,12,0,1,1,0,10,0.168
1073,24,"san",28,6,6,6,6,6,6,1065,24,28,12,7,12,7,12,7,12,0,1,1,0,10,0.168
1074,24,"san",28,6,6,6,6,6,6,1066,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1075,24,"san",28,6,6,6,6,6,6,1067,24,28,12,5,12,5,12,5,12,0,1,1,0,10,0.168
1076,24,"san",28,6,5,5,5,5,5,1068,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1077,24,"san",28,6,5,5,5,5,5,1069,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1078,24,"san",28,6,5,5,5,5,5,1070,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1079,24,"san",28,6,5,5,5,5,5,1071,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1080,24,"san",28,6,5,5,5,5,5,1072,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1081,24,"san",28,6,5,5,5,5,5,1073,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1082,24,"san",28,6,5,5,5,5,5,1074,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1083,24,"san",28,6,5,5,5,5,5,1075,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1084,24,"san",28,6,5,5,5,5,5,1076,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1085,24,"san",28,6,5,5,5,5,5,1077,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1086,24,"san",28,6,5,5,5,5,5,1078,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1087,24,"san",28,6,5,5,5,5,5,1079,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1088,24,"san",28,6,5,5,5,5,5,1080,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1089,24,"san",28,6,5,5,5,5,5,1081,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1090,24,"san",28,6,5,5,5,5,5,1082,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1091,24,"san",28,6,5,5,5,5,5,1083,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1092,24,"san",28,6,5,5,5,5,5,1084,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1093,24,"san",28,6,5,5,5,5,5,1085,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1094,24,"san",28,6,5,5,5,5,5,1086,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1095,24,"san",28,6,5,5,5,5,5,1087,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1096,24,"san",28,6,5,5,5,5,5,1088,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1097,24,"san",28,6,5,5,5,5,5,1089,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1098,24,"san",28,6,5,5,5,5,5,1090,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1099,24,"san",28,6,5,5,5,5,5,1091,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1100,24,"san",28,6,5,5,5,5,5,1092,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1101,24,"san",28,6,5,5,5,5,5,1093,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1102,24,"san",28,6,5,5,5,5,5,1094,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1103,24,"san",28,6,5,5,5,5,5,1095,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1104,24,"san",28,6,5,5,5,5,5,1096,24,28,15,6,8,6,15,6,8,0,1,1,0,15,0.268
1105,24,"san",28,6,5,5,5,5,5,1097,24,28,15,6,8,6,15,6,10,0,1,1,0,15,0.268
1106,24,"san",28,6,5,5,5,7,5,1098,24,28,12,6,9,6,12,6,9,0,1,1,0,10,0.301
1108,24,"san",28,6,6,6,6,8,8,1099,24,28,13,3,11,3,13,3,11,0,1,1,0,15,0.286
1109,24,"san",28,6,6,6,6,8,8,1100,24,28,13,3,11,3,13,3,11,0,1,1,0,15,0.286
1110,24,"san",28,6,6,6,6,8,8,1101,24,28,13,3,11,3,13,3,11,0,1,1,0,15,0.286
1111,24,"san",28,6,6,6,6,8,8,1102,24,28,13,3,11,3,13,3,11,0,1,1,0,15,0.286
1112,24,"san",28,6,6,6,6,8,8,1103,24,28,13,3,11,3,13,3,11,0,1,1,0,15,0.286
1113,24,"san",28,6,6,6,6,8,8,1104,24,28,13,3,11,3,13,3,11,0,1,1,0,15,0.286
1114,24,"san",28,6,6,6,6,8,8,1105,24,28,13,3,11,3,13,3,11,0,1,1,0,15,0.286
1115,24,"san",28,6,6,5,5,7,7,1106,24,28,12,5,9,5,12,5,12,0,1,1,0,10,0.301
1116,24,"san",28,6,6,5,5,7,7,1107,24,28,12,5,9,5,12,5,9,0,1,1,0,10,0.301
1117,24,"san",28,6,6,5,5,7,7,1108,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1118,24,"san",28,6,6,5,5,7,7,1109,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1119,24,"san",28,6,6,5,5,7,7,1110,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1120,24,"san",28,6,6,5,5,6,7,1111,24,28,12,3,12,3,12,3,12,0,1,1,0,10,0.168
1121,24,"san",28,6,6,5,5,6,7,1112,24,28,12,3,12,3,12,3,12,0,1,1,0,10,0.168
1122,24,"san",28,6,6,5,5,7,7,1113,24,28,12,4,9,4,12,4,9,0,1,1,0,10,0.301
1123,24,"san",28,6,6,5,5,6,7,1114,24,28,12,3,12,3,12,3,12,0,1,1,0,10,0.168
1124,24,"san",28,6,6,6,6,6,8,1115,24,28,13,3,12,3,13,3,12,0,1,1,0,10,0.168
1125,24,"san",28,6,6,6,6,6,8,1116,24,28,13,3,12,3,13,3,12,0,1,1,0,10,0.168
1126,24,"san",28,6,6,6,6,6,8,1117,24,28,13,3,12,3,13,3,12,0,1,1,0,10,0.168
1127,24,"san",28,6,6,6,6,8,8,1118,24,28,13,3,11,3,13,3,11,0,1,1,0,15,0.286
1128,24,"san",29,7,7,7,7,15,15,1119,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1129,24,"san",29,7,7,7,7,15,15,1120,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1130,24,"san",29,7,7,7,7,15,15,1121,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1131,24,"san",29,7,7,7,7,15,15,1122,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1132,24,"san",29,7,7,7,7,15,15,1123,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1133,24,"san",29,7,7,7,7,15,15,1124,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1134,24,"san",29,7,7,7,7,15,15,1125,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1135,24,"san",29,7,7,7,7,15,15,1126,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1136,24,"san",29,7,7,7,7,15,15,1127,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1137,24,"san",29,7,7,7,7,15,15,1128,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1138,24,"san",29,7,7,7,7,15,15,1129,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1139,24,"san",29,7,7,7,7,15,15,1130,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1140,24,"san",29,7,7,7,7,15,15,1131,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1141,24,"san",29,7,7,7,7,15,15,1132,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1142,24,"san",29,7,7,7,7,15,15,1133,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1143,24,"san",29,7,7,7,7,15,15,1134,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1144,24,"san",29,7,7,7,7,15,15,1135,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1145,24,"san",29,7,7,7,7,15,15,1136,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1146,24,"san",29,7,7,7,7,15,15,1137,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1147,24,"san",29,7,7,7,7,15,15,1138,24,29,6,13,7,13,6,13,7,0,1,1,0,8,0.478
1148,24,"san",30,3,3,3,3,10,2,1139,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1149,24,"san",30,3,3,3,3,10,2,1140,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1150,24,"san",30,3,3,3,3,10,2,1141,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1151,24,"san",30,3,3,3,3,10,2,1142,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1152,24,"san",30,3,3,3,3,10,2,1143,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1153,24,"san",30,3,3,3,3,10,2,1144,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1154,24,"san",30,3,3,3,3,10,2,1145,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1155,24,"san",30,3,3,3,3,10,2,1146,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1156,24,"san",30,3,3,3,3,10,2,1147,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1157,24,"san",30,3,3,3,3,10,2,1148,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1158,24,"san",30,3,3,3,3,10,2,1149,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1159,24,"san",30,3,3,3,3,10,2,1150,24,30,7,8,6,8,7,8,6,0,1,1,0,2,0.541
1160,24,"san",31,5,4,4,4,13,13,1151,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1161,24,"san",31,5,4,4,4,13,13,1152,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1162,24,"san",31,5,4,4,4,13,13,1153,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1163,24,"san",31,5,4,4,4,13,13,1154,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1164,24,"san",31,5,4,4,4,13,13,1155,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1165,24,"san",31,5,4,4,4,13,13,1156,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1166,24,"san",31,5,4,4,4,13,13,1157,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1167,24,"san",31,5,4,4,4,13,13,1158,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1168,24,"san",31,5,4,4,4,13,13,1159,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1169,24,"san",31,5,4,4,4,13,13,1160,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1170,24,"san",31,5,4,4,4,13,13,1161,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1171,24,"san",31,5,4,4,4,13,13,1162,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1172,24,"san",31,5,4,4,4,13,13,1163,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1173,24,"san",31,5,4,4,4,13,13,1164,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1174,24,"san",31,5,4,4,4,13,13,1165,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1175,24,"san",31,5,4,4,4,13,13,1166,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1176,24,"san",31,5,4,4,4,13,13,1167,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1177,24,"san",31,5,4,4,4,13,13,1168,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1178,24,"san",31,5,4,4,4,13,13,1169,24,31,6,11,14,11,6,11,14,0,1,1,0,6,0.526
1179,24,"san",32,4,3,4,3,11,11,1170,24,32,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1180,24,"san",32,4,3,4,3,11,11,1171,24,32,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1181,24,"san",32,4,3,4,3,11,11,1172,24,32,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1182,24,"san",32,4,3,4,3,11,11,1173,24,32,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1183,24,"san",32,4,3,4,3,11,11,1174,24,32,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1184,24,"san",32,4,3,4,3,11,11,1175,24,32,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1185,24,"san",32,4,3,4,3,11,11,1176,24,32,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1186,24,"san",32,4,3,4,3,11,11,1177,24,32,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1187,24,"san",32,4,3,4,3,11,11,1178,24,32,5,9,3,9,5,9,3,0,1,1,0,7,0.424
1188,24,"san",33,3,2,2,2,3,3,1179,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1189,24,"san",33,3,2,2,2,3,3,1180,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1190,24,"san",33,3,2,2,2,3,3,1181,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1191,24,"san",33,3,2,2,2,3,3,1182,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1192,24,"san",33,3,2,2,2,3,3,1183,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1193,24,"san",33,3,2,2,2,3,3,1184,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1194,24,"san",33,3,2,2,2,3,3,1185,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1195,24,"san",33,3,2,2,2,3,3,1186,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1196,24,"san",33,3,2,2,2,3,3,1187,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1197,24,"san",33,3,2,2,2,3,3,1188,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1198,24,"san",33,3,2,2,2,3,3,1189,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1199,24,"san",33,3,2,2,2,3,3,1190,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1200,24,"san",33,3,2,2,2,3,3,1191,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1201,24,"san",33,3,2,2,2,3,3,1192,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1202,24,"san",33,3,2,2,2,3,3,1193,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1203,24,"san",33,3,2,2,2,3,3,1194,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1204,24,"san",33,3,2,2,2,3,3,1195,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1205,24,"san",33,3,2,2,2,3,3,1196,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1206,24,"san",33,3,2,2,2,3,3,1197,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1207,24,"san",33,3,2,2,2,3,3,1198,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1208,24,"san",33,3,2,2,2,3,3,1199,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1210,24,"san",33,3,2,2,2,3,3,1200,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1211,24,"san",33,3,2,2,2,3,3,1201,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1212,24,"san",33,3,2,2,2,3,3,1202,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1213,24,"san",33,3,2,2,2,3,3,1203,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1214,24,"san",33,3,2,2,2,3,3,1204,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1215,24,"san",33,3,2,2,2,3,3,1205,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1216,24,"san",33,3,2,2,2,3,3,1206,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1217,24,"san",33,3,2,2,2,3,3,1207,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1218,24,"san",33,3,2,2,2,3,3,1208,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1219,24,"san",33,3,2,2,2,3,3,1209,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1220,24,"san",33,3,2,2,2,3,3,1210,24,33,1,3,2,3,1,3,2,0,1,1,0,1,0.445
1221,24,"san",34,2,1,1,1,4,4,1211,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1222,24,"san",34,2,1,1,1,4,4,1212,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1223,24,"san",34,2,1,1,1,4,4,1213,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1224,24,"san",34,2,1,1,1,4,4,1214,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1225,24,"san",34,2,1,1,1,4,4,1215,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1226,24,"san",34,2,1,1,1,4,4,1216,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1227,24,"san",34,2,1,1,1,4,4,1217,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1228,24,"san",34,2,1,1,1,4,4,1218,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1229,24,"san",34,2,1,1,1,4,4,1219,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1230,24,"san",34,2,1,1,1,4,4,1220,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1231,24,"san",34,2,1,1,1,4,4,1221,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1232,24,"san",34,2,1,1,1,4,4,1222,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1233,24,"san",34,2,1,1,1,4,4,1223,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1234,24,"san",34,2,1,1,1,4,4,1224,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1235,24,"san",34,2,1,1,1,4,4,1225,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1236,24,"san",34,2,1,1,1,4,4,1226,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1237,24,"san",34,2,1,1,1,4,4,1227,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1238,24,"san",34,2,1,1,1,4,4,1228,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1239,24,"san",34,2,1,1,1,4,4,1229,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1240,24,"san",34,2,1,1,1,4,4,1230,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1241,24,"san",34,2,1,1,1,4,4,1231,24,34,4,2,1,2,4,2,1,0,1,1,0,4,0.505
1242,24,"san",35,6,2,2,2,5,9,1232,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1243,24,"san",35,6,2,2,2,5,9,1233,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1244,24,"san",35,6,2,2,2,5,9,1234,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1245,24,"san",35,6,2,2,2,5,9,1235,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1246,24,"san",35,6,2,2,2,5,9,1236,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1247,24,"san",35,6,2,2,2,5,9,1237,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
1248,24,"san",35,6,2,2,2,5,9,1238,24,35,11,15,8,15,11,15,8,0,1,1,0,15,0.268
