"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2015","disloc2018","X","edon.y","munn.y","escenario1","escenario2","escenario3","morena_clv1","pan_cnv1","pes_clv1","prd_clv1","pri_clv1","pvem_clv1","mc_clv2","pan_cnv2","pes_clv2","prd_cnv2","pri_clv2","pvem_clv2","esc1_morCLV1","esc1_panCNV1","esc1_pesCLV1","esc1_prdCLV1","esc1_priCLV1","esc1_pvemCLV1","esc2_mcCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCNV2","esc2_priCLV2","esc2_pvemCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
584,26,19,"nl",4,11,8,11,"guadalupe",15,12,555,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
585,26,19,"nl",4,11,8,11,"guadalupe",15,12,556,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
586,26,19,"nl",4,11,8,11,"guadalupe",15,12,557,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
587,26,19,"nl",4,11,8,11,"guadalupe",15,12,558,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
588,26,19,"nl",4,11,8,11,"guadalupe",15,12,559,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
589,26,19,"nl",4,11,8,11,"guadalupe",15,12,560,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
590,26,19,"nl",4,11,8,11,"guadalupe",15,12,561,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
591,26,19,"nl",4,11,8,11,"guadalupe",15,12,562,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
592,26,19,"nl",4,11,8,11,"guadalupe",12,12,563,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
593,26,19,"nl",4,11,8,11,"guadalupe",12,12,564,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
594,26,19,"nl",4,11,11,11,"guadalupe",12,12,565,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
595,26,19,"nl",4,11,11,11,"guadalupe",12,12,566,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
596,26,19,"nl",4,11,11,11,"guadalupe",12,12,567,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
597,26,19,"nl",4,11,11,11,"guadalupe",12,12,568,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
598,26,19,"nl",4,11,11,11,"guadalupe",12,12,569,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
599,26,19,"nl",4,11,11,11,"guadalupe",12,12,570,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
600,26,19,"nl",4,11,11,11,"guadalupe",12,12,571,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
601,26,19,"nl",4,11,11,11,"guadalupe",12,12,572,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
602,26,19,"nl",4,11,11,11,"guadalupe",12,12,573,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
603,26,19,"nl",4,11,11,11,"guadalupe",12,12,574,19,26,5,7,7,8,7,8,8,8,5,7,7,7,10,8,7,0,0,0,0,0,1,1,1,1,0,0,1,12,0.505,0.505,5,1
604,26,19,"nl",9,8,8,8,"guadalupe",14,14,575,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
605,26,19,"nl",9,8,8,8,"guadalupe",14,14,576,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
606,26,19,"nl",9,8,8,8,"guadalupe",14,14,577,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
607,26,19,"nl",9,8,8,8,"guadalupe",14,14,578,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
608,26,19,"nl",9,8,8,8,"guadalupe",14,14,579,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
609,26,19,"nl",9,8,8,8,"guadalupe",14,14,580,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
610,26,19,"nl",9,8,8,8,"guadalupe",14,14,581,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
611,26,19,"nl",9,8,8,8,"guadalupe",14,14,582,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
612,26,19,"nl",9,8,8,8,"guadalupe",14,14,583,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
613,26,19,"nl",9,8,8,8,"guadalupe",14,14,584,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
614,26,19,"nl",9,8,8,8,"guadalupe",14,14,585,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
615,26,19,"nl",9,8,8,8,"guadalupe",14,14,586,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
616,26,19,"nl",9,8,8,8,"guadalupe",14,14,587,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
617,26,19,"nl",9,8,8,8,"guadalupe",14,14,588,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
618,26,19,"nl",9,8,8,8,"guadalupe",14,14,589,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
619,26,19,"nl",9,8,8,8,"guadalupe",14,14,590,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
620,26,19,"nl",9,8,8,8,"guadalupe",14,14,591,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
621,26,19,"nl",9,8,8,8,"guadalupe",14,14,592,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
622,26,19,"nl",9,8,8,8,"guadalupe",14,14,593,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
623,26,19,"nl",9,8,8,8,"guadalupe",14,15,594,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
624,26,19,"nl",9,8,8,8,"guadalupe",14,15,595,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
625,26,19,"nl",9,8,8,8,"guadalupe",14,15,596,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
626,26,19,"nl",9,8,8,8,"guadalupe",14,15,597,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
627,26,19,"nl",9,8,8,8,"guadalupe",14,15,598,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
628,26,19,"nl",9,8,8,8,"guadalupe",14,15,599,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
629,26,19,"nl",9,8,8,11,"guadalupe",15,15,600,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
630,26,19,"nl",9,8,8,11,"guadalupe",15,15,601,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
631,26,19,"nl",9,8,8,11,"guadalupe",15,15,602,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
632,26,19,"nl",9,8,8,11,"guadalupe",15,15,603,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
633,26,19,"nl",9,8,8,11,"guadalupe",15,15,604,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
634,26,19,"nl",9,8,8,11,"guadalupe",15,15,605,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
635,26,19,"nl",9,8,8,11,"guadalupe",15,15,606,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
636,26,19,"nl",9,8,8,11,"guadalupe",15,15,607,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
637,26,19,"nl",9,8,8,11,"guadalupe",15,15,608,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
638,26,19,"nl",9,8,8,11,"guadalupe",15,15,609,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
639,26,19,"nl",9,8,8,8,"guadalupe",14,15,610,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
640,26,19,"nl",9,8,8,8,"guadalupe",14,15,611,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
641,26,19,"nl",9,8,8,8,"guadalupe",14,15,612,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
642,26,19,"nl",9,8,8,8,"guadalupe",14,15,613,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
643,26,19,"nl",9,8,8,8,"guadalupe",14,15,614,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
644,26,19,"nl",9,8,8,8,"guadalupe",14,14,615,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
645,26,19,"nl",9,8,8,8,"guadalupe",14,14,616,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
646,26,19,"nl",9,8,8,8,"guadalupe",14,14,617,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
647,26,19,"nl",9,8,8,8,"guadalupe",14,14,618,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
649,26,19,"nl",9,8,8,8,"guadalupe",14,14,619,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
650,26,19,"nl",9,8,8,8,"guadalupe",14,14,620,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
651,26,19,"nl",9,8,8,8,"guadalupe",14,14,621,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
652,26,19,"nl",9,8,8,8,"guadalupe",14,15,622,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
653,26,19,"nl",9,8,8,8,"guadalupe",14,15,623,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
654,26,19,"nl",9,8,8,11,"guadalupe",14,15,624,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
655,26,19,"nl",9,8,8,11,"guadalupe",14,15,625,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
656,26,19,"nl",9,8,8,11,"guadalupe",15,15,626,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
657,26,19,"nl",9,8,8,11,"guadalupe",15,15,627,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
658,26,19,"nl",9,8,8,11,"guadalupe",15,15,628,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
659,26,19,"nl",9,8,8,11,"guadalupe",15,15,629,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
660,26,19,"nl",9,8,8,11,"guadalupe",15,15,630,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
661,26,19,"nl",9,8,8,11,"guadalupe",15,15,631,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
662,26,19,"nl",9,8,8,11,"guadalupe",15,15,632,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
663,26,19,"nl",9,8,8,11,"guadalupe",15,15,633,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
664,26,19,"nl",9,8,8,11,"guadalupe",15,15,634,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
665,26,19,"nl",9,8,8,11,"guadalupe",15,15,635,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
666,26,19,"nl",9,8,8,11,"guadalupe",14,15,636,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
667,26,19,"nl",9,8,8,11,"guadalupe",14,15,637,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
668,26,19,"nl",9,8,8,8,"guadalupe",14,15,638,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
669,26,19,"nl",9,8,8,8,"guadalupe",14,15,639,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
670,26,19,"nl",9,8,8,8,"guadalupe",14,15,640,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
671,26,19,"nl",9,8,8,8,"guadalupe",14,15,641,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
672,26,19,"nl",9,8,8,8,"guadalupe",14,15,642,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
673,26,19,"nl",9,8,8,8,"guadalupe",14,15,643,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
674,26,19,"nl",9,8,8,8,"guadalupe",14,15,644,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
675,26,19,"nl",9,8,8,8,"guadalupe",14,14,645,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,7,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
676,26,19,"nl",9,8,8,8,"guadalupe",14,15,646,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
677,26,19,"nl",9,8,8,8,"guadalupe",14,15,647,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
678,26,19,"nl",9,8,8,8,"guadalupe",14,15,648,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
679,26,19,"nl",9,8,8,8,"guadalupe",14,15,649,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,7,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
680,26,19,"nl",9,8,8,8,"guadalupe",14,15,650,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
681,26,19,"nl",9,8,8,8,"guadalupe",14,15,651,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
682,26,19,"nl",9,8,8,8,"guadalupe",14,15,652,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
683,26,19,"nl",9,8,8,8,"guadalupe",14,15,653,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,8,8,0,0,0,0,0,1,1,1,1,0,1,1,15,0.361,0.361,6,1
684,26,19,"nl",9,8,8,11,"guadalupe",14,15,654,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,8,8,0,0,0,0,0,1,1,1,1,0,1,1,15,0.361,0.361,6,1
685,26,19,"nl",9,8,8,11,"guadalupe",14,15,655,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,8,8,0,0,0,0,0,1,1,1,1,0,1,1,15,0.361,0.361,6,1
686,26,19,"nl",9,8,8,11,"guadalupe",14,15,656,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,8,8,0,0,0,0,0,1,1,1,1,0,1,1,15,0.361,0.361,6,1
687,26,19,"nl",9,8,8,11,"guadalupe",14,15,657,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,8,8,0,0,0,0,0,1,1,1,1,0,1,1,15,0.361,0.361,6,1
688,26,19,"nl",9,8,8,8,"guadalupe",14,15,658,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
689,26,19,"nl",9,8,8,8,"guadalupe",14,15,659,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
690,26,19,"nl",9,8,8,8,"guadalupe",14,15,660,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
691,26,19,"nl",9,8,8,8,"guadalupe",14,15,661,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
692,26,19,"nl",9,8,8,8,"guadalupe",14,15,662,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
693,26,19,"nl",9,8,8,8,"guadalupe",14,15,663,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
694,26,19,"nl",9,8,8,8,"guadalupe",14,14,664,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
695,26,19,"nl",9,8,11,11,"guadalupe",12,15,665,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,8,8,0,0,0,0,0,1,1,1,1,0,1,1,15,0.361,0.361,6,1
696,26,19,"nl",9,8,11,11,"guadalupe",12,15,666,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
697,26,19,"nl",9,8,11,8,"guadalupe",13,15,667,19,26,6,8,8,10,8,10,10,10,6,8,8,8,7,6,8,0,0,0,0,0,1,1,1,1,0,0,1,15,0.361,0.361,6,1
698,26,19,"nl",9,8,11,8,"guadalupe",13,14,668,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
699,26,19,"nl",9,8,11,8,"guadalupe",13,14,669,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
700,26,19,"nl",9,8,11,8,"guadalupe",13,14,670,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
701,26,19,"nl",9,8,11,8,"guadalupe",13,14,671,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
702,26,19,"nl",9,8,11,8,"guadalupe",13,14,672,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
703,26,19,"nl",9,8,11,8,"guadalupe",13,14,673,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
704,26,19,"nl",9,8,11,8,"guadalupe",13,14,674,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
705,26,19,"nl",9,8,11,8,"guadalupe",13,14,675,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
706,26,19,"nl",9,8,11,8,"guadalupe",13,14,676,19,26,8,10,10,9,10,9,9,9,8,10,10,10,9,6,10,0,0,0,0,0,1,1,1,1,0,0,1,14,0.457,0.457,8,1
707,26,19,"nl",9,11,11,8,"guadalupe",13,13,677,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,9,9,1,0,1,1,1,1,1,1,1,0,1,1,13,0.731,0.731,7,1
708,26,19,"nl",9,11,11,8,"guadalupe",13,13,678,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,9,9,1,0,1,1,1,1,1,1,1,0,1,1,13,0.731,0.731,7,1
709,26,19,"nl",9,11,11,8,"guadalupe",13,13,679,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,9,9,1,0,1,1,1,1,1,1,1,0,1,1,13,0.731,0.731,7,1
710,26,19,"nl",9,11,11,11,"guadalupe",13,13,680,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,9,9,1,0,1,1,1,1,1,1,1,0,1,1,13,0.731,0.731,7,1
711,26,19,"nl",9,11,11,11,"guadalupe",13,13,681,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,9,9,1,0,1,1,1,1,1,1,1,0,1,1,13,0.731,0.731,7,1
712,26,19,"nl",9,11,11,11,"guadalupe",13,13,682,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,6,9,1,0,1,1,1,1,1,1,1,0,0,1,13,0.731,0.731,7,1
713,26,19,"nl",9,11,11,11,"guadalupe",13,13,683,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,6,9,1,0,1,1,1,1,1,1,1,0,0,1,13,0.731,0.731,7,1
714,26,19,"nl",9,11,11,11,"guadalupe",13,13,684,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,6,9,1,0,1,1,1,1,1,1,1,0,0,1,13,0.731,0.731,7,1
715,26,19,"nl",9,11,11,11,"guadalupe",13,13,685,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,6,9,1,0,1,1,1,1,1,1,1,0,0,1,13,0.731,0.731,7,1
716,26,19,"nl",9,11,11,11,"guadalupe",13,13,686,19,26,7,9,9,7,9,7,7,7,7,9,9,9,8,6,9,1,0,1,1,1,1,1,1,1,0,0,1,13,0.731,0.731,7,1
