"seccion","munn.x","edon.x","disloc2013","disloc2015","disfed2015","X","edon.y","munn.y","escenario1","escenario2","escenario3","iee1","panal_cnv1","pri_clv1","esc1_IEE1","esc1_panalCNV1","esc1_priCLV1","SQ","dsiSQ_E3"
1003,32,28,5,20,7,991,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1004,32,28,5,20,7,992,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1005,32,28,5,20,7,993,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1006,32,28,5,20,7,994,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1007,32,28,5,18,7,995,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1008,32,28,5,20,7,996,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1009,32,28,5,20,7,997,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1010,32,28,5,20,7,998,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1011,32,28,5,20,7,999,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1012,32,28,5,20,7,1000,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1013,32,28,5,20,7,1001,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1014,32,28,5,18,7,1002,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1015,32,28,5,18,7,1003,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1016,32,28,5,18,7,1004,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1017,32,28,5,18,7,1005,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1018,32,28,4,18,7,1006,28,32,18,18,18,17,18,17,0,1,0,5,0.253
1019,32,28,4,18,7,1007,28,32,18,18,18,17,18,17,0,1,0,5,0.253
1020,32,28,4,18,7,1008,28,32,18,18,18,17,18,17,0,1,0,5,0.253
1021,32,28,6,19,7,1009,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1024,32,28,4,19,7,1010,28,32,19,19,19,21,18,21,0,0,0,6,0.529
1025,32,28,4,19,7,1011,28,32,19,19,19,21,18,21,0,0,0,6,0.529
1026,32,28,4,19,7,1012,28,32,19,19,19,21,18,21,0,0,0,6,0.529
1027,32,28,5,18,7,1013,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1028,32,28,5,18,7,1014,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1029,32,28,5,18,7,1015,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1030,32,28,5,18,7,1016,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1031,32,28,5,18,7,1017,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1032,32,28,5,18,7,1018,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1033,32,28,5,18,7,1019,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1034,32,28,5,18,7,1020,28,32,18,18,18,17,19,17,0,0,0,5,0.253
1035,32,28,6,18,7,1021,28,32,18,18,18,21,19,21,0,0,0,5,0.253
1036,32,28,6,20,7,1022,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1037,32,28,5,20,7,1023,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1038,32,28,5,20,7,1024,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1039,32,28,5,20,7,1025,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1040,32,28,5,20,7,1026,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1041,32,28,5,20,7,1027,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1042,32,28,6,20,7,1028,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1043,32,28,6,20,7,1029,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1044,32,28,5,19,7,1030,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1045,32,28,5,19,7,1031,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1046,32,28,5,19,7,1032,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1047,32,28,5,19,7,1033,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1048,32,28,5,19,7,1034,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1049,32,28,5,19,7,1035,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1050,32,28,5,19,7,1036,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1051,32,28,4,19,7,1037,28,32,19,19,19,21,18,21,0,0,0,6,0.529
1052,32,28,4,19,7,1038,28,32,19,19,19,21,18,21,0,0,0,6,0.529
1053,32,28,6,19,7,1039,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1054,32,28,6,19,7,1040,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1055,32,28,6,19,7,1041,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1056,32,28,6,19,7,1042,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1057,32,28,6,19,7,1043,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1058,32,28,6,19,7,1044,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1059,32,28,6,19,7,1045,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1060,32,28,6,20,7,1046,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1061,32,28,6,20,8,1047,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1062,32,28,6,20,7,1048,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1063,32,28,6,20,8,1049,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1064,32,28,6,20,8,1050,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1065,32,28,5,20,8,1051,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1067,32,28,6,20,8,1052,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1068,32,28,6,20,8,1053,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1069,32,28,6,20,8,1054,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1070,32,28,6,20,8,1055,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1071,32,28,6,20,8,1056,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1072,32,28,6,19,7,1057,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1073,32,28,6,19,7,1058,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1074,32,28,4,19,7,1059,28,32,19,19,19,21,18,21,0,0,0,6,0.529
1075,32,28,6,19,7,1060,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1076,32,28,6,19,8,1061,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1078,32,28,6,19,8,1062,28,32,19,19,19,21,19,21,0,1,0,6,0.529
1079,32,28,6,20,8,1063,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1080,32,28,6,20,8,1064,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1081,32,28,5,20,8,1065,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1082,32,28,5,20,8,1066,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1083,32,28,5,20,8,1067,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1084,32,28,7,22,8,1068,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1085,32,28,7,22,8,1069,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1086,32,28,7,22,8,1070,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1087,32,28,7,22,8,1071,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1088,32,28,7,22,8,1072,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1089,32,28,7,22,8,1073,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1090,32,28,7,22,8,1074,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1091,32,28,7,22,8,1075,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1093,32,28,7,20,8,1076,28,32,20,20,20,20,22,20,1,0,1,5,0.366
1094,32,28,7,20,8,1077,28,32,20,20,20,20,22,20,1,0,1,5,0.366
1095,32,28,7,22,8,1078,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1096,32,28,7,20,8,1079,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1097,32,28,7,20,8,1080,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1098,32,28,7,20,8,1081,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1099,32,28,7,20,8,1082,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1100,32,28,6,20,8,1083,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1101,32,28,6,20,8,1084,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1102,32,28,6,20,8,1085,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1103,32,28,7,20,8,1086,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1104,32,28,7,20,8,1087,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1105,32,28,7,20,8,1088,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1106,32,28,7,20,8,1089,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1107,32,28,7,20,8,1090,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1108,32,28,7,20,8,1091,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1109,32,28,7,22,8,1092,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1110,32,28,7,22,8,1093,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1112,32,28,7,20,8,1094,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1113,32,28,7,20,8,1095,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1114,32,28,6,20,8,1096,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1115,32,28,6,20,8,1097,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1116,32,28,6,20,8,1098,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1117,32,28,7,20,8,1099,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1118,32,28,7,20,8,1100,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1119,32,28,6,20,8,1101,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1120,32,28,7,20,8,1102,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1121,32,28,7,20,8,1103,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1122,32,28,7,22,8,1104,28,32,22,22,22,19,22,19,0,1,0,7,0.43
1123,32,28,6,20,8,1105,28,32,20,20,20,20,20,20,1,1,1,5,0.366
1124,32,28,7,22,8,1106,28,32,22,22,22,19,21,19,0,0,0,7,0.43
1125,32,28,6,22,8,1107,28,32,22,22,22,19,21,19,0,0,0,7,0.43
1126,32,28,6,21,8,1108,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1127,32,28,6,21,8,1109,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1128,32,28,6,21,8,1110,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1129,32,28,6,21,8,1111,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1130,32,28,6,21,8,1112,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1131,32,28,6,21,8,1113,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1132,32,28,6,21,8,1114,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1133,32,28,6,21,8,1115,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1134,32,28,6,21,8,1116,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1135,32,28,6,21,8,1117,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1136,32,28,6,21,8,1118,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1137,32,28,6,21,8,1119,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1138,32,28,6,21,8,1120,28,32,21,21,21,18,21,18,0,1,0,8,0.8
1139,33,28,8,21,3,1121,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1140,33,28,8,21,3,1122,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1141,33,28,8,21,3,1123,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1142,33,28,8,21,3,1124,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1143,33,28,8,21,3,1125,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1144,33,28,8,21,3,1126,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1145,33,28,8,21,3,1127,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1146,33,28,8,21,3,1128,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1147,33,28,8,21,3,1129,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1148,33,28,8,21,3,1130,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1149,33,28,8,21,3,1131,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1150,33,28,8,21,3,1132,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1151,33,28,8,21,3,1133,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1152,33,28,8,21,3,1134,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1153,33,28,8,21,3,1135,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1154,33,28,8,21,3,1136,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1155,33,28,8,21,3,1137,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1156,33,28,8,21,3,1138,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1157,33,28,8,21,3,1139,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1158,33,28,8,21,3,1140,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1159,33,28,8,21,3,1141,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1160,33,28,8,21,3,1142,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1161,33,28,8,21,3,1143,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1162,33,28,8,21,3,1144,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1163,33,28,8,21,3,1145,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1164,33,28,8,21,3,1146,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1165,33,28,8,21,3,1147,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1166,33,28,8,21,3,1148,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1167,33,28,8,21,3,1149,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1168,33,28,8,21,3,1150,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1169,33,28,8,21,3,1151,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1170,33,28,8,21,3,1152,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1171,33,28,8,21,3,1153,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1172,33,28,8,21,3,1154,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1173,33,28,8,21,3,1155,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1174,33,28,8,21,3,1156,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1175,33,28,8,21,3,1157,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1176,33,28,8,21,3,1158,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1177,33,28,8,21,3,1159,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1178,33,28,8,21,3,1160,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1179,33,28,8,21,3,1161,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1180,33,28,8,21,3,1162,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1181,33,28,8,21,3,1163,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1182,33,28,8,21,3,1164,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1183,33,28,8,21,3,1165,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1184,33,28,8,21,3,1166,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1185,33,28,8,21,3,1167,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1186,33,28,8,21,3,1168,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1187,33,28,8,21,3,1169,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1188,33,28,8,21,3,1170,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1189,33,28,8,21,3,1171,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1190,33,28,8,21,3,1172,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1191,33,28,8,21,3,1173,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1192,33,28,8,21,3,1174,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1193,33,28,8,21,3,1175,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1194,33,28,8,21,3,1176,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1195,33,28,8,21,3,1177,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1196,33,28,8,21,3,1178,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1197,33,28,8,21,3,1179,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1198,33,28,8,21,3,1180,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1199,33,28,8,21,3,1181,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1200,33,28,8,21,3,1182,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1201,33,28,8,21,3,1183,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1202,33,28,8,21,3,1184,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1203,33,28,8,21,3,1185,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1204,33,28,8,21,3,1186,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1205,33,28,8,21,3,1187,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1206,33,28,8,21,3,1188,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1207,33,28,8,21,3,1189,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1208,33,28,8,21,3,1190,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1209,33,28,8,21,3,1191,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1210,33,28,8,21,3,1192,28,33,21,21,21,18,21,18,0,1,0,8,0.8
1211,34,28,13,3,9,1193,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1212,34,28,13,3,9,1194,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1213,34,28,13,3,9,1195,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1214,34,28,13,3,9,1196,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1215,34,28,13,3,9,1197,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1216,34,28,13,3,9,1198,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1217,34,28,13,3,9,1199,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1218,34,28,13,3,9,1200,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1219,34,28,13,3,9,1201,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1220,34,28,13,3,9,1202,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1221,34,28,13,3,9,1203,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1222,34,28,13,3,9,1204,28,34,3,3,3,1,3,1,0,1,0,13,0.741
1223,35,28,13,3,3,1205,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1224,35,28,13,3,3,1206,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1225,35,28,13,3,3,1207,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1226,35,28,13,3,3,1208,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1227,35,28,13,3,3,1209,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1228,35,28,13,3,3,1210,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1229,35,28,13,3,3,1211,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1230,35,28,13,3,3,1212,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1231,35,28,13,3,3,1213,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1232,35,28,13,3,3,1214,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1233,35,28,13,3,3,1215,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1234,35,28,13,3,3,1216,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1235,35,28,13,3,3,1217,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1236,35,28,13,3,3,1218,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1237,35,28,13,3,3,1219,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1238,35,28,13,3,3,1220,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1239,35,28,13,3,3,1221,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1240,35,28,13,3,3,1222,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1241,35,28,13,3,3,1223,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1242,35,28,13,3,3,1224,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1243,35,28,13,3,3,1225,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1244,35,28,13,3,3,1226,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1245,35,28,13,3,3,1227,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1246,35,28,13,3,3,1228,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1247,35,28,13,3,3,1229,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1248,35,28,13,3,3,1230,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1249,35,28,13,3,3,1231,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1250,35,28,13,3,3,1232,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1251,35,28,13,3,3,1233,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1252,35,28,13,3,3,1234,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1253,35,28,13,3,3,1235,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1254,35,28,13,3,3,1236,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1255,35,28,13,3,3,1237,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1256,35,28,13,3,3,1238,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1257,35,28,13,3,3,1239,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1258,35,28,13,3,3,1240,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1259,35,28,13,3,3,1241,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1260,35,28,13,3,3,1242,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1261,35,28,13,3,3,1243,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1262,35,28,13,3,3,1244,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1263,35,28,13,3,3,1245,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1264,35,28,13,3,3,1246,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1265,35,28,13,3,3,1247,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1266,35,28,13,3,3,1248,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1267,35,28,13,3,3,1249,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1268,35,28,13,3,3,1250,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1269,35,28,13,3,3,1251,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1270,35,28,13,3,3,1252,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1271,35,28,13,3,3,1253,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1272,35,28,13,3,3,1254,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1273,35,28,13,3,3,1255,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1274,35,28,13,3,3,1256,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1275,35,28,13,3,3,1257,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1276,35,28,13,3,3,1258,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1277,35,28,13,3,3,1259,28,35,3,3,3,1,3,1,0,1,0,13,0.741
1278,36,28,13,3,9,1260,28,36,3,3,3,1,3,1,0,1,0,13,0.741
1279,36,28,13,3,9,1261,28,36,3,3,3,1,3,1,0,1,0,13,0.741
1280,37,28,13,1,1,1262,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1281,37,28,13,1,1,1263,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1282,37,28,13,1,1,1264,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1283,37,28,13,1,1,1265,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1284,37,28,13,1,1,1266,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1285,37,28,13,1,1,1267,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1286,37,28,13,1,1,1268,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1287,37,28,13,1,1,1269,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1288,37,28,13,1,1,1270,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1289,37,28,13,1,1,1271,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1290,37,28,13,1,1,1272,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1291,37,28,13,1,1,1273,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1292,37,28,13,1,1,1274,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1293,37,28,13,1,1,1275,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1294,37,28,13,1,1,1276,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1295,37,28,13,1,1,1277,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1296,37,28,13,1,1,1278,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1297,37,28,13,1,1,1279,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1298,37,28,13,1,1,1280,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1299,37,28,13,1,1,1281,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1300,37,28,13,1,1,1282,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1301,37,28,13,1,1,1283,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1302,37,28,13,1,1,1284,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1303,37,28,13,1,1,1285,28,37,1,1,1,1,1,1,1,1,1,16,0.728
1304,38,28,21,7,4,1286,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1305,38,28,21,7,4,1287,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1306,38,28,21,7,4,1288,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1307,38,28,21,7,4,1289,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1308,38,28,21,7,4,1290,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1309,38,28,21,7,4,1291,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1310,38,28,21,7,4,1292,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1311,38,28,21,7,4,1293,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1312,38,28,21,7,4,1294,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1313,38,28,21,7,4,1295,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1314,38,28,21,7,4,1296,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1315,38,28,21,7,4,1297,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1316,38,28,21,7,4,1298,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1317,38,28,21,7,4,1299,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1318,38,28,21,7,4,1300,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1319,38,28,21,7,4,1301,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1320,38,28,21,7,4,1302,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1321,38,28,21,7,4,1303,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1322,38,28,21,7,4,1304,28,38,7,7,7,8,7,8,0,1,0,21,0.958
1323,38,28,21,7,4,1305,28,38,7,7,7,8,7,8,0,1,0,21,0.958
