"seccion","munn","edon","disloc2017","disloc2015","pobtot","esc1","esc3","SQ","dsi_pob"
259,50,31,15,4,1266,13,15,4,0.880139957614462
260,50,31,15,4,2673,13,15,4,0.880139957614462
261,50,31,14,5,4200,11,14,5,0.757004375296946
262,50,31,14,5,816,11,14,5,0.757004375296946
263,50,31,14,5,4762,11,14,5,0.757004375296946
264,50,31,14,5,1270,11,14,5,0.757004375296946
265,50,31,14,5,11825,11,14,5,0.757004375296946
266,50,31,14,5,5009,11,14,5,0.757004375296946
267,50,31,15,4,2450,13,15,4,0.880139957614462
268,50,31,15,4,1487,13,15,4,0.880139957614462
270,50,31,15,4,2032,13,15,4,0.880139957614462
271,50,31,15,4,1971,13,15,4,0.880139957614462
272,50,31,15,4,1300,13,15,4,0.880139957614462
273,50,31,15,4,1030,11,15,5,0.757004375296946
274,50,31,15,4,1508,11,15,5,0.757004375296946
275,50,31,14,5,2955,11,14,5,0.757004375296946
276,50,31,14,5,2613,11,14,5,0.757004375296946
277,50,31,14,5,4294,11,14,5,0.757004375296946
278,50,31,14,5,7467,11,14,5,0.757004375296946
279,50,31,14,5,1379,11,14,5,0.757004375296946
280,50,31,14,5,1191,11,14,5,0.757004375296946
281,50,31,14,5,993,11,14,5,0.757004375296946
282,50,31,14,5,1625,11,14,5,0.757004375296946
283,50,31,14,5,1234,11,14,5,0.757004375296946
284,50,31,15,4,845,11,15,5,0.757004375296946
285,50,31,15,4,1605,13,15,4,0.880139957614462
286,50,31,15,4,1356,13,15,4,0.880139957614462
287,50,31,15,4,1655,13,15,4,0.880139957614462
288,50,31,15,4,4597,13,15,4,0.880139957614462
289,50,31,15,4,5014,13,15,4,0.880139957614462
290,50,31,15,4,1356,13,15,4,0.880139957614462
291,50,31,15,4,2534,13,15,4,0.880139957614462
292,50,31,15,4,1792,13,15,4,0.880139957614462
293,50,31,15,4,1236,13,15,4,0.880139957614462
294,50,31,15,4,1235,13,15,4,0.880139957614462
295,50,31,15,4,1798,13,15,4,0.880139957614462
296,50,31,15,4,949,11,15,5,0.757004375296946
297,50,31,14,5,1205,11,14,5,0.757004375296946
298,50,31,14,5,2654,11,14,5,0.757004375296946
299,50,31,14,5,1983,11,14,5,0.757004375296946
300,50,31,14,5,917,11,14,5,0.757004375296946
301,50,31,14,5,1228,11,14,5,0.757004375296946
302,50,31,14,5,2286,11,14,5,0.757004375296946
303,50,31,14,5,10537,11,14,5,0.757004375296946
304,50,31,14,5,1161,11,14,5,0.757004375296946
305,50,31,14,5,1527,11,14,5,0.757004375296946
306,50,31,14,5,728,11,14,5,0.757004375296946
307,50,31,15,4,941,11,15,5,0.757004375296946
308,50,31,13,3,10600,14,13,3,0.452174036220952
309,50,31,13,3,1159,13,13,4,0.880139957614462
310,50,31,13,3,1552,13,13,4,0.880139957614462
311,50,31,10,3,3901,12,10,2,0.422002208988534
312,50,31,10,3,938,12,10,2,0.422002208988534
313,50,31,10,3,1151,12,10,2,0.422002208988534
314,50,31,10,2,1331,12,10,2,0.422002208988534
315,50,31,10,2,1125,12,10,2,0.422002208988534
316,50,31,10,2,1212,12,10,2,0.422002208988534
317,50,31,15,2,836,11,15,5,0.757004375296946
318,50,31,14,5,654,11,14,5,0.757004375296946
319,50,31,14,5,1174,11,14,5,0.757004375296946
320,50,31,14,5,964,11,14,5,0.757004375296946
321,50,31,14,5,1508,11,14,5,0.757004375296946
322,50,31,14,5,1971,11,14,5,0.757004375296946
323,50,31,14,5,1264,11,14,5,0.757004375296946
324,50,31,14,5,1359,11,14,5,0.757004375296946
325,50,31,14,5,3407,11,14,5,0.757004375296946
326,50,31,14,5,1200,11,14,5,0.757004375296946
327,50,31,14,5,1617,11,14,5,0.757004375296946
328,50,31,14,5,1070,11,14,5,0.757004375296946
329,50,31,14,5,1129,11,14,5,0.757004375296946
330,50,31,14,5,693,11,14,5,0.757004375296946
331,50,31,14,5,954,11,14,5,0.757004375296946
332,50,31,14,5,951,11,14,5,0.757004375296946
333,50,31,14,5,851,11,14,5,0.757004375296946
334,50,31,15,2,643,11,15,5,0.757004375296946
335,50,31,10,2,931,12,10,2,0.422002208988534
336,50,31,10,2,958,12,10,2,0.422002208988534
337,50,31,10,2,740,12,10,2,0.422002208988534
338,50,31,10,2,935,12,10,2,0.422002208988534
339,50,31,10,2,728,12,10,2,0.422002208988534
340,50,31,10,3,869,12,10,2,0.422002208988534
341,50,31,10,3,1059,12,10,2,0.422002208988534
342,50,31,10,3,921,12,10,2,0.422002208988534
343,50,31,13,3,1125,13,13,4,0.880139957614462
344,50,31,13,3,1207,13,13,4,0.880139957614462
345,50,31,13,3,967,13,13,4,0.880139957614462
346,50,31,10,3,1293,12,10,2,0.422002208988534
347,50,31,10,3,1112,12,10,2,0.422002208988534
348,50,31,10,3,872,12,10,2,0.422002208988534
349,50,31,10,3,905,12,10,2,0.422002208988534
350,50,31,10,2,863,12,10,2,0.422002208988534
351,50,31,10,2,1068,12,10,2,0.422002208988534
352,50,31,10,2,814,12,10,2,0.422002208988534
353,50,31,10,2,643,12,10,2,0.422002208988534
354,50,31,10,2,919,12,10,2,0.422002208988534
355,50,31,14,5,1299,11,14,5,0.757004375296946
356,50,31,14,5,1257,11,14,5,0.757004375296946
357,50,31,14,5,791,11,14,5,0.757004375296946
358,50,31,14,5,1294,11,14,5,0.757004375296946
359,50,31,14,5,1599,11,14,5,0.757004375296946
360,50,31,14,5,1111,11,14,5,0.757004375296946
361,50,31,14,5,1425,11,14,5,0.757004375296946
362,50,31,14,1,1503,11,14,5,0.757004375296946
363,50,31,14,5,1351,11,14,5,0.757004375296946
364,50,31,10,2,533,12,10,2,0.422002208988534
365,50,31,10,2,709,12,10,2,0.422002208988534
366,50,31,10,2,720,12,10,2,0.422002208988534
367,50,31,10,2,1020,12,10,2,0.422002208988534
368,50,31,10,3,879,12,10,2,0.422002208988534
369,50,31,10,3,892,12,10,2,0.422002208988534
370,50,31,10,3,953,12,10,2,0.422002208988534
371,50,31,10,3,929,12,10,2,0.422002208988534
372,50,31,10,3,949,12,10,2,0.422002208988534
373,50,31,10,3,1912,12,10,2,0.422002208988534
374,50,31,13,3,1088,14,13,3,0.452174036220952
375,50,31,13,3,1529,14,13,3,0.452174036220952
376,50,31,10,3,1585,12,10,2,0.422002208988534
377,50,31,10,3,1109,12,10,2,0.422002208988534
378,50,31,10,3,1337,12,10,2,0.422002208988534
379,50,31,10,3,1081,12,10,2,0.422002208988534
380,50,31,10,3,741,12,10,2,0.422002208988534
381,50,31,13,3,1150,14,13,3,0.452174036220952
382,50,31,13,3,14266,14,13,3,0.452174036220952
383,50,31,10,3,1521,12,10,2,0.422002208988534
384,50,31,10,3,858,12,10,2,0.422002208988534
385,50,31,10,3,840,12,10,2,0.422002208988534
386,50,31,10,3,1221,12,10,2,0.422002208988534
387,50,31,10,3,1517,12,10,2,0.422002208988534
388,50,31,10,3,1994,12,10,2,0.422002208988534
389,50,31,10,3,945,12,10,2,0.422002208988534
390,50,31,10,3,763,12,10,2,0.422002208988534
391,50,31,10,2,1240,12,10,2,0.422002208988534
392,50,31,10,2,928,12,10,2,0.422002208988534
393,50,31,10,2,856,12,10,2,0.422002208988534
394,50,31,10,2,565,12,10,2,0.422002208988534
395,50,31,10,2,565,12,10,2,0.422002208988534
396,50,31,10,2,601,12,10,2,0.422002208988534
397,50,31,14,1,823,11,14,5,0.757004375296946
398,50,31,14,1,792,11,14,5,0.757004375296946
399,50,31,14,1,1024,11,14,5,0.757004375296946
400,50,31,14,1,1179,11,14,5,0.757004375296946
401,50,31,14,1,1593,11,14,5,0.757004375296946
402,50,31,14,1,1848,11,14,5,0.757004375296946
403,50,31,14,1,2805,11,14,5,0.757004375296946
404,50,31,14,1,2114,11,14,5,0.757004375296946
405,50,31,14,1,1385,11,14,5,0.757004375296946
406,50,31,14,1,1332,11,14,5,0.757004375296946
407,50,31,14,1,1029,11,14,5,0.757004375296946
408,50,31,14,1,1020,11,14,5,0.757004375296946
409,50,31,10,1,961,11,10,5,0.757004375296946
410,50,31,10,3,850,12,10,2,0.422002208988534
411,50,31,10,3,1140,12,10,2,0.422002208988534
412,50,31,10,3,983,12,10,2,0.422002208988534
413,50,31,10,3,1521,12,10,2,0.422002208988534
414,50,31,10,3,1408,12,10,2,0.422002208988534
415,50,31,10,3,1300,12,10,2,0.422002208988534
416,50,31,10,3,1307,14,10,3,0.452174036220952
417,50,31,10,3,880,14,10,3,0.452174036220952
418,50,31,10,3,1300,14,10,3,0.452174036220952
419,50,31,10,3,1232,12,10,2,0.422002208988534
420,50,31,10,3,1364,12,10,2,0.422002208988534
421,50,31,10,3,1039,12,10,2,0.422002208988534
422,50,31,10,2,1062,12,10,2,0.422002208988534
423,50,31,10,2,941,12,10,2,0.422002208988534
424,50,31,10,2,558,12,10,2,0.422002208988534
425,50,31,10,2,580,12,10,2,0.422002208988534
426,50,31,10,2,547,12,10,2,0.422002208988534
427,50,31,10,2,399,12,10,2,0.422002208988534
428,50,31,10,1,718,11,10,5,0.757004375296946
429,50,31,10,1,936,11,10,5,0.757004375296946
430,50,31,10,1,706,11,10,5,0.757004375296946
431,50,31,10,1,808,11,10,5,0.757004375296946
432,50,31,10,1,1042,15,10,1,0.540717847948562
433,50,31,12,1,1110,15,12,1,0.540717847948562
434,50,31,12,1,1346,15,12,1,0.540717847948562
435,50,31,12,1,1332,15,12,1,0.540717847948562
436,50,31,12,1,2024,15,12,1,0.540717847948562
437,50,31,12,1,1111,15,12,1,0.540717847948562
438,50,31,12,1,1280,15,12,1,0.540717847948562
439,50,31,14,1,1606,15,14,1,0.540717847948562
440,50,31,14,1,1771,15,14,1,0.540717847948562
441,50,31,14,1,1787,15,14,1,0.540717847948562
442,50,31,14,1,1173,15,14,1,0.540717847948562
443,50,31,14,1,1144,15,14,1,0.540717847948562
444,50,31,14,1,969,15,14,1,0.540717847948562
445,50,31,14,1,1261,15,14,1,0.540717847948562
446,50,31,14,1,1561,15,14,1,0.540717847948562
447,50,31,12,1,1281,15,12,1,0.540717847948562
448,50,31,12,1,1406,15,12,1,0.540717847948562
449,50,31,12,1,1439,15,12,1,0.540717847948562
450,50,31,12,1,1269,15,12,1,0.540717847948562
451,50,31,12,1,1594,15,12,1,0.540717847948562
452,50,31,12,1,1418,15,12,1,0.540717847948562
453,50,31,12,1,1006,15,12,1,0.540717847948562
454,50,31,12,1,1216,15,12,1,0.540717847948562
455,50,31,12,1,1473,15,12,1,0.540717847948562
456,50,31,12,1,896,15,12,1,0.540717847948562
457,50,31,10,1,616,15,10,1,0.540717847948562
458,50,31,10,1,707,12,10,2,0.422002208988534
459,50,31,10,2,290,12,10,2,0.422002208988534
460,50,31,10,2,323,12,10,2,0.422002208988534
461,50,31,10,2,632,12,10,2,0.422002208988534
462,50,31,10,2,506,12,10,2,0.422002208988534
463,50,31,10,2,593,12,10,2,0.422002208988534
464,50,31,10,2,417,12,10,2,0.422002208988534
465,50,31,10,7,1331,12,10,2,0.422002208988534
466,50,31,10,7,1031,12,10,2,0.422002208988534
467,50,31,10,7,1093,12,10,2,0.422002208988534
