"seccion","munn","edo","edon","disloc2018","disloc2012","pobtot","esc1","esc3","SQ","dsi_pob"
395,3,"df",9,32,32,2364,21,21,32,0.863022095795188
396,3,"df",9,32,32,961,21,21,32,0.863022095795188
397,3,"df",9,32,26,1858,21,21,32,0.863022095795188
398,3,"df",9,32,26,1396,21,21,32,0.863022095795188
399,3,"df",9,32,26,1862,21,21,32,0.863022095795188
400,3,"df",9,32,32,1724,21,21,32,0.863022095795188
401,3,"df",9,32,32,1642,21,21,32,0.863022095795188
402,3,"df",9,32,32,1917,21,21,32,0.863022095795188
403,3,"df",9,32,32,1535,21,21,32,0.863022095795188
404,3,"df",9,32,32,2328,21,21,32,0.863022095795188
405,3,"df",9,32,32,1218,21,21,32,0.863022095795188
406,3,"df",9,32,32,2019,21,21,32,0.863022095795188
407,3,"df",9,32,32,1823,21,21,32,0.863022095795188
408,3,"df",9,32,32,1190,21,21,32,0.863022095795188
409,3,"df",9,32,32,2125,21,21,32,0.863022095795188
410,3,"df",9,32,32,1258,21,21,32,0.863022095795188
411,3,"df",9,32,32,1855,21,21,32,0.863022095795188
412,3,"df",9,26,32,1526,21,21,32,0.863022095795188
413,3,"df",9,26,32,1141,21,21,32,0.863022095795188
414,3,"df",9,26,32,1183,21,21,32,0.863022095795188
415,3,"df",9,32,32,1513,21,21,32,0.863022095795188
416,3,"df",9,32,32,3130,21,21,32,0.863022095795188
417,3,"df",9,32,32,2592,21,21,32,0.863022095795188
418,3,"df",9,32,32,2212,21,21,32,0.863022095795188
419,3,"df",9,32,32,1796,21,21,32,0.863022095795188
420,3,"df",9,32,32,1365,21,21,32,0.863022095795188
421,3,"df",9,32,32,1957,21,21,32,0.863022095795188
422,3,"df",9,32,32,1633,21,21,32,0.863022095795188
423,3,"df",9,32,32,1122,21,21,32,0.863022095795188
424,3,"df",9,32,32,988,21,21,32,0.863022095795188
425,3,"df",9,32,32,1900,21,21,32,0.863022095795188
426,3,"df",9,32,32,1106,21,21,32,0.863022095795188
427,3,"df",9,32,32,1623,21,21,32,0.863022095795188
428,3,"df",9,32,32,1292,21,21,32,0.863022095795188
429,3,"df",9,32,32,1312,21,21,32,0.863022095795188
430,3,"df",9,32,32,2090,21,21,32,0.863022095795188
431,3,"df",9,32,32,1474,21,21,32,0.863022095795188
432,3,"df",9,32,32,1504,21,21,32,0.863022095795188
433,3,"df",9,32,32,1816,21,21,32,0.863022095795188
434,3,"df",9,32,32,2199,21,21,32,0.863022095795188
435,3,"df",9,32,32,2350,21,21,32,0.863022095795188
436,3,"df",9,32,32,2142,21,21,32,0.863022095795188
437,3,"df",9,32,32,2013,21,21,32,0.863022095795188
438,3,"df",9,32,32,1993,21,21,32,0.863022095795188
439,3,"df",9,32,32,2513,21,21,32,0.863022095795188
440,3,"df",9,32,32,1367,21,21,32,0.863022095795188
441,3,"df",9,32,32,2308,21,21,32,0.863022095795188
442,3,"df",9,32,32,1431,21,21,32,0.863022095795188
443,3,"df",9,32,32,1792,21,21,32,0.863022095795188
444,3,"df",9,32,32,2222,21,21,32,0.863022095795188
445,3,"df",9,32,32,2000,21,21,32,0.863022095795188
446,3,"df",9,32,32,1405,21,21,32,0.863022095795188
447,3,"df",9,32,32,2388,21,21,32,0.863022095795188
448,3,"df",9,32,32,1979,21,21,32,0.863022095795188
449,3,"df",9,32,32,2150,21,21,32,0.863022095795188
450,3,"df",9,32,32,1586,21,21,32,0.863022095795188
451,3,"df",9,32,32,1643,21,21,32,0.863022095795188
452,3,"df",9,32,32,2685,21,21,32,0.863022095795188
453,3,"df",9,32,32,2417,21,21,32,0.863022095795188
454,3,"df",9,32,32,1837,21,21,32,0.863022095795188
455,3,"df",9,32,32,1309,21,21,32,0.863022095795188
456,3,"df",9,32,32,1813,21,21,32,0.863022095795188
457,3,"df",9,32,32,1175,21,21,32,0.863022095795188
458,3,"df",9,32,32,1083,21,21,32,0.863022095795188
