"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","disloc2013","cab","X","edon.y","munn.y","escenario1","escenario2","escenario3","pan_clv1","pan_clv2","esc1_panCLV1","esc2_panCLV2","E1","dsiE1_E3"
1299,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1267,32,42,17,17,18,15,18,0,0,17,0.646
1300,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1268,32,42,17,17,18,15,18,0,0,17,0.646
1301,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1269,32,42,17,17,18,15,18,0,0,17,0.646
1302,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1270,32,42,17,17,18,15,18,0,0,17,0.646
1303,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1271,32,42,17,17,18,15,18,0,0,17,0.646
1304,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1272,32,42,17,17,18,15,18,0,0,17,0.646
1305,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1273,32,42,17,17,18,15,18,0,0,17,0.646
1306,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1274,32,42,17,17,18,15,18,0,0,17,0.646
1307,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1275,32,42,17,17,18,15,18,0,0,17,0.646
1308,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1276,32,42,17,17,18,15,18,0,0,17,0.646
1309,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1277,32,42,17,17,18,15,18,0,0,17,0.646
1310,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1278,32,42,17,17,18,15,18,0,0,17,0.646
1311,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1279,32,42,17,17,18,15,18,0,0,17,0.646
1312,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1280,32,42,17,17,18,15,18,0,0,17,0.646
1313,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1281,32,42,17,17,18,15,18,0,0,17,0.646
1314,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1282,32,42,17,17,18,15,18,0,0,17,0.646
1315,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1283,32,42,17,17,18,15,18,0,0,17,0.646
1316,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1284,32,42,17,17,18,15,18,0,0,17,0.646
1317,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1285,32,42,17,17,18,15,18,0,0,17,0.646
1318,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1286,32,42,17,17,18,15,18,0,0,17,0.646
1319,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1287,32,42,17,17,18,15,18,0,0,17,0.646
1320,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1288,32,42,17,17,18,15,18,0,0,17,0.646
1321,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1289,32,42,17,17,18,15,18,0,0,17,0.646
1322,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1290,32,42,17,17,18,15,18,0,0,17,0.646
1323,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1291,32,42,17,17,18,15,18,0,0,17,0.646
1324,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1292,32,42,17,17,18,15,18,0,0,17,0.646
1325,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1293,32,42,17,17,18,15,18,0,0,17,0.646
1326,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1294,32,42,17,17,18,15,18,0,0,17,0.646
1327,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1295,32,42,17,17,18,15,18,0,0,17,0.646
1328,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1296,32,42,17,17,18,15,18,0,0,17,0.646
1329,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1297,32,42,17,17,18,15,18,0,0,17,0.646
1330,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1298,32,42,17,17,18,15,18,0,0,17,0.646
1331,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1299,32,42,17,17,18,15,18,0,0,17,0.646
1332,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1300,32,42,17,17,18,15,18,0,0,17,0.646
1333,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1301,32,42,17,17,18,15,18,0,0,17,0.646
1334,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1302,32,42,17,17,18,15,18,0,0,17,0.646
1335,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1303,32,42,17,17,18,15,18,0,0,17,0.646
1336,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1304,32,42,17,17,18,15,18,0,0,17,0.646
1337,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1305,32,42,17,17,18,15,18,0,0,17,0.646
1338,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1306,32,42,17,17,18,15,18,0,0,17,0.646
1339,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1307,32,42,17,17,18,15,18,0,0,17,0.646
1340,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1308,32,42,17,17,18,15,18,0,0,17,0.646
1341,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1309,32,42,17,17,18,15,18,0,0,17,0.646
1342,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1310,32,42,17,17,18,15,18,0,0,17,0.646
1343,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1311,32,42,17,17,18,15,18,0,0,17,0.646
1344,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1312,32,42,17,17,18,15,18,0,0,17,0.646
1345,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1313,32,42,17,17,18,15,18,0,0,17,0.646
1346,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1314,32,42,17,17,18,15,18,0,0,17,0.646
1347,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1315,32,42,17,17,18,15,18,0,0,17,0.646
1348,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1316,32,42,17,17,18,15,18,0,0,17,0.646
1349,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1317,32,42,17,17,18,15,18,0,0,17,0.646
1350,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1318,32,42,17,17,18,15,18,0,0,17,0.646
1351,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1319,32,42,17,17,18,15,18,0,0,17,0.646
1352,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1320,32,42,17,17,18,15,18,0,0,17,0.646
1353,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1321,32,42,17,17,18,15,18,0,0,17,0.646
1354,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1322,32,42,17,17,18,15,18,0,0,17,0.646
1355,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1323,32,42,17,17,18,15,18,0,0,17,0.646
1356,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1324,32,42,17,17,18,15,18,0,0,17,0.646
1357,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1325,32,42,17,17,18,15,18,0,0,17,0.646
1358,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1326,32,42,17,17,18,15,18,0,0,17,0.646
1359,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1327,32,42,17,17,18,15,18,0,0,17,0.646
1360,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1328,32,42,17,17,18,15,18,0,0,17,0.646
1361,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1329,32,42,17,17,18,15,18,0,0,17,0.646
1362,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1330,32,42,17,17,18,15,18,0,0,17,0.646
1363,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1331,32,42,17,17,18,15,18,0,0,17,0.646
1364,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1332,32,42,17,17,18,15,18,0,0,17,0.646
1365,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1333,32,42,17,17,18,15,18,0,0,17,0.646
1366,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1334,32,42,17,17,18,15,18,0,0,17,0.646
1367,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1335,32,42,17,17,18,15,18,0,0,17,0.646
1368,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1336,32,42,17,17,18,15,18,0,0,17,0.646
1369,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1337,32,42,17,17,18,15,18,0,0,17,0.646
1370,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1338,32,42,17,17,18,15,18,0,0,17,0.646
1371,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1339,32,42,17,17,18,15,18,0,0,17,0.646
1372,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1340,32,42,17,17,18,15,18,0,0,17,0.646
1373,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1341,32,42,17,17,18,15,18,0,0,17,0.646
1374,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1342,32,42,17,17,18,15,18,0,0,17,0.646
1375,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1343,32,42,17,17,18,15,18,0,0,17,0.646
1376,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1344,32,42,17,17,18,15,18,0,0,17,0.646
1377,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1345,32,42,17,17,18,15,18,0,0,17,0.646
1378,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1346,32,42,17,17,18,15,18,0,0,17,0.646
1379,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1347,32,42,17,17,18,15,18,0,0,17,0.646
1380,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1348,32,42,17,17,18,15,18,0,0,17,0.646
1381,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1349,32,42,17,17,18,15,18,0,0,17,0.646
1382,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1350,32,42,17,17,18,15,18,0,0,17,0.646
1383,42,32,"zac",2,2,1,1,17,16,"chalchihuites",1351,32,42,17,17,18,15,18,0,0,17,0.646
1384,43,32,"zac",1,5,2,2,10,15,"jerez",1352,32,43,2,2,5,7,5,0,0,14,0.23
1385,43,32,"zac",1,5,2,2,10,15,"jerez",1353,32,43,2,2,5,7,5,0,0,14,0.23
1386,43,32,"zac",1,5,2,2,10,15,"jerez",1354,32,43,2,2,5,7,5,0,0,14,0.23
1387,43,32,"zac",1,5,2,2,10,15,"jerez",1355,32,43,2,2,5,7,5,0,0,14,0.23
1388,44,32,"zac",3,5,2,2,13,10,"jalpa",1356,32,44,4,4,2,18,2,0,0,4,1
1389,44,32,"zac",3,5,2,2,13,10,"jalpa",1357,32,44,4,4,2,18,2,0,0,4,1
1390,44,32,"zac",3,5,2,2,13,10,"jalpa",1358,32,44,4,4,2,18,2,0,0,4,1
1391,44,32,"zac",3,5,2,2,13,10,"jalpa",1359,32,44,4,4,2,18,2,0,0,4,1
1392,44,32,"zac",3,5,2,2,13,10,"jalpa",1360,32,44,4,4,2,18,2,0,0,4,1
1393,44,32,"zac",3,5,2,2,13,10,"jalpa",1361,32,44,4,4,2,18,2,0,0,4,1
1394,44,32,"zac",3,5,2,2,13,10,"jalpa",1362,32,44,4,4,2,18,2,0,0,4,1
1395,44,32,"zac",3,5,2,2,13,10,"jalpa",1363,32,44,4,4,2,18,2,0,0,4,1
1396,44,32,"zac",3,5,2,2,13,10,"jalpa",1364,32,44,4,4,2,18,2,0,0,4,1
1397,44,32,"zac",3,5,2,2,13,10,"jalpa",1365,32,44,4,4,2,18,2,0,0,4,1
1398,44,32,"zac",3,5,2,2,13,10,"jalpa",1366,32,44,4,4,2,18,2,0,0,4,1
1399,44,32,"zac",3,5,2,2,13,10,"jalpa",1367,32,44,4,4,2,18,2,0,0,4,1
1400,44,32,"zac",3,5,2,2,13,10,"jalpa",1368,32,44,4,4,2,18,2,0,0,4,1
1401,44,32,"zac",3,5,2,2,13,10,"jalpa",1369,32,44,4,4,2,18,2,0,0,4,1
1402,44,32,"zac",3,5,2,2,13,10,"jalpa",1370,32,44,4,4,2,18,2,0,0,4,1
1403,44,32,"zac",3,5,2,2,13,10,"jalpa",1371,32,44,4,4,2,18,2,0,0,4,1
1404,44,32,"zac",3,5,2,2,13,10,"jalpa",1372,32,44,4,4,2,18,2,0,0,4,1
1405,44,32,"zac",3,5,2,2,13,10,"jalpa",1373,32,44,4,4,2,18,2,0,0,4,1
1406,44,32,"zac",3,5,2,2,13,10,"jalpa",1374,32,44,4,4,2,18,2,0,0,4,1
1407,44,32,"zac",3,5,2,2,13,10,"jalpa",1375,32,44,4,4,2,18,2,0,0,4,1
1408,44,32,"zac",3,5,2,2,13,10,"jalpa",1376,32,44,4,4,2,18,2,0,0,4,1
1409,44,32,"zac",3,5,2,2,13,10,"jalpa",1377,32,44,4,4,2,18,2,0,0,4,1
1410,44,32,"zac",3,5,2,2,13,10,"jalpa",1378,32,44,4,4,2,18,2,0,0,4,1
1411,44,32,"zac",3,5,2,2,13,10,"jalpa",1379,32,44,4,4,2,18,2,0,0,4,1
1412,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1380,32,45,1,1,7,18,7,0,0,1,1
1413,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1381,32,45,1,1,7,18,7,0,0,1,1
1414,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1382,32,45,1,1,7,18,7,0,0,1,1
1415,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1383,32,45,1,1,7,18,7,0,0,1,1
1416,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1384,32,45,1,1,7,18,7,0,0,1,1
1417,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1385,32,45,1,1,7,18,7,0,0,1,1
1418,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1386,32,45,1,1,7,18,7,0,0,1,1
1419,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1387,32,45,1,1,7,18,7,0,0,1,1
1420,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1388,32,45,1,1,7,18,7,0,0,1,1
1421,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1389,32,45,1,1,7,18,7,0,0,1,1
1422,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1390,32,45,1,1,7,18,7,0,0,1,1
1423,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1391,32,45,1,1,7,18,7,0,0,1,1
1424,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1392,32,45,1,1,7,18,7,0,0,1,1
1425,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1393,32,45,1,1,7,18,7,0,0,1,1
1426,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1394,32,45,1,1,7,18,7,0,0,1,1
1427,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1395,32,45,1,1,7,18,7,0,0,1,1
1428,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1396,32,45,1,1,7,18,7,0,0,1,1
1429,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1397,32,45,1,1,7,18,7,0,0,1,1
1430,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1398,32,45,1,1,7,18,7,0,0,1,1
1431,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1399,32,45,1,1,7,18,7,0,0,1,1
1432,45,32,"zac",3,5,2,2,14,15,"tlaltenango",1400,32,45,1,1,7,18,7,0,0,1,1
1433,46,32,"zac",1,5,2,2,10,15,"jerez",1401,32,46,2,2,5,7,5,0,0,14,0.23
1434,46,32,"zac",1,5,2,2,10,15,"jerez",1402,32,46,2,2,5,7,5,0,0,14,0.23
1435,46,32,"zac",1,5,2,2,10,15,"jerez",1403,32,46,2,2,5,7,5,0,0,14,0.23
1436,46,32,"zac",1,5,2,2,10,15,"jerez",1404,32,46,2,2,5,7,5,0,0,14,0.23
1437,46,32,"zac",1,5,2,2,10,15,"jerez",1405,32,46,2,2,5,7,5,0,0,14,0.23
1438,46,32,"zac",1,5,2,2,10,15,"jerez",1406,32,46,2,2,5,7,5,0,0,14,0.23
1439,46,32,"zac",1,5,2,2,10,15,"jerez",1407,32,46,2,2,5,7,5,0,0,14,0.23
1440,46,32,"zac",1,5,2,2,10,15,"jerez",1408,32,46,2,2,5,7,5,0,0,14,0.23
1442,46,32,"zac",1,5,2,2,10,15,"jerez",1409,32,46,2,2,5,7,5,0,0,14,0.23
1443,46,32,"zac",1,5,2,2,10,15,"jerez",1410,32,46,2,2,5,7,5,0,0,14,0.23
1444,46,32,"zac",1,5,2,2,10,15,"jerez",1411,32,46,2,2,5,7,5,0,0,14,0.23
1445,46,32,"zac",1,5,2,2,10,15,"jerez",1412,32,46,2,2,5,7,5,0,0,14,0.23
1446,46,32,"zac",1,5,2,2,10,15,"jerez",1413,32,46,2,2,5,7,5,0,0,14,0.23
1447,46,32,"zac",1,5,2,2,10,15,"jerez",1414,32,46,2,2,5,7,5,0,0,14,0.23
1448,46,32,"zac",1,5,2,2,10,15,"jerez",1415,32,46,2,2,5,7,5,0,0,14,0.23
1449,46,32,"zac",1,5,2,2,10,15,"jerez",1416,32,46,2,2,5,7,5,0,0,14,0.23
1450,46,32,"zac",1,5,2,2,10,15,"jerez",1417,32,46,2,2,5,7,5,0,0,14,0.23
1451,46,32,"zac",1,5,2,2,10,15,"jerez",1418,32,46,2,2,5,7,5,0,0,14,0.23
1452,46,32,"zac",1,5,2,2,10,15,"jerez",1419,32,46,2,2,5,7,5,0,0,14,0.23
1453,46,32,"zac",1,5,2,2,10,15,"jerez",1420,32,46,2,2,5,7,5,0,0,14,0.23
1454,46,32,"zac",1,5,2,2,10,15,"jerez",1421,32,46,2,2,5,7,5,0,0,14,0.23
1455,46,32,"zac",1,5,2,2,10,15,"jerez",1422,32,46,2,2,5,7,5,0,0,14,0.23
1456,46,32,"zac",1,5,2,2,10,15,"jerez",1423,32,46,2,2,5,7,5,0,0,14,0.23
1457,46,32,"zac",1,5,2,2,10,15,"jerez",1424,32,46,2,2,5,7,5,0,0,14,0.23
1458,46,32,"zac",1,5,2,2,10,15,"jerez",1425,32,46,2,2,5,7,5,0,0,14,0.23
1459,46,32,"zac",1,5,2,2,10,15,"jerez",1426,32,46,2,2,5,7,5,0,0,14,0.23
1460,46,32,"zac",1,5,2,2,10,15,"jerez",1427,32,46,2,2,5,7,5,0,0,14,0.23
1461,46,32,"zac",1,5,2,2,10,15,"jerez",1428,32,46,2,2,5,7,5,0,0,14,0.23
1462,46,32,"zac",1,5,2,2,10,15,"jerez",1429,32,46,2,2,5,7,5,0,0,14,0.23
1463,46,32,"zac",1,5,2,2,10,15,"jerez",1430,32,46,2,2,5,7,5,0,0,14,0.23
1464,46,32,"zac",1,5,2,2,10,15,"jerez",1431,32,46,2,2,5,7,5,0,0,14,0.23
1465,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1432,32,47,1,1,7,1,7,1,0,1,1
1466,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1433,32,47,1,1,7,1,7,1,0,1,1
1467,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1434,32,47,1,1,7,1,7,1,0,1,1
1468,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1435,32,47,1,1,7,1,7,1,0,1,1
1469,58,32,"zac",3,5,2,2,14,15,"tlaltenango",1436,32,58,1,1,7,1,7,1,0,1,1
1470,58,32,"zac",3,5,2,2,14,15,"tlaltenango",1437,32,58,1,1,7,1,7,1,0,1,1
1471,58,32,"zac",3,5,2,2,14,15,"tlaltenango",1438,32,58,1,1,7,1,7,1,0,1,1
1472,58,32,"zac",3,5,2,2,14,15,"tlaltenango",1439,32,58,1,1,7,1,7,1,0,1,1
1473,58,32,"zac",3,5,2,2,14,15,"tlaltenango",1440,32,58,1,1,7,1,7,1,0,1,1
1474,58,32,"zac",3,5,2,2,14,15,"tlaltenango",1441,32,58,1,1,7,1,7,1,0,1,1
1475,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1442,32,47,1,1,7,1,7,1,0,1,1
1476,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1443,32,47,1,1,7,1,7,1,0,1,1
1478,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1444,32,47,1,1,7,1,7,1,0,1,1
1479,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1445,32,47,1,1,7,1,7,1,0,1,1
1480,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1446,32,47,1,1,7,1,7,1,0,1,1
1481,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1447,32,47,1,1,7,1,7,1,0,1,1
1482,58,32,"zac",3,5,2,2,14,15,"tlaltenango",1448,32,58,1,1,7,1,7,1,0,1,1
1483,58,32,"zac",3,5,2,2,14,15,"tlaltenango",1449,32,58,1,1,7,1,7,1,0,1,1
1484,47,32,"zac",3,5,2,2,14,15,"tlaltenango",1450,32,47,1,1,7,1,7,1,0,1,1
1485,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1451,32,48,1,1,7,18,7,0,0,1,1
1486,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1452,32,48,1,1,7,18,7,0,0,1,1
1487,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1453,32,48,1,1,7,18,7,0,0,1,1
1488,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1454,32,48,1,1,7,18,7,0,0,1,1
1489,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1455,32,48,1,1,7,18,7,0,0,1,1
1490,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1456,32,48,1,1,7,18,7,0,0,1,1
1491,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1457,32,48,1,1,7,18,7,0,0,1,1
1492,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1458,32,48,1,1,7,18,7,0,0,1,1
1493,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1459,32,48,1,1,7,18,7,0,0,1,1
1494,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1460,32,48,1,1,7,18,7,0,0,1,1
1495,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1461,32,48,1,1,7,18,7,0,0,1,1
1496,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1462,32,48,1,1,7,18,7,0,0,1,1
1497,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1463,32,48,1,1,7,18,7,0,0,1,1
1498,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1464,32,48,1,1,7,18,7,0,0,1,1
1499,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1465,32,48,1,1,7,18,7,0,0,1,1
1500,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1466,32,48,1,1,7,18,7,0,0,1,1
1501,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1467,32,48,1,1,7,18,7,0,0,1,1
1502,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1468,32,48,1,1,7,18,7,0,0,1,1
1503,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1469,32,48,1,1,7,18,7,0,0,1,1
1504,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1470,32,48,1,1,7,18,7,0,0,1,1
1505,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1471,32,48,1,1,7,18,7,0,0,1,1
1506,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1472,32,48,1,1,7,18,7,0,0,1,1
1507,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1473,32,48,1,1,7,18,7,0,0,1,1
1508,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1474,32,48,1,1,7,18,7,0,0,1,1
1509,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1475,32,48,1,1,7,18,7,0,0,1,1
1510,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1476,32,48,1,1,7,18,7,0,0,1,1
1511,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1477,32,48,1,1,7,18,7,0,0,1,1
1512,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1478,32,48,1,1,7,18,7,0,0,1,1
1513,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1479,32,48,1,1,7,18,7,0,0,1,1
1514,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1480,32,48,1,1,7,18,7,0,0,1,1
1515,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1481,32,48,1,1,7,18,7,0,0,1,1
1516,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1482,32,48,1,1,7,18,7,0,0,1,1
1517,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1483,32,48,1,1,7,18,7,0,0,1,1
1518,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1484,32,48,1,1,7,18,7,0,0,1,1
1519,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1485,32,48,1,1,7,18,7,0,0,1,1
1520,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1486,32,48,1,1,7,18,7,0,0,1,1
1521,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1487,32,48,1,1,7,18,7,0,0,1,1
1522,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1488,32,48,1,1,7,18,7,0,0,1,1
1523,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1489,32,48,1,1,7,18,7,0,0,1,1
1524,48,32,"zac",3,5,2,2,14,15,"tlaltenango",1490,32,48,1,1,7,18,7,0,0,1,1
1525,49,32,"zac",1,1,2,2,7,7,"fresnillo",1491,32,49,14,14,12,13,12,0,0,14,0.315
1526,49,32,"zac",1,1,2,2,7,7,"fresnillo",1492,32,49,14,14,12,13,12,0,0,14,0.315
1527,49,32,"zac",1,1,2,2,7,7,"fresnillo",1493,32,49,14,14,12,13,12,0,0,14,0.315
1528,49,32,"zac",1,1,2,2,7,7,"fresnillo",1494,32,49,14,14,12,13,12,0,0,14,0.315
1529,49,32,"zac",1,1,2,2,7,7,"fresnillo",1495,32,49,14,14,12,13,12,0,0,14,0.315
1530,49,32,"zac",1,1,2,2,7,7,"fresnillo",1496,32,49,14,14,12,13,12,0,0,14,0.315
1531,49,32,"zac",1,1,2,2,7,7,"fresnillo",1497,32,49,14,14,12,13,12,0,0,14,0.315
1532,49,32,"zac",1,1,2,2,7,7,"fresnillo",1498,32,49,14,14,12,13,12,0,0,14,0.315
1533,49,32,"zac",1,1,2,2,7,7,"fresnillo",1499,32,49,14,14,12,13,12,0,0,14,0.315
1534,49,32,"zac",1,1,2,2,7,7,"fresnillo",1500,32,49,14,14,12,13,12,0,0,14,0.315
1535,49,32,"zac",1,1,2,2,7,7,"fresnillo",1501,32,49,14,14,12,13,12,0,0,14,0.315
1536,49,32,"zac",1,1,2,2,7,7,"fresnillo",1502,32,49,14,14,12,13,12,0,0,14,0.315
1537,49,32,"zac",1,1,2,2,7,7,"fresnillo",1503,32,49,14,14,12,13,12,0,0,14,0.315
1538,49,32,"zac",1,1,2,2,7,7,"fresnillo",1504,32,49,14,14,12,13,12,0,0,14,0.315
1539,49,32,"zac",1,1,2,2,7,7,"fresnillo",1505,32,49,14,14,12,13,12,0,0,14,0.315
1540,49,32,"zac",1,1,2,2,7,7,"fresnillo",1506,32,49,14,14,12,13,12,0,0,14,0.315
1541,49,32,"zac",1,1,2,2,7,7,"fresnillo",1507,32,49,14,14,12,13,12,0,0,14,0.315
1542,49,32,"zac",1,1,2,2,7,7,"fresnillo",1508,32,49,14,14,12,13,12,0,0,14,0.315
1543,49,32,"zac",1,1,2,2,7,7,"fresnillo",1509,32,49,14,14,12,13,12,0,0,14,0.315
1544,49,32,"zac",1,1,2,2,7,7,"fresnillo",1510,32,49,14,14,12,13,12,0,0,14,0.315
1545,49,32,"zac",1,1,2,2,7,7,"fresnillo",1511,32,49,14,14,12,13,12,0,0,14,0.315
