"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc1996","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_clv1","panal_cnv1","pes_clv1","pes_iee1","pri_clv1","pvem_clv1","morena_clv2","panal_clv2","pan_cnv2","pes_clv2","prd_clv2","prd_cnv2","prd_iee2","pri_clv2","pri_clv2.1","esc1_panalCLV1","esc1_panalCNV1","esc1_pesCLV1","esc1_pesIEE1","esc1_priCLV1","esc1_pvemCLV1","esc2_morCLV2","esc2_panalCLV2","esc2_panCNV2","esc2_pesCLV2","esc2_prdCLV2","esc2_prdCNV2","esc2_prdIEE2","esc2_priCLV2","esc2_priCLV2.1","SQ","dsiSQ_E3"
221,10,15,"mex",21,2,2,28,20,20,221,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
222,10,15,"mex",21,2,2,28,20,20,222,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
223,10,15,"mex",21,2,2,28,20,20,223,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
224,10,15,"mex",21,2,2,28,20,20,224,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
225,10,15,"mex",21,2,2,28,20,20,225,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
226,10,15,"mex",21,2,2,28,20,20,226,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
227,10,15,"mex",21,2,2,28,20,20,227,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
228,10,15,"mex",21,2,2,28,20,20,228,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
229,10,15,"mex",21,2,2,28,20,20,229,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
230,10,15,"mex",21,2,2,28,20,20,230,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
231,10,15,"mex",21,2,2,28,20,20,231,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
232,10,15,"mex",21,2,2,28,20,20,232,15,10,36,34,33,36,36,37,37,34,35,9,31,32,37,36,32,32,34,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0.506
233,11,15,"mex",8,12,5,38,23,23,233,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
234,11,15,"mex",8,12,5,38,23,23,234,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
235,11,15,"mex",8,12,5,38,23,23,235,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
236,11,15,"mex",8,12,5,38,23,23,236,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
237,11,15,"mex",8,12,5,38,23,23,237,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
238,11,15,"mex",8,12,5,38,23,23,238,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
239,11,15,"mex",8,12,5,38,23,23,239,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
240,11,15,"mex",8,12,5,38,23,23,240,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
241,11,15,"mex",8,12,5,38,23,23,241,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
242,11,15,"mex",8,12,5,38,23,23,242,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
243,11,15,"mex",8,12,5,38,23,23,243,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
244,11,15,"mex",8,12,5,38,23,23,244,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
245,11,15,"mex",8,12,5,38,23,23,245,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
246,11,15,"mex",8,12,5,38,23,23,246,15,11,15,16,15,16,15,17,17,16,12,10,16,14,17,17,13,16,16,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,23,0.815
247,12,15,"mex",3,35,35,23,4,6,247,15,12,6,4,2,6,6,4,4,4,2,5,6,1,4,10,4,4,4,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0.504
248,12,15,"mex",3,35,35,23,4,6,248,15,12,6,4,2,6,6,4,4,4,2,5,6,1,4,10,4,4,4,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0.504
249,12,15,"mex",3,35,35,23,4,6,249,15,12,6,4,2,6,6,4,4,4,2,5,6,1,4,10,4,4,4,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0.504
250,13,15,"mex",12,14,15,15,29,16,250,15,13,42,41,38,43,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
251,13,15,"mex",12,14,14,15,16,16,251,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
252,13,15,"mex",12,14,14,15,16,16,252,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
253,13,15,"mex",12,14,14,15,16,16,253,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
254,13,15,"mex",12,14,14,15,16,16,254,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
255,13,15,"mex",12,14,14,15,16,16,255,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
256,13,15,"mex",12,14,14,15,16,16,256,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
257,13,15,"mex",12,14,14,15,16,16,257,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
258,13,15,"mex",12,14,14,15,16,16,258,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
259,13,15,"mex",12,14,14,14,16,16,259,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
260,13,15,"mex",12,14,14,14,16,16,260,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
261,13,15,"mex",12,14,14,14,16,16,261,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
262,13,15,"mex",12,14,14,14,16,16,262,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
263,13,15,"mex",12,14,14,14,16,16,263,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
264,13,15,"mex",12,14,14,14,16,16,264,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
265,13,15,"mex",12,14,14,14,16,16,265,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
266,13,15,"mex",12,14,14,14,16,16,266,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
267,13,15,"mex",12,14,14,14,16,16,267,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
268,13,15,"mex",12,14,14,14,16,16,268,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
269,13,15,"mex",12,14,14,14,16,16,269,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
270,13,15,"mex",12,14,14,15,16,16,270,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
271,13,15,"mex",12,14,14,15,16,16,271,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
272,13,15,"mex",12,14,14,15,16,16,272,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
273,13,15,"mex",12,14,14,15,16,16,273,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
274,13,15,"mex",12,14,14,15,16,16,274,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
275,13,15,"mex",12,14,14,15,16,16,275,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
276,13,15,"mex",12,14,14,15,16,16,276,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
277,13,15,"mex",12,14,14,15,29,16,277,15,13,42,41,38,43,42,43,43,41,44,11,38,36,43,44,36,39,41,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.228
278,13,15,"mex",12,14,14,15,29,16,278,15,13,42,41,38,43,42,43,43,41,44,11,38,36,43,41,36,39,41,38,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,30,0.228
279,13,15,"mex",12,14,15,15,29,16,279,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
280,13,15,"mex",12,14,14,15,29,16,280,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
281,13,15,"mex",12,14,14,15,29,16,281,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
282,13,15,"mex",12,14,14,15,29,16,282,15,13,42,41,38,43,42,43,43,41,44,11,38,36,43,44,36,39,41,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.228
283,13,15,"mex",12,14,14,15,29,16,283,15,13,42,41,38,43,42,43,43,41,44,11,38,36,43,41,36,39,41,38,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,30,0.228
284,13,15,"mex",12,14,14,15,16,16,284,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
285,13,15,"mex",12,14,14,15,16,16,285,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
286,13,15,"mex",12,14,14,15,16,16,286,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
287,13,15,"mex",12,14,14,15,16,16,287,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
288,13,15,"mex",12,14,14,15,16,16,288,15,13,43,42,40,43,43,43,43,42,42,12,39,34,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
289,13,15,"mex",12,14,14,15,16,16,289,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
290,13,15,"mex",12,14,14,15,16,16,290,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
291,13,15,"mex",12,14,14,14,16,16,291,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
292,13,15,"mex",12,14,14,14,16,16,292,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
293,13,15,"mex",12,14,14,14,16,16,293,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
294,13,15,"mex",12,14,14,14,16,16,294,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
295,13,15,"mex",12,14,14,14,16,16,295,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
296,13,15,"mex",12,14,14,14,16,16,296,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
297,13,15,"mex",12,14,14,14,16,16,297,15,13,43,42,40,38,43,43,43,42,42,12,39,36,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
298,13,15,"mex",12,14,14,14,16,16,298,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
299,13,15,"mex",12,14,14,15,16,16,299,15,13,43,42,40,38,43,43,43,42,42,12,39,34,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
300,13,15,"mex",12,14,14,15,16,16,300,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
301,13,15,"mex",12,14,14,15,16,16,301,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
302,13,15,"mex",12,14,14,15,16,16,302,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
303,13,15,"mex",12,14,14,15,16,16,303,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
304,13,15,"mex",12,14,14,15,16,16,304,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
305,13,15,"mex",12,14,14,15,16,16,305,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
306,13,15,"mex",12,14,14,15,16,16,306,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
307,13,15,"mex",12,14,14,15,29,16,307,15,13,42,41,38,43,42,43,43,41,44,11,38,36,43,41,36,39,41,38,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,30,0.228
308,13,15,"mex",12,14,14,15,16,16,308,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,39,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
309,13,15,"mex",12,14,14,15,16,16,309,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
310,13,15,"mex",12,14,14,15,16,16,310,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
311,13,15,"mex",12,14,14,15,16,16,311,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
312,13,15,"mex",12,14,14,15,16,16,312,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
313,13,15,"mex",12,14,14,15,16,16,313,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
314,13,15,"mex",12,14,14,15,16,16,314,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
315,13,15,"mex",12,14,14,14,16,16,315,15,13,43,42,40,38,43,43,43,42,42,12,39,36,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
316,13,15,"mex",12,14,14,14,16,16,316,15,13,43,42,40,38,43,43,43,42,42,12,39,36,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
317,13,15,"mex",12,14,14,14,16,16,317,15,13,43,42,40,38,43,43,43,42,42,12,39,36,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
318,13,15,"mex",12,14,14,14,16,16,318,15,13,43,42,40,38,43,43,43,42,42,12,39,36,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
319,13,15,"mex",12,14,14,14,16,16,319,15,13,43,42,40,38,43,43,43,42,42,12,39,36,43,41,37,40,42,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
320,13,15,"mex",12,14,14,14,16,16,320,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
321,13,15,"mex",12,14,14,14,16,16,321,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
322,13,15,"mex",12,14,14,15,16,16,322,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
323,13,15,"mex",12,14,14,15,16,16,323,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
324,13,15,"mex",12,14,14,15,16,16,324,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
325,13,15,"mex",12,14,14,15,16,16,325,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
326,13,15,"mex",12,14,14,15,16,16,326,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
327,13,15,"mex",12,14,14,15,16,16,327,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
328,13,15,"mex",12,14,14,15,29,16,328,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
329,13,15,"mex",12,14,14,15,29,16,329,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
330,13,15,"mex",12,14,14,15,29,16,330,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
331,13,15,"mex",12,14,14,15,29,16,331,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
332,13,15,"mex",12,14,14,15,29,16,332,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
333,13,15,"mex",12,14,14,15,29,16,333,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
334,13,15,"mex",12,14,14,15,29,16,334,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
335,13,15,"mex",12,14,14,15,16,16,335,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
336,13,15,"mex",12,14,14,15,16,16,336,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
337,13,15,"mex",12,14,14,15,16,16,337,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
338,13,15,"mex",12,14,14,15,16,16,338,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
339,13,15,"mex",12,14,14,15,16,16,339,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
340,13,15,"mex",12,14,14,15,16,16,340,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
341,13,15,"mex",12,14,14,15,16,16,341,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
342,13,15,"mex",12,14,14,15,16,16,342,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
343,13,15,"mex",12,14,14,15,16,16,343,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
344,13,15,"mex",12,14,14,15,16,16,344,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
345,13,15,"mex",12,14,15,14,16,16,345,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
346,13,15,"mex",12,14,15,14,16,16,346,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
347,13,15,"mex",12,14,15,14,16,16,347,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
348,13,15,"mex",12,14,15,14,16,16,348,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
349,13,15,"mex",12,14,15,14,16,16,349,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
350,13,15,"mex",12,14,14,15,16,16,350,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
351,13,15,"mex",12,14,14,15,16,16,351,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
352,13,15,"mex",12,14,14,15,16,16,352,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
353,13,15,"mex",12,14,14,15,16,16,353,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
354,13,15,"mex",12,14,14,15,16,16,354,15,13,43,42,40,43,43,43,43,42,42,12,39,36,43,41,37,40,42,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0.647
355,13,15,"mex",12,14,14,15,29,16,355,15,13,42,41,38,44,42,42,42,41,44,11,38,36,42,44,36,39,41,38,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,30,0.228
