"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2005","disloc2011","disloc2017","lisnom08","X","edon.y","munn.y","escenario1","escenario2","escenario3","criterio8","cab","morena_clv1","panal_clv1","pan_clv1","prd_clv1","pri_iee1","pvem_clv1","iee2","mc_clv2","morena_clv2","morena_iee2","panal_clv2","panal_iee2","pan_clv2","pan_iee2","pes_clv2","pes_iee2","ph_clv2","ph_iee2","prd_clv2","pri_clv2","pri_iee2","pt_clv2","pt_iee2","pvem_clv2","pvem_iee2","prd_iee2","esc1_morCLV1","esc1_panalCLV1","esc1_panCLV1","esc1_prdCLV1","esc1_priIEE1","esc1_pvemCLV1","esc2_IEE2","esc2_mcCLV2","esc2_morCLV2","esc2_morIEE2","esc2_panalCLV2","esc2_panalIEE2","esc2_panCLV2","esc2_panIEE2","esc2_pesCLV2","esc2_pesIEE2","esc2_phCLV2","esc2_phIEE2","esc2_prdCLV2","esc2_priIEE2","esc2_ptCLV2","esc2_ptIEE2","esc2_pvemCLV2","esc2_pvemIEE2","esc2_prdIEE2","SQ","dsiSQ_E1"
903,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,717,1412,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
904,30,5,"coa",1,4,4,4,"Saltillo",5,1,15,703,1413,5,30,14,14,14,15,"saltillo",15,15,14,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
905,30,5,"coa",1,4,4,4,"Saltillo",5,1,15,706,1414,5,30,14,14,14,15,"saltillo",15,15,14,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
906,30,5,"coa",1,4,4,4,"Saltillo",5,1,15,559,1415,5,30,14,14,14,15,"saltillo",15,15,14,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
907,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,729,1416,5,30,14,14,14,15,"saltillo",13,13,14,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
908,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,537,1417,5,30,14,14,14,15,"saltillo",13,13,14,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
909,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,591,1418,5,30,14,14,14,15,"saltillo",13,13,14,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
910,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,534,1419,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
911,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,621,1420,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
912,30,5,"coa",1,4,4,4,"Saltillo",2,3,15,583,1421,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
913,30,5,"coa",1,4,4,4,"Saltillo",2,3,15,567,1422,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
914,30,5,"coa",1,7,4,7,"Saltillo",2,3,15,586,1423,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
915,30,5,"coa",1,7,4,7,"Saltillo",2,3,15,511,1424,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
916,30,5,"coa",1,7,4,7,"Saltillo",2,3,13,404,1280,5,30,13,13,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
917,30,5,"coa",1,7,4,7,"Saltillo",2,3,13,434,1281,5,30,13,13,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
918,30,5,"coa",1,7,4,7,"Saltillo",2,3,13,480,1282,5,30,13,13,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
919,30,5,"coa",1,7,7,7,"Saltillo",2,3,13,584,1283,5,30,13,13,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
920,30,5,"coa",1,7,7,7,"Saltillo",2,3,13,475,1284,5,30,13,13,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
921,30,5,"coa",1,7,7,7,"Saltillo",2,3,13,642,1285,5,30,13,13,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
922,30,5,"coa",1,7,7,7,"Saltillo",2,3,13,712,1286,5,30,13,13,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
923,30,5,"coa",1,7,7,7,"Saltillo",2,3,13,518,1287,5,30,13,13,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
924,30,5,"coa",1,7,7,7,"Saltillo",2,3,16,443,1454,5,30,16,16,15,16,"saltillo",14,14,13,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.214
925,30,5,"coa",1,7,7,7,"Saltillo",2,3,13,518,1288,5,30,13,13,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
926,30,5,"coa",1,7,7,7,"Saltillo",2,3,16,584,1455,5,30,16,16,15,16,"saltillo",14,14,13,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.214
927,30,5,"coa",1,7,7,7,"Saltillo",2,3,16,620,1456,5,30,16,16,15,16,"saltillo",14,14,13,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.214
928,30,5,"coa",1,7,7,7,"Saltillo",2,3,16,555,1457,5,30,16,16,15,16,"saltillo",14,14,13,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.214
929,30,5,"coa",1,7,7,7,"Saltillo",2,3,16,715,1458,5,30,16,16,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.214
930,30,5,"coa",1,7,7,7,"Saltillo",1,3,16,554,1459,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
931,30,5,"coa",1,7,4,7,"Saltillo",2,3,16,554,1460,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
932,30,5,"coa",1,7,4,7,"Saltillo",2,3,16,749,1461,5,30,15,15,15,16,"saltillo",14,14,15,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
933,30,5,"coa",1,7,4,7,"Saltillo",2,3,13,583,1289,5,30,15,15,12,13,"saltillo",14,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
934,30,5,"coa",1,7,4,7,"Saltillo",2,3,15,553,1425,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
935,30,5,"coa",1,7,4,7,"Saltillo",2,3,15,579,1426,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
936,30,5,"coa",1,7,4,4,"Saltillo",2,3,15,551,1427,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
937,30,5,"coa",1,7,4,7,"Saltillo",2,3,15,671,1428,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
938,30,5,"coa",1,7,4,4,"Saltillo",2,2,15,721,1429,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
939,30,5,"coa",1,4,4,4,"Saltillo",2,3,15,456,1430,5,30,13,13,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
940,30,5,"coa",1,7,4,4,"Saltillo",5,3,15,500,1431,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
941,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,635,1432,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
942,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,590,1433,5,30,13,13,14,15,"saltillo",13,13,15,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.386
943,30,5,"coa",1,7,4,4,"Saltillo",5,2,15,692,1434,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
944,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,421,1435,5,30,14,14,14,15,"saltillo",13,13,14,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
945,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,475,1436,5,30,14,14,14,15,"saltillo",13,13,14,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
946,30,5,"coa",1,4,4,4,"Saltillo",5,2,15,625,1437,5,30,14,14,14,15,"saltillo",13,13,14,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
947,30,5,"coa",1,4,4,4,"Saltillo",5,1,15,441,1438,5,30,14,14,14,15,"saltillo",15,15,14,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
948,30,5,"coa",1,4,4,4,"Saltillo",5,1,15,457,1439,5,30,14,14,14,15,"saltillo",13,13,14,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
949,30,5,"coa",1,4,4,4,"Saltillo",5,1,15,628,1440,5,30,14,14,14,15,"saltillo",15,15,14,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
950,30,5,"coa",1,4,4,4,"Saltillo",5,1,15,688,1441,5,30,14,14,14,15,"saltillo",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
951,30,5,"coa",1,4,4,4,"Saltillo",5,1,15,454,1442,5,30,14,14,14,15,"saltillo",13,13,14,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702
952,30,5,"coa",1,7,4,4,"Saltillo",5,2,15,729,1443,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
953,30,5,"coa",1,7,4,4,"Saltillo",5,2,15,685,1444,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
954,30,5,"coa",1,7,4,4,"Saltillo",1,2,15,651,1445,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
955,30,5,"coa",1,7,4,4,"Saltillo",2,2,15,563,1446,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
956,30,5,"coa",1,7,4,4,"Saltillo",1,2,15,701,1447,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
957,30,5,"coa",1,7,4,4,"Saltillo",1,2,15,611,1448,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
958,30,5,"coa",1,7,4,4,"Saltillo",1,2,15,617,1449,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
959,30,5,"coa",1,7,4,7,"Saltillo",2,3,15,592,1450,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
960,30,5,"coa",1,7,4,7,"Saltillo",2,3,15,454,1451,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
961,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,553,1462,5,30,15,15,15,16,"saltillo",13,13,16,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
962,30,5,"coa",1,7,4,7,"Saltillo",2,3,16,416,1463,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
963,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,707,1464,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
964,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,657,1465,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
965,30,5,"coa",1,7,7,7,"Saltillo",1,3,16,702,1466,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
966,30,5,"coa",1,7,7,7,"Saltillo",1,3,16,693,1467,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
967,30,5,"coa",1,7,7,7,"Saltillo",2,3,16,589,1468,5,30,16,16,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.214
968,30,5,"coa",1,7,7,7,"Saltillo",2,3,16,570,1469,5,30,16,16,15,16,"saltillo",14,14,13,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.214
969,30,5,"coa",1,7,7,7,"Saltillo",1,3,16,688,1470,5,30,16,16,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.214
970,30,5,"coa",1,7,7,7,"Saltillo",1,3,16,719,1471,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
971,30,5,"coa",1,7,7,7,"Saltillo",1,3,16,739,1472,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
972,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,577,1473,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
973,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,582,1474,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
974,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,527,1475,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
975,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,605,1476,5,30,15,15,15,16,"saltillo",13,13,16,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
976,30,5,"coa",1,7,4,4,"Saltillo",1,2,16,514,1477,5,30,15,15,15,16,"saltillo",13,13,16,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
977,30,5,"coa",1,7,4,4,"Saltillo",1,2,16,599,1478,5,30,15,15,15,16,"saltillo",13,13,16,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
978,30,5,"coa",1,7,4,4,"Saltillo",1,2,15,518,1452,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
979,30,5,"coa",1,7,4,4,"Saltillo",5,2,15,730,1453,5,30,15,15,14,15,"saltillo",13,13,16,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4
980,30,5,"coa",1,7,4,4,"Saltillo",1,2,16,629,1479,5,30,15,15,15,16,"saltillo",13,13,16,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
981,30,5,"coa",1,7,4,4,"Saltillo",1,2,16,614,1480,5,30,15,15,15,16,"saltillo",13,13,16,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
982,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,589,1481,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
983,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,596,1482,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
984,30,5,"coa",1,7,4,7,"Saltillo",1,3,16,707,1483,5,30,15,15,15,16,"saltillo",14,14,16,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.4
