"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","SQ","dsi_pob"
377,27,29,15,7,2436,11,5,6,0.741888756582905
378,28,29,12,5,2180,6,7,7,0.343415176432254
379,28,29,12,5,2977,6,7,7,0.343415176432254
380,28,29,12,5,5193,6,7,7,0.343415176432254
381,28,29,12,5,2027,6,7,7,0.343415176432254
382,28,29,12,5,1829,6,7,7,0.343415176432254
383,28,29,12,5,2054,6,7,7,0.343415176432254
384,28,29,12,5,2215,6,7,7,0.343415176432254
385,28,29,12,5,605,6,7,7,0.343415176432254
386,28,29,12,5,2612,6,7,7,0.343415176432254
387,29,29,13,9,2235,6,8,8,0.743283976731888
388,29,29,13,9,1466,6,8,8,0.743283976731888
389,29,29,13,9,612,6,8,8,0.743283976731888
390,29,29,13,9,976,6,8,8,0.743283976731888
391,49,29,12,9,1962,6,7,7,0.343415176432254
392,49,29,12,9,1805,6,7,7,0.343415176432254
393,29,29,13,9,1069,6,8,8,0.743283976731888
394,29,29,13,9,2334,6,8,8,0.743283976731888
395,47,29,14,9,3714,6,9,10,0.720938801075863
396,47,29,14,9,3104,6,9,10,0.720938801075863
397,29,29,13,9,2273,6,8,8,0.743283976731888
398,30,29,3,17,3260,1,14,17,0.526282942638477
399,30,29,3,17,1992,1,14,17,0.526282942638477
400,54,29,3,17,800,1,14,17,0.526282942638477
401,54,29,3,17,144,1,14,17,0.526282942638477
402,55,29,3,17,357,1,14,17,0.526282942638477
403,30,29,3,17,1617,1,14,17,0.526282942638477
404,30,29,3,17,3141,1,14,17,0.526282942638477
405,30,29,3,17,545,1,14,17,0.526282942638477
406,30,29,3,17,598,1,14,17,0.526282942638477
407,30,29,3,17,957,1,14,17,0.526282942638477
408,30,29,3,17,1675,1,14,17,0.526282942638477
409,31,29,2,14,1483,1,13,14,0.893631627831846
410,31,29,2,14,1749,1,13,14,0.893631627831846
411,31,29,2,14,3432,1,13,14,0.893631627831846
412,31,29,2,14,3902,1,13,14,0.893631627831846
413,31,29,2,14,1370,1,13,14,0.893631627831846
414,31,29,2,14,1191,1,13,14,0.893631627831846
415,31,29,2,14,1156,1,13,14,0.893631627831846
416,31,29,2,14,1425,1,13,14,0.893631627831846
417,31,29,2,14,456,1,13,14,0.893631627831846
418,31,29,2,14,558,1,13,14,0.893631627831846
419,31,29,2,14,733,1,13,14,0.893631627831846
420,31,29,2,14,2460,1,13,14,0.893631627831846
421,31,29,2,14,2718,1,13,14,0.893631627831846
422,31,29,2,14,5063,1,13,14,0.893631627831846
423,31,29,2,14,503,1,13,14,0.893631627831846
424,32,29,14,9,1958,2,9,10,0.720938801075863
425,32,29,14,9,2038,2,9,10,0.720938801075863
426,32,29,14,9,1871,2,9,10,0.720938801075863
427,32,29,14,9,2315,2,9,10,0.720938801075863
428,32,29,14,9,1950,2,9,10,0.720938801075863
429,53,29,14,10,2586,10,9,10,0.720938801075863
430,53,29,14,10,2514,10,9,10,0.720938801075863
431,32,29,14,9,1454,2,9,10,0.720938801075863
432,56,29,14,9,1510,6,9,10,0.720938801075863
433,56,29,14,9,2084,6,9,10,0.720938801075863
434,32,29,14,9,724,2,9,10,0.720938801075863
435,33,29,7,2,2047,13,4,1,0.69950069630787
436,33,29,7,2,2178,13,4,1,0.69950069630787
437,33,29,7,2,1901,13,4,1,0.69950069630787
438,33,29,7,2,1998,13,4,1,0.69950069630787
439,33,29,7,2,2668,13,4,1,0.69950069630787
440,33,29,7,2,2098,13,4,1,0.69950069630787
441,33,29,7,2,813,13,4,1,0.69950069630787
442,33,29,7,1,1097,13,4,1,0.69950069630787
443,33,29,7,2,527,13,4,1,0.69950069630787
444,33,29,7,2,5344,13,4,1,0.69950069630787
445,33,29,7,2,1955,13,4,1,0.69950069630787
446,33,29,7,1,683,13,4,1,0.69950069630787
447,33,29,7,1,746,13,4,1,0.69950069630787
448,33,29,7,2,2538,13,4,1,0.69950069630787
449,33,29,7,1,1287,13,4,1,0.69950069630787
450,33,29,7,1,793,13,4,1,0.69950069630787
451,33,29,7,1,2141,13,4,1,0.69950069630787
