"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
823,41,14,"jal",3,14,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
824,41,14,"jal",3,14,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
825,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
826,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
827,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
828,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
829,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
830,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
831,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
832,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
833,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
834,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
835,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
836,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
837,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
838,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
839,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
840,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
841,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
842,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
843,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
844,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
845,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
846,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
847,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
848,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
849,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
850,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
851,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
852,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
853,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
854,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
855,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
856,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
857,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
858,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
859,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
860,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
861,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
862,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
863,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
864,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
865,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
866,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
867,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
868,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
869,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
870,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
871,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
872,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
873,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
874,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
875,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
876,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
877,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
878,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
879,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
880,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
881,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
882,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
883,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
884,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
885,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
886,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
887,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
888,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
889,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
890,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
891,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
892,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
893,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
894,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
895,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
896,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
897,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
898,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
899,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
900,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
901,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
902,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
903,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
904,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
905,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
906,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
907,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
908,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
909,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
910,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
911,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
912,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
913,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
914,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
915,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
916,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
917,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
918,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
919,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
920,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
921,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
922,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
923,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
924,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
925,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
926,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
927,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
928,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
929,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
930,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
931,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
932,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
933,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
935,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
936,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364,0.364,14,1
937,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364,0.364,14,1
938,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364,0.364,14,1
939,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
940,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
941,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
942,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
943,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
944,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
945,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
946,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
947,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
948,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
949,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
950,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
951,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
952,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
953,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
954,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
955,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
956,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
957,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364,0.364,14,1
958,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
959,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
960,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
961,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
962,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
963,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
964,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364,0.364,14,1
965,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
966,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443,0.443,13,1
967,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646,0.646,11,1
968,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646,0.646,11,1
969,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646,0.646,11,1
970,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646,0.646,11,1
971,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
972,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
973,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
974,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
975,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
976,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
977,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
978,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
979,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
980,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
981,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
982,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
983,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
984,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646,0.646,11,1
985,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646,0.646,11,1
986,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646,0.646,11,1
987,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646,0.646,11,1
988,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
989,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
990,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
991,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
992,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
993,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
994,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
995,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
996,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
997,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
998,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
999,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1000,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1001,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1002,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1003,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1004,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1005,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1006,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1007,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1008,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646,0.646,11,1
1009,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
1010,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
1011,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
1012,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
1013,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364,0.364,14,1
