"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2016","cab","disloc2013","X","edon.y","munn.y","escenario1","escenario2","escenario3","panal_cnv1","pri_clv1","mc_clv2","panal_cnv2","pan_clv2","pan_cnv2","pri_clv2","esc1_panalCNV1","esc1_priCLV1","esc2_mcCLV2","esc2_panalCNV2","esc2_panCLV2","esc2_panCNV2","esc2_priCLV2","SQ","dsiSQ_E1","dsiSQ_E3","E1","dsiE1_E3"
1553,37,8,"cua",3,2,2,3,3,"juárez",2,1522,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568,14,1
1554,37,8,"cua",3,2,2,3,4,"juárez",2,1523,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1555,37,8,"cua",3,2,2,3,4,"juárez",2,1524,8,37,22,21,21,22,21,17,21,15,17,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1556,37,8,"cua",3,2,2,3,3,"juárez",2,1525,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568,14,1
1557,37,8,"cua",3,2,2,3,3,"juárez",2,1526,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568,14,1
1558,37,8,"cua",3,2,2,3,3,"juárez",2,1527,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568,14,1
1559,37,8,"cua",3,2,2,3,3,"juárez",2,1528,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568,14,1
1560,37,8,"cua",3,2,2,3,3,"juárez",2,1529,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568,14,1
1561,37,8,"cua",3,2,2,3,3,"juárez",2,1530,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568,14,1
1562,37,8,"cua",3,4,1,3,2,"juárez",6,1531,8,37,16,16,16,16,16,20,16,22,20,16,1,1,0,1,0,0,1,6,0.264,0.264,16,1
1563,37,8,"cua",3,2,2,3,2,"juárez",2,1532,8,37,16,16,16,16,16,20,16,22,20,16,1,1,0,1,0,0,1,6,0.264,0.264,16,1
1564,37,8,"cua",3,2,2,3,2,"juárez",2,1533,8,37,16,16,16,16,16,20,16,22,20,16,1,1,0,1,0,0,1,6,0.264,0.264,16,1
1565,37,8,"cua",3,2,2,3,3,"juárez",2,1534,8,37,14,14,14,14,14,14,14,16,14,14,1,1,1,1,0,1,1,2,0.568,0.568,14,1
1566,37,8,"cua",4,2,3,4,4,"juárez",3,1535,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1567,37,8,"cua",4,2,3,4,4,"juárez",3,1536,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1568,37,8,"cua",4,2,3,4,4,"juárez",3,1537,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1569,37,8,"cua",4,2,3,4,4,"juárez",3,1538,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1570,37,8,"cua",4,2,3,4,4,"juárez",3,1539,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1571,37,8,"cua",4,2,3,4,4,"juárez",3,1540,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1572,37,8,"cua",4,2,3,4,4,"juárez",3,1541,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1573,37,8,"cua",4,2,3,4,4,"juárez",3,1542,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1574,37,8,"cua",4,3,3,4,5,"juárez",3,1543,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1575,37,8,"cua",4,3,3,4,5,"juárez",3,1544,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1576,37,8,"cua",4,3,3,4,5,"juárez",3,1545,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1577,37,8,"cua",4,3,3,4,5,"juárez",3,1546,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1578,37,8,"cua",4,3,3,4,5,"juárez",3,1547,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1579,37,8,"cua",4,2,3,4,4,"juárez",3,1548,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1580,37,8,"cua",4,2,3,4,4,"juárez",3,1549,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1581,37,8,"cua",4,2,3,4,4,"juárez",3,1550,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1582,37,8,"cua",4,2,3,4,4,"juárez",3,1551,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1583,37,8,"cua",4,2,3,4,4,"juárez",3,1552,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1584,37,8,"cua",4,2,3,4,4,"juárez",3,1553,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1585,37,8,"cua",4,2,3,4,4,"juárez",3,1554,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1586,37,8,"cua",4,2,3,4,4,"juárez",3,1555,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1587,37,8,"cua",4,2,3,4,4,"juárez",3,1556,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1588,37,8,"cua",4,2,3,4,4,"juárez",3,1557,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1589,37,8,"cua",4,2,3,4,4,"juárez",3,1558,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1590,37,8,"cua",4,2,3,4,4,"juárez",3,1559,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1591,37,8,"cua",4,2,3,4,4,"juárez",3,1560,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1592,37,8,"cua",4,2,3,4,4,"juárez",3,1561,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1593,37,8,"cua",4,2,3,4,4,"juárez",3,1562,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1594,37,8,"cua",4,2,3,4,4,"juárez",3,1563,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1595,37,8,"cua",4,3,3,4,5,"juárez",3,1564,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1596,37,8,"cua",4,3,3,4,5,"juárez",3,1565,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1597,37,8,"cua",4,3,3,4,5,"juárez",3,1566,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1598,37,8,"cua",4,3,3,4,5,"juárez",3,1567,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1599,37,8,"cua",4,3,3,4,5,"juárez",3,1568,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1600,37,8,"cua",4,3,3,4,5,"juárez",3,1569,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1601,37,8,"cua",4,3,3,4,5,"juárez",3,1570,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1602,37,8,"cua",4,3,3,4,5,"juárez",3,1571,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1603,37,8,"cua",4,3,3,4,5,"juárez",3,1572,8,37,19,20,20,19,20,16,20,17,16,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1604,37,8,"cua",4,2,3,4,4,"juárez",3,1573,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1605,37,8,"cua",4,2,3,4,4,"juárez",3,1574,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1606,37,8,"cua",4,2,3,4,4,"juárez",3,1575,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1607,37,8,"cua",4,2,3,4,4,"juárez",3,1576,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1608,37,8,"cua",4,2,3,4,4,"juárez",3,1577,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1609,37,8,"cua",4,2,3,4,4,"juárez",3,1578,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1610,37,8,"cua",4,2,3,4,4,"juárez",3,1579,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1611,37,8,"cua",4,2,3,4,4,"juárez",3,1580,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1612,37,8,"cua",4,2,3,4,4,"juárez",3,1581,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1613,37,8,"cua",4,2,3,4,4,"juárez",3,1582,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1614,37,8,"cua",4,2,3,4,4,"juárez",3,1583,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1615,37,8,"cua",4,2,3,4,4,"juárez",3,1584,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1616,37,8,"cua",4,2,3,4,4,"juárez",3,1585,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1617,37,8,"cua",4,2,3,4,4,"juárez",3,1586,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1618,37,8,"cua",4,2,3,4,4,"juárez",3,1587,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1619,37,8,"cua",4,2,3,4,4,"juárez",3,1588,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1620,37,8,"cua",4,2,3,4,4,"juárez",3,1589,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1621,37,8,"cua",4,3,3,4,5,"juárez",3,1590,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1622,37,8,"cua",4,3,3,4,5,"juárez",3,1591,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1623,37,8,"cua",4,3,3,4,5,"juárez",3,1592,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1624,37,8,"cua",4,2,3,4,4,"juárez",3,1593,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1625,37,8,"cua",4,2,3,4,4,"juárez",3,1594,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1626,37,8,"cua",4,2,3,4,4,"juárez",3,1595,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1627,37,8,"cua",4,2,3,4,4,"juárez",3,1596,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1628,37,8,"cua",4,2,3,4,4,"juárez",3,1597,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1629,37,8,"cua",4,2,3,4,4,"juárez",3,1598,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1630,37,8,"cua",4,2,3,4,4,"juárez",3,1599,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1631,37,8,"cua",4,2,3,4,4,"juárez",3,1600,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1632,37,8,"cua",4,2,3,4,4,"juárez",3,1601,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1633,37,8,"cua",4,2,3,4,4,"juárez",3,1602,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1634,37,8,"cua",4,2,3,4,4,"juárez",3,1603,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1635,37,8,"cua",4,2,3,4,4,"juárez",3,1604,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1636,37,8,"cua",4,2,3,4,4,"juárez",3,1605,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1637,37,8,"cua",4,2,3,4,4,"juárez",3,1606,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1638,37,8,"cua",4,3,3,4,5,"juárez",3,1607,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1639,37,8,"cua",4,3,3,4,5,"juárez",3,1608,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1640,37,8,"cua",4,3,3,4,5,"juárez",3,1609,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1641,37,8,"cua",4,3,3,4,5,"juárez",3,1610,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1642,37,8,"cua",4,3,3,4,5,"juárez",3,1611,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1643,37,8,"cua",4,2,3,4,4,"juárez",3,1612,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1644,37,8,"cua",4,2,3,4,4,"juárez",3,1613,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1645,37,8,"cua",4,2,3,4,4,"juárez",3,1614,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1646,37,8,"cua",4,2,3,4,4,"juárez",3,1615,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1647,37,8,"cua",4,2,3,4,4,"juárez",3,1616,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1648,37,8,"cua",4,2,3,4,4,"juárez",3,1617,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1649,37,8,"cua",4,2,3,4,4,"juárez",3,1618,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1650,37,8,"cua",4,2,3,4,4,"juárez",3,1619,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1651,37,8,"cua",4,2,3,4,4,"juárez",3,1620,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1652,37,8,"cua",4,2,3,4,4,"juárez",3,1621,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1653,37,8,"cua",4,2,3,4,4,"juárez",3,1622,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1654,37,8,"cua",4,2,3,4,4,"juárez",3,1623,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1655,37,8,"cua",4,2,3,4,4,"juárez",3,1624,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1656,37,8,"cua",4,2,3,4,4,"juárez",3,1625,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1657,37,8,"cua",4,2,3,4,4,"juárez",3,1626,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1658,37,8,"cua",4,2,3,4,4,"juárez",3,1627,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1659,37,8,"cua",4,2,3,4,4,"juárez",3,1628,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1660,37,8,"cua",4,2,3,4,4,"juárez",3,1629,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1661,37,8,"cua",4,2,3,4,4,"juárez",3,1630,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1662,37,8,"cua",4,2,3,4,4,"juárez",3,1631,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1663,37,8,"cua",4,2,3,4,4,"juárez",3,1632,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1664,37,8,"cua",4,2,3,4,4,"juárez",3,1633,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1665,37,8,"cua",4,2,3,4,4,"juárez",3,1634,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1666,37,8,"cua",4,3,3,4,5,"juárez",3,1635,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1667,37,8,"cua",4,3,3,4,5,"juárez",3,1636,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1668,37,8,"cua",4,3,3,4,5,"juárez",3,1637,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1669,37,8,"cua",4,3,3,4,5,"juárez",3,1638,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1670,37,8,"cua",4,2,3,4,4,"juárez",3,1639,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1671,37,8,"cua",4,2,3,4,4,"juárez",3,1640,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1672,37,8,"cua",4,2,3,4,4,"juárez",3,1641,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1673,37,8,"cua",4,2,3,4,4,"juárez",3,1642,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1674,37,8,"cua",4,4,3,4,4,"juárez",3,1643,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1675,37,8,"cua",4,4,3,4,4,"juárez",3,1644,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1676,37,8,"cua",4,4,3,4,4,"juárez",3,1645,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1677,37,8,"cua",4,3,3,4,4,"juárez",3,1646,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1678,37,8,"cua",4,3,3,4,4,"juárez",3,1647,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1679,37,8,"cua",4,3,3,4,4,"juárez",3,1648,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1680,37,8,"cua",4,3,3,4,4,"juárez",3,1649,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1681,37,8,"cua",4,3,3,4,4,"juárez",3,1650,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1682,37,8,"cua",4,3,3,4,5,"juárez",3,1651,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1683,37,8,"cua",4,3,3,4,5,"juárez",4,1652,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1684,37,8,"cua",4,3,3,4,4,"juárez",3,1653,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1685,37,8,"cua",4,3,3,4,4,"juárez",3,1654,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1686,37,8,"cua",4,3,3,4,4,"juárez",3,1655,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1687,37,8,"cua",4,4,3,4,4,"juárez",3,1656,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1688,37,8,"cua",4,4,3,4,4,"juárez",3,1657,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1689,37,8,"cua",4,4,3,4,4,"juárez",3,1658,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1690,37,8,"cua",4,4,3,4,4,"juárez",3,1659,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1691,37,8,"cua",4,3,3,4,4,"juárez",3,1660,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1692,37,8,"cua",4,3,3,4,4,"juárez",3,1661,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1693,37,8,"cua",4,3,3,4,5,"juárez",3,1662,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1694,37,8,"cua",4,3,3,4,5,"juárez",3,1663,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1695,37,8,"cua",4,3,3,4,4,"juárez",3,1664,8,37,22,21,21,22,21,16,18,15,16,22,1,0,0,0,0,0,0,3,0.399,0.399,22,1
1696,37,8,"cua",4,3,3,4,4,"juárez",3,1665,8,37,22,21,21,22,21,16,18,15,16,22,1,0,0,0,0,0,0,3,0.399,0.399,22,1
1697,37,8,"cua",4,4,3,4,4,"juárez",3,1666,8,37,22,21,21,22,21,16,21,15,16,22,1,0,0,1,0,0,0,3,0.399,0.399,22,1
1698,37,8,"cua",4,3,3,4,6,"juárez",3,1667,8,37,17,18,18,22,18,16,18,21,16,17,0,0,0,1,0,0,0,6,0.304,0.304,17,1
1699,37,8,"cua",4,3,3,4,6,"juárez",3,1668,8,37,17,18,18,22,18,16,18,21,16,17,0,0,0,1,0,0,0,6,0.304,0.304,17,1
1700,37,8,"cua",4,3,3,4,6,"juárez",3,1669,8,37,17,18,18,22,18,16,18,21,16,17,0,0,0,1,0,0,0,6,0.304,0.304,17,1
1701,37,8,"cua",4,3,3,4,6,"juárez",3,1670,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1702,37,8,"cua",4,3,3,4,6,"juárez",3,1671,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1703,37,8,"cua",4,3,3,4,5,"juárez",3,1672,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1704,37,8,"cua",4,3,3,4,5,"juárez",3,1673,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1705,37,8,"cua",4,3,3,4,5,"juárez",3,1674,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1706,37,8,"cua",4,3,3,4,5,"juárez",4,1675,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1707,37,8,"cua",4,3,3,4,5,"juárez",4,1676,8,37,19,20,20,19,20,21,20,17,21,19,1,0,0,1,0,0,0,3,0.161,0.161,19,1
1708,37,8,"cua",4,3,3,4,6,"juárez",3,1677,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1709,37,8,"cua",4,3,3,4,6,"juárez",3,1678,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1710,37,8,"cua",4,3,3,4,6,"juárez",3,1679,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1711,37,8,"cua",4,3,3,4,6,"juárez",3,1680,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1712,37,8,"cua",4,4,3,4,6,"juárez",3,1681,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1713,37,8,"cua",4,4,3,4,6,"juárez",3,1682,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1714,37,8,"cua",4,4,3,4,6,"juárez",3,1683,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1715,37,8,"cua",4,3,3,4,6,"juárez",3,1684,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1716,37,8,"cua",4,3,3,4,6,"juárez",3,1685,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
1717,37,8,"cua",4,3,3,4,6,"juárez",3,1686,8,37,17,18,18,17,18,16,18,21,16,17,1,0,0,1,0,0,0,6,0.304,0.304,17,1
