"seccion","munn.x","edon.x","edo.x","disfed1979.x","disfed1997.x","disfed2006.x","disfed2018.x","disloc2012.x","disloc2018.x","cab","nota.x","X","munn.y","edon.y","edo.y","disfed1979.y","disfed1997.y","disfed2006.y","disfed2018.y","disloc2012.y","disloc2018.y","nota.y","escenario1","escenario2","escenario3","pri_clv1","pri_clv2","juanZepedaPerez1","lorenzoLopezMendez1a","lorenzoLopezMendez1b","antonioPerezGomez1","leonardoLopezPerez1","magdalenaGironLopez1","JoseDomingoVazquezLopez1a","JoseDomingoVazquezLopez1b","esc1_priCLV1","esc2_priCLV2","SQ","dsiSQ_E1"
712,51,7,"cps",8,11,7,7,15,18,"Mapastepec","0",712,51,7,"cps",8,11,7,7,15,24,NA,11,11,24,3,24,"11","11","11","11","11","11","11","11",0,0,15,1
713,51,7,"cps",8,11,7,7,15,18,"Mapastepec","0",713,51,7,"cps",8,11,7,7,15,24,NA,11,11,24,3,24,"11","11","11","11","11","11","11","11",0,0,15,1
714,51,7,"cps",8,11,7,7,15,18,"Mapastepec","0",714,51,7,"cps",8,11,7,7,15,24,NA,11,11,24,3,24,"11","11","11","11","11","11","11","11",0,0,15,1
715,51,7,"cps",8,11,7,7,15,18,"Mapastepec","0",715,51,7,"cps",8,11,7,7,15,24,NA,11,11,24,3,24,"11","11","11","11","11","11","11","11",0,0,15,1
716,51,7,"cps",8,11,7,7,15,18,"Mapastepec","0",716,51,7,"cps",8,11,7,7,15,24,NA,11,11,24,3,24,"11","11","11","11","11","11","11","11",0,0,15,1
717,51,7,"cps",8,11,7,7,15,18,"Mapastepec","0",717,51,7,"cps",8,11,7,7,15,24,NA,11,11,24,3,24,"11","11","11","11","11","11","11","11",0,0,15,1
718,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",718,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
719,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",719,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
720,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",720,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
721,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",721,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
722,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",722,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
723,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",723,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
724,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",724,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
725,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",725,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
726,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",726,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
727,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",727,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
728,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",728,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
729,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",729,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
730,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",730,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
731,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",731,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
732,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",732,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
733,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",733,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
734,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",734,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
735,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",735,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
736,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",736,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
737,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",737,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
738,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",738,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
739,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",739,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
740,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",740,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
741,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",741,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
742,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",742,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
743,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",743,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
744,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",744,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
745,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",745,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
746,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",746,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
747,114,7,"cps",9,3,3,11,20,20,"Las Margaritas","munn=52",747,114,7,"cps",9,3,3,11,20,23,"munn=52",7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
748,114,7,"cps",9,3,3,11,20,20,"Las Margaritas","munn=52",748,114,7,"cps",9,3,3,11,20,23,"munn=52",7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
749,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",749,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
750,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",750,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
751,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",751,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
752,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",752,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
753,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",753,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
754,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",754,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
755,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",755,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
756,114,7,"cps",9,3,3,11,20,20,"Las Margaritas","munn=52",756,114,7,"cps",9,3,3,11,20,23,"munn=52",7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
757,114,7,"cps",9,3,3,11,20,20,"Las Margaritas","munn=52",757,114,7,"cps",9,3,3,11,20,23,"munn=52",7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
758,114,7,"cps",9,3,3,11,20,20,"Las Margaritas","munn=52",758,114,7,"cps",9,3,3,11,20,23,"munn=52",7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
759,52,7,"cps",9,3,3,11,20,20,"Las Margaritas","0",759,52,7,"cps",9,3,3,11,20,23,NA,7,7,23,4,23,"7","7","7","7","7","7","Y","Y2",0,0,20,0.452
760,53,7,"cps",7,10,11,13,17,17,"Motozintla","0",760,53,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
761,53,7,"cps",7,10,11,13,17,17,"Motozintla","0",761,53,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
762,53,7,"cps",7,10,11,13,17,17,"Motozintla","0",762,53,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
763,53,7,"cps",7,10,11,13,17,17,"Motozintla","0",763,53,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
764,53,7,"cps",7,10,11,13,17,17,"Motozintla","0",764,53,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
765,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",765,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
766,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",766,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
767,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",767,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
768,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",768,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
769,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",769,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
770,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",770,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
771,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",771,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
772,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",772,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
773,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",773,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
774,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",774,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
775,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",775,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
776,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",776,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
777,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",777,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
778,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",778,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
779,54,7,"cps",7,11,11,13,16,16,"Huixtla","0",779,54,7,"cps",7,11,11,13,16,15,NA,3,3,15,1,15,"3","3","3","3","3","3","3","3",0,0,16,0.607
780,55,7,"cps",5,12,12,12,24,24,"Cacahoatán","0",780,55,7,"cps",5,12,12,12,24,19,NA,2,2,19,18,19,"2","2","2","2","2","2","2","2",0,0,24,0.338
781,55,7,"cps",5,12,12,12,24,24,"Cacahoatán","0",781,55,7,"cps",5,12,12,12,24,19,NA,2,2,19,18,19,"2","2","2","2","2","2","2","2",0,0,24,0.338
782,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",782,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169
783,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",783,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169
784,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",784,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169
785,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",785,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169
786,56,7,"cps",2,5,5,2,22,21,"Tenejapa","0",786,56,7,"cps",2,5,5,2,22,10,NA,23,23,10,15,10,"F","G","M","R","23","23","23","23",0,0,22,0.169
787,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",787,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
788,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",788,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
789,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",789,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
790,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",790,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
791,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",791,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
792,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",792,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
793,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",793,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
794,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",794,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
795,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",795,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
796,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",796,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
797,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",797,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
798,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",798,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
799,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",799,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
800,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",800,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
801,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",801,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
802,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",802,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
803,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",803,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
804,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",804,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
805,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",805,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
806,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",806,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
807,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",807,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
808,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",808,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
809,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",809,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
810,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",810,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
811,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",811,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
812,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",812,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
813,57,7,"cps",7,10,11,13,17,17,"Motozintla","0",813,57,7,"cps",7,10,11,13,17,18,NA,5,5,18,10,18,"5","5","5","5","5","5","5","5",0,0,17,0.325
814,58,7,"cps",2,6,6,8,4,3,"Chiapa de Corzo","0",814,58,7,"cps",2,6,6,8,4,16,NA,8,8,16,2,16,"8","8","8","8","8","8","8","8",0,0,23,0.34
815,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",815,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
816,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",816,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
817,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",817,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
818,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",818,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
819,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",819,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
820,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",820,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
821,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",821,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,17,3,"B","17","Q","17","17","W","17","17",1,0,7,0.313
822,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",822,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,21,3,"B","17","Q","17","17","W","17","17",0,0,7,0.313
823,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",823,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,21,3,"B","17","Q","17","17","W","17","17",0,0,7,0.313
824,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",824,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
825,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",825,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
826,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",826,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
827,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",827,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
828,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",828,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
829,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",829,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
830,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",830,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,21,3,"B","17","Q","17","17","W","17","17",0,0,7,0.313
831,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",831,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
832,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",832,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
833,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",833,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
834,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",834,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
835,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",835,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
836,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",836,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
837,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",837,59,7,"cps",9,3,3,3,7,3,NA,17,17,3,17,3,"B","17","Q","17","17","W","17","17",1,0,7,0.313
838,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",838,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,17,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
839,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",839,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,17,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
840,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",840,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,17,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
841,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",841,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
842,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",842,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
843,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",843,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,17,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
844,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",844,59,7,"cps",9,3,3,3,7,3,NA,18,18,3,21,3,"B","18","Q","18","18","W","18","18",0,0,21,0.579
845,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",845,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
846,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",846,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
847,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",847,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
848,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",848,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
849,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",849,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
850,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",850,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
851,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",851,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
852,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",852,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
853,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",853,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
854,59,7,"cps",9,3,3,3,7,7,"Ocosingo","0",854,59,7,"cps",9,3,3,3,7,3,NA,19,19,3,21,3,"C","19","19","19","19","19","19","19",0,0,7,0.455
