"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","SQ","dsi_pob"
254,4,27,11,20,4718,7,11,4,0.237154933683137
255,4,27,11,4,2060,7,11,4,0.237154933683137
256,4,27,11,21,1532,7,11,4,0.237154933683137
257,4,27,11,21,1836,7,11,4,0.237154933683137
258,4,27,11,4,736,7,11,4,0.237154933683137
259,4,27,11,4,1217,7,11,4,0.237154933683137
260,4,27,11,20,1520,7,11,4,0.237154933683137
261,4,27,11,4,1193,7,11,4,0.237154933683137
262,4,27,11,4,1084,7,11,4,0.237154933683137
263,4,27,11,4,837,7,11,4,0.237154933683137
264,4,27,11,4,1712,7,11,4,0.237154933683137
265,4,27,11,4,1166,7,11,4,0.237154933683137
266,4,27,11,4,1009,7,11,4,0.237154933683137
267,4,27,11,21,2174,7,11,4,0.237154933683137
268,4,27,10,21,1883,2,10,21,0.358665881451153
269,4,27,11,4,1707,7,11,4,0.237154933683137
270,4,27,11,4,1883,7,11,4,0.237154933683137
271,4,27,11,4,778,7,11,4,0.237154933683137
272,4,27,11,4,1078,7,11,4,0.237154933683137
273,4,27,10,21,2038,2,10,21,0.358665881451153
274,4,27,10,21,1641,2,10,21,0.358665881451153
275,4,27,10,21,1118,2,10,21,0.358665881451153
276,4,27,10,21,1264,2,10,21,0.358665881451153
277,4,27,12,4,1327,7,12,4,0.132940894441041
278,4,27,11,4,948,7,11,4,0.237154933683137
279,4,27,12,4,711,5,12,4,0.132940894441041
280,4,27,11,4,1818,7,11,4,0.237154933683137
281,4,27,11,20,1823,7,11,4,0.237154933683137
282,4,27,12,4,1676,4,12,4,0.132940894441041
283,4,27,12,4,1663,5,12,4,0.132940894441041
284,4,27,12,4,605,5,12,4,0.132940894441041
285,4,27,12,4,666,5,12,4,0.132940894441041
286,4,27,12,4,1097,5,12,4,0.132940894441041
287,4,27,12,4,761,5,12,4,0.132940894441041
288,4,27,12,4,833,5,12,4,0.132940894441041
289,4,27,12,4,971,7,12,4,0.132940894441041
290,4,27,12,20,2396,5,12,4,0.132940894441041
291,4,27,12,4,2174,5,12,4,0.132940894441041
292,4,27,12,5,780,5,12,4,0.132940894441041
293,4,27,12,4,665,5,12,4,0.132940894441041
294,4,27,12,4,791,5,12,4,0.132940894441041
295,4,27,12,4,772,5,12,4,0.132940894441041
296,4,27,12,4,1214,5,12,4,0.132940894441041
297,4,27,12,4,983,5,12,4,0.132940894441041
298,4,27,12,4,369,5,12,4,0.132940894441041
299,4,27,12,4,1186,5,12,4,0.132940894441041
300,4,27,12,4,1174,5,12,4,0.132940894441041
301,4,27,10,4,1152,5,10,21,0.358665881451153
302,4,27,10,21,1728,2,10,21,0.358665881451153
303,4,27,10,21,1360,2,10,21,0.358665881451153
304,4,27,10,21,2245,2,10,21,0.358665881451153
305,4,27,10,4,1158,5,10,21,0.358665881451153
306,4,27,12,4,1157,5,12,4,0.132940894441041
307,4,27,12,4,1218,5,12,4,0.132940894441041
308,4,27,12,4,908,5,12,4,0.132940894441041
309,4,27,12,5,695,5,12,4,0.132940894441041
310,4,27,12,4,943,5,12,4,0.132940894441041
311,4,27,12,4,1091,5,12,4,0.132940894441041
312,4,27,10,4,1656,5,10,21,0.358665881451153
313,4,27,10,4,729,5,10,21,0.358665881451153
