"seccion","munn.x","edon.x","edo","disfed1994","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","X","edon.y","munn.y","escenario1","escenario2","escenario3","pan_clv1","pan_clv2","esc1_panCLV1","esc2_panCLV2","E1","dsiE1_E3"
864,11,27,"tab",2,1,1,1,9,12,862,27,11,16,9,9,9,9,0,1,16,0.385
865,11,27,"tab",2,1,1,1,9,12,863,27,11,16,9,9,9,9,0,1,16,0.385
866,11,27,"tab",2,1,1,1,9,12,864,27,11,16,9,9,9,9,0,1,16,0.385
867,11,27,"tab",2,1,1,1,9,12,865,27,11,16,9,9,9,9,0,1,16,0.385
868,11,27,"tab",2,1,1,1,9,12,866,27,11,16,9,9,9,9,0,1,16,0.385
869,11,27,"tab",2,1,1,1,9,12,867,27,11,16,9,9,9,9,0,1,16,0.385
870,11,27,"tab",2,1,1,1,9,12,868,27,11,16,9,9,9,9,0,1,16,0.385
871,11,27,"tab",2,1,1,1,9,12,869,27,11,16,9,9,9,9,0,1,16,0.385
872,12,27,"tab",5,5,1,1,7,13,870,27,12,19,7,7,7,7,0,1,21,0.351
873,12,27,"tab",5,5,1,1,7,13,871,27,12,21,7,7,7,7,0,1,21,0.351
874,12,27,"tab",5,5,1,1,7,13,872,27,12,19,7,7,7,7,0,1,21,0.351
875,12,27,"tab",5,5,1,1,7,13,873,27,12,21,7,7,7,7,0,1,21,0.351
876,12,27,"tab",5,5,1,1,7,13,874,27,12,21,7,7,7,7,0,1,21,0.351
877,12,27,"tab",5,5,1,1,7,13,875,27,12,21,7,7,7,7,0,1,21,0.351
878,12,27,"tab",5,5,1,1,7,13,876,27,12,21,7,7,7,7,0,1,21,0.351
879,12,27,"tab",5,5,1,1,7,13,877,27,12,19,7,7,7,7,0,1,21,0.351
880,12,27,"tab",5,5,1,1,7,13,878,27,12,19,7,7,7,7,0,1,21,0.351
881,12,27,"tab",5,5,1,1,7,13,879,27,12,21,7,7,7,7,0,1,21,0.351
882,12,27,"tab",5,5,1,1,7,13,880,27,12,21,7,7,7,7,0,1,21,0.351
883,12,27,"tab",5,5,1,1,8,13,881,27,12,19,8,8,8,8,0,1,19,0.375
884,12,27,"tab",5,5,1,1,8,13,882,27,12,19,8,8,8,8,0,1,19,0.375
885,12,27,"tab",5,5,1,1,7,13,883,27,12,21,7,7,7,7,0,1,21,0.351
886,12,27,"tab",5,5,1,1,9,13,884,27,12,19,9,9,9,9,0,1,16,0.385
887,12,27,"tab",5,5,1,1,9,13,885,27,12,19,9,9,9,9,0,1,16,0.385
888,12,27,"tab",5,5,1,1,9,13,886,27,12,21,9,9,9,9,0,1,16,0.385
889,12,27,"tab",5,5,1,1,9,13,887,27,12,19,9,9,9,9,0,1,16,0.385
890,12,27,"tab",5,5,1,1,7,13,888,27,12,19,7,7,7,7,0,1,21,0.351
891,12,27,"tab",5,5,1,1,9,13,889,27,12,21,9,9,9,9,0,1,16,0.385
892,12,27,"tab",5,5,1,1,7,13,890,27,12,19,7,7,7,7,0,1,21,0.351
893,12,27,"tab",5,5,1,1,7,13,891,27,12,19,7,7,7,7,0,1,21,0.351
894,12,27,"tab",5,5,1,1,7,13,892,27,12,19,7,7,7,7,0,1,21,0.351
895,12,27,"tab",5,5,1,1,7,13,893,27,12,21,7,7,7,7,0,1,21,0.351
896,12,27,"tab",5,5,1,1,7,13,894,27,12,21,7,7,7,7,0,1,21,0.351
897,12,27,"tab",5,5,1,1,9,13,895,27,12,21,9,9,9,9,0,1,16,0.385
898,12,27,"tab",5,5,1,1,7,13,896,27,12,21,7,7,7,7,0,1,21,0.351
899,12,27,"tab",5,5,1,1,7,13,897,27,12,21,7,7,7,7,0,1,21,0.351
900,12,27,"tab",5,5,1,1,7,13,898,27,12,19,7,7,7,7,0,1,21,0.351
901,12,27,"tab",5,5,1,1,7,13,899,27,12,21,7,7,7,7,0,1,21,0.351
902,12,27,"tab",5,5,1,1,7,13,900,27,12,21,7,7,7,7,0,1,21,0.351
903,12,27,"tab",5,5,1,1,7,13,901,27,12,21,7,7,7,7,0,1,21,0.351
904,12,27,"tab",5,5,1,1,9,13,902,27,12,21,9,9,9,9,0,1,16,0.385
905,12,27,"tab",5,5,1,1,7,13,903,27,12,19,7,7,7,7,0,1,21,0.351
906,12,27,"tab",5,5,1,1,7,13,904,27,12,19,7,7,7,7,0,1,21,0.351
907,12,27,"tab",5,5,1,1,7,13,905,27,12,21,7,7,7,7,0,1,21,0.351
908,12,27,"tab",5,5,1,1,7,13,906,27,12,19,7,7,7,7,0,1,21,0.351
909,12,27,"tab",5,5,1,1,7,13,907,27,12,19,7,7,7,7,0,1,21,0.351
910,12,27,"tab",5,5,1,1,7,13,908,27,12,19,7,7,7,7,0,1,21,0.351
911,12,27,"tab",5,5,1,1,7,13,909,27,12,21,7,7,7,7,0,1,21,0.351
912,12,27,"tab",5,5,1,1,7,13,910,27,12,21,7,7,7,7,0,1,21,0.351
913,12,27,"tab",5,5,1,1,7,13,911,27,12,19,7,7,7,7,0,1,21,0.351
914,12,27,"tab",5,5,1,1,7,13,912,27,12,19,7,7,7,7,0,1,21,0.351
915,12,27,"tab",5,5,1,1,7,13,913,27,12,21,7,7,7,7,0,1,21,0.351
916,12,27,"tab",5,5,1,1,7,13,914,27,12,21,7,7,7,7,0,1,21,0.351
917,12,27,"tab",5,5,1,1,7,13,915,27,12,19,7,7,7,7,0,1,21,0.351
918,12,27,"tab",5,5,1,1,7,13,916,27,12,19,7,7,7,7,0,1,21,0.351
919,12,27,"tab",5,5,1,1,7,13,917,27,12,21,7,7,7,7,0,1,21,0.351
920,12,27,"tab",5,5,1,1,9,13,918,27,12,21,9,9,9,9,0,1,16,0.385
921,12,27,"tab",5,5,1,1,9,13,919,27,12,21,9,9,9,9,0,1,16,0.385
922,12,27,"tab",5,5,1,1,9,13,920,27,12,21,9,9,9,9,0,1,16,0.385
923,12,27,"tab",5,5,1,1,7,13,921,27,12,19,7,7,7,7,0,1,21,0.351
924,12,27,"tab",5,5,1,1,9,13,922,27,12,21,9,9,9,9,0,1,16,0.385
925,12,27,"tab",5,5,1,1,9,13,923,27,12,21,9,9,9,9,0,1,16,0.385
926,12,27,"tab",5,5,1,1,9,13,924,27,12,21,9,9,9,9,0,1,16,0.385
927,12,27,"tab",5,5,1,1,8,13,925,27,12,19,8,8,8,8,0,1,19,0.375
928,12,27,"tab",5,5,1,1,7,13,926,27,12,21,7,7,7,7,0,1,21,0.351
929,12,27,"tab",5,5,1,1,7,13,927,27,12,21,7,7,7,7,0,1,21,0.351
930,12,27,"tab",5,5,1,1,7,13,928,27,12,21,7,7,7,7,0,1,21,0.351
931,12,27,"tab",5,5,1,1,7,13,929,27,12,21,7,7,7,7,0,1,21,0.351
932,12,27,"tab",5,5,1,1,9,13,930,27,12,21,9,9,9,9,0,1,16,0.385
933,12,27,"tab",5,5,1,1,7,13,931,27,12,19,7,7,7,7,0,1,21,0.351
934,12,27,"tab",5,5,1,1,7,13,932,27,12,19,7,7,7,7,0,1,21,0.351
935,12,27,"tab",5,5,1,1,8,13,933,27,12,19,8,8,8,8,0,1,19,0.375
936,12,27,"tab",5,5,1,1,9,13,934,27,12,21,9,9,9,9,0,1,16,0.385
937,12,27,"tab",5,5,1,1,9,13,935,27,12,21,9,9,9,9,0,1,16,0.385
938,12,27,"tab",5,5,1,1,9,13,936,27,12,21,9,9,9,9,0,1,16,0.385
939,12,27,"tab",5,5,1,1,9,13,937,27,12,21,9,9,9,9,0,1,16,0.385
940,12,27,"tab",5,5,1,1,7,13,938,27,12,21,7,7,7,7,0,1,21,0.351
941,12,27,"tab",5,5,1,1,8,13,939,27,12,19,8,8,8,8,0,1,19,0.375
942,12,27,"tab",5,5,1,1,8,13,940,27,12,21,8,8,8,8,0,1,19,0.375
943,12,27,"tab",5,5,1,1,9,13,941,27,12,21,9,9,9,9,0,1,16,0.385
944,12,27,"tab",5,5,1,1,9,13,942,27,12,21,9,9,9,9,0,1,16,0.385
945,12,27,"tab",5,5,1,1,8,13,943,27,12,21,8,8,8,8,0,1,19,0.375
946,12,27,"tab",5,5,1,1,9,13,944,27,12,21,9,9,9,9,0,1,16,0.385
947,12,27,"tab",5,5,1,1,9,13,945,27,12,21,9,9,9,9,0,1,16,0.385
948,12,27,"tab",5,5,1,1,9,13,946,27,12,21,9,9,9,9,0,1,16,0.385
949,12,27,"tab",5,5,1,1,8,13,947,27,12,21,8,8,8,8,0,1,19,0.375
950,12,27,"tab",5,5,1,1,9,13,948,27,12,21,9,9,9,9,0,1,16,0.385
951,12,27,"tab",5,5,1,1,8,13,949,27,12,21,8,8,8,8,0,1,19,0.375
952,12,27,"tab",5,5,1,1,9,13,950,27,12,21,9,9,9,9,0,1,16,0.385
953,12,27,"tab",5,5,1,1,9,13,951,27,12,21,9,9,9,9,0,1,16,0.385
954,13,27,"tab",2,4,5,5,1,14,952,27,13,1,1,1,1,1,1,1,1,1
955,13,27,"tab",2,4,5,5,1,14,953,27,13,1,1,1,1,1,1,1,1,1
956,13,27,"tab",2,4,5,5,1,14,954,27,13,1,1,1,1,1,1,1,1,1
957,13,27,"tab",2,4,5,5,1,14,955,27,13,1,1,1,1,1,1,1,1,1
958,13,27,"tab",2,4,5,5,1,14,956,27,13,1,1,1,1,1,1,1,1,1
959,13,27,"tab",2,4,5,5,1,14,957,27,13,1,1,1,1,1,1,1,1,1
960,13,27,"tab",2,4,5,5,1,14,958,27,13,1,1,1,1,1,1,1,1,1
961,13,27,"tab",2,4,5,5,1,14,959,27,13,1,1,1,1,1,1,1,1,1
962,13,27,"tab",2,4,5,5,1,14,960,27,13,1,1,1,1,1,1,1,1,1
963,13,27,"tab",2,4,5,5,1,14,961,27,13,1,1,1,1,1,1,1,1,1
964,13,27,"tab",2,4,5,5,1,14,962,27,13,1,1,1,1,1,1,1,1,1
965,13,27,"tab",2,4,5,5,1,14,963,27,13,1,1,1,1,1,1,1,1,1
966,13,27,"tab",2,4,5,5,1,14,964,27,13,1,1,1,1,1,1,1,1,1
967,13,27,"tab",2,4,5,5,1,14,965,27,13,1,1,1,1,1,1,1,1,1
968,13,27,"tab",2,4,5,5,1,14,966,27,13,1,1,1,1,1,1,1,1,1
969,13,27,"tab",2,4,5,5,1,14,967,27,13,1,1,1,1,1,1,1,1,1
970,13,27,"tab",2,4,5,5,1,14,968,27,13,1,1,1,1,1,1,1,1,1
971,13,27,"tab",2,4,5,5,1,14,969,27,13,1,1,1,1,1,1,1,1,1
972,13,27,"tab",2,4,5,5,1,14,970,27,13,1,1,1,1,1,1,1,1,1
973,13,27,"tab",2,4,5,5,1,14,971,27,13,1,1,1,1,1,1,1,1,1
974,13,27,"tab",2,4,5,5,1,14,972,27,13,1,1,1,1,1,1,1,1,1
975,13,27,"tab",2,4,5,5,1,14,973,27,13,1,1,1,1,1,1,1,1,1
976,13,27,"tab",2,4,5,5,1,14,974,27,13,1,1,1,1,1,1,1,1,1
977,13,27,"tab",2,4,5,5,1,14,975,27,13,1,1,1,1,1,1,1,1,1
978,13,27,"tab",2,4,5,5,1,14,976,27,13,1,1,1,1,1,1,1,1,1
979,13,27,"tab",2,4,5,5,1,14,977,27,13,1,1,1,1,1,1,1,1,1
980,13,27,"tab",2,4,5,5,1,14,978,27,13,1,1,1,1,1,1,1,1,1
981,13,27,"tab",2,4,5,5,1,14,979,27,13,1,1,1,1,1,1,1,1,1
982,13,27,"tab",2,4,5,5,1,14,980,27,13,1,1,1,1,1,1,1,1,1
983,13,27,"tab",2,4,5,5,1,14,981,27,13,1,1,1,1,1,1,1,1,1
984,13,27,"tab",2,4,5,5,1,14,982,27,13,1,1,1,1,1,1,1,1,1
985,13,27,"tab",2,4,5,5,1,14,983,27,13,1,1,1,1,1,1,1,1,1
986,13,27,"tab",2,4,5,5,1,14,984,27,13,1,1,1,1,1,1,1,1,1
987,13,27,"tab",2,4,5,5,1,14,985,27,13,1,1,1,1,1,1,1,1,1
988,13,27,"tab",2,4,5,5,1,14,986,27,13,1,1,1,1,1,1,1,1,1
989,13,27,"tab",2,4,5,5,1,14,987,27,13,1,1,1,1,1,1,1,1,1
990,13,27,"tab",2,4,5,5,1,14,988,27,13,1,1,1,1,1,1,1,1,1
991,14,27,"tab",4,1,5,5,20,15,989,27,14,17,20,20,20,20,0,1,17,0.616
992,14,27,"tab",4,1,5,5,20,15,990,27,14,17,20,20,20,20,0,1,17,0.616
993,14,27,"tab",4,1,5,5,20,15,991,27,14,17,20,20,20,20,0,1,17,0.616
994,14,27,"tab",4,1,5,5,20,15,992,27,14,17,20,20,20,20,0,1,17,0.616
995,14,27,"tab",4,1,5,5,20,15,993,27,14,17,20,20,20,20,0,1,17,0.616
996,14,27,"tab",4,1,5,5,20,15,994,27,14,17,20,20,20,20,0,1,17,0.616
997,14,27,"tab",4,1,5,5,20,15,995,27,14,17,20,20,20,20,0,1,17,0.616
998,14,27,"tab",4,1,5,5,20,15,996,27,14,17,20,20,20,20,0,1,17,0.616
999,14,27,"tab",4,1,5,5,20,15,997,27,14,17,20,20,20,20,0,1,17,0.616
1000,14,27,"tab",4,1,5,5,20,15,998,27,14,17,20,20,20,20,0,1,17,0.616
1001,14,27,"tab",4,1,5,5,20,15,999,27,14,17,20,20,20,20,0,1,17,0.616
1002,14,27,"tab",4,1,5,5,20,15,1000,27,14,17,20,20,20,20,0,1,17,0.616
1003,14,27,"tab",4,1,5,5,20,15,1001,27,14,17,20,20,20,20,0,1,17,0.616
1004,14,27,"tab",4,1,5,5,20,15,1002,27,14,17,20,20,20,20,0,1,17,0.616
1005,14,27,"tab",4,1,5,5,20,15,1003,27,14,17,20,20,20,20,0,1,17,0.616
1006,14,27,"tab",4,1,5,5,20,15,1004,27,14,17,20,20,20,20,0,1,17,0.616
1007,14,27,"tab",4,1,5,5,20,15,1005,27,14,17,20,20,20,20,0,1,17,0.616
1008,14,27,"tab",4,1,5,5,20,15,1006,27,14,17,20,20,20,20,0,1,17,0.616
1009,14,27,"tab",4,1,5,5,20,15,1007,27,14,17,20,20,20,20,0,1,17,0.616
1010,14,27,"tab",4,1,5,5,20,15,1008,27,14,17,20,20,20,20,0,1,17,0.616
1011,14,27,"tab",4,1,5,5,20,15,1009,27,14,17,20,20,20,20,0,1,17,0.616
1012,14,27,"tab",4,1,5,5,20,15,1010,27,14,17,20,20,20,20,0,1,17,0.616
1013,14,27,"tab",4,1,5,5,20,15,1011,27,14,17,20,20,20,20,0,1,17,0.616
1014,14,27,"tab",4,1,5,5,20,15,1012,27,14,17,20,20,20,20,0,1,17,0.616
1015,14,27,"tab",4,1,5,5,20,15,1013,27,14,17,20,20,20,20,0,1,17,0.616
1016,14,27,"tab",4,1,5,5,20,15,1014,27,14,17,20,20,20,20,0,1,17,0.616
1017,14,27,"tab",4,1,5,5,20,15,1015,27,14,17,20,20,20,20,0,1,17,0.616
1018,14,27,"tab",4,1,5,5,20,15,1016,27,14,17,20,20,20,20,0,1,17,0.616
1019,14,27,"tab",4,1,5,5,20,15,1017,27,14,17,20,20,20,20,0,1,17,0.616
1020,14,27,"tab",4,1,5,5,20,15,1018,27,14,17,20,20,20,20,0,1,17,0.616
1021,14,27,"tab",4,1,5,5,20,15,1019,27,14,17,20,20,20,20,0,1,17,0.616
1022,14,27,"tab",4,1,5,5,20,15,1020,27,14,17,20,20,20,20,0,1,17,0.616
1023,14,27,"tab",4,1,5,5,20,15,1021,27,14,17,20,20,20,20,0,1,17,0.616
1024,14,27,"tab",4,1,5,5,20,15,1022,27,14,17,20,20,20,20,0,1,17,0.616
1025,14,27,"tab",4,1,5,5,20,15,1023,27,14,17,20,20,20,20,0,1,17,0.616
1026,14,27,"tab",4,1,5,5,20,15,1024,27,14,17,20,20,20,20,0,1,17,0.616
1027,14,27,"tab",4,1,5,5,20,15,1025,27,14,17,20,20,20,20,0,1,17,0.616
1028,14,27,"tab",4,1,5,5,20,15,1026,27,14,17,20,20,20,20,0,1,17,0.616
1029,14,27,"tab",4,1,5,5,20,15,1027,27,14,17,20,20,20,20,0,1,17,0.616
1030,14,27,"tab",4,1,5,5,20,15,1028,27,14,17,20,20,20,20,0,1,17,0.616
1031,14,27,"tab",4,1,5,5,20,15,1029,27,14,17,20,20,20,20,0,1,17,0.616
1032,14,27,"tab",4,1,5,5,20,15,1030,27,14,17,20,20,20,20,0,1,17,0.616
1033,14,27,"tab",4,1,5,5,20,15,1031,27,14,17,20,20,20,20,0,1,17,0.616
1034,14,27,"tab",4,1,5,5,20,15,1032,27,14,17,20,20,20,20,0,1,17,0.616
1035,14,27,"tab",4,1,5,5,20,15,1033,27,14,17,20,20,20,20,0,1,17,0.616
1036,15,27,"tab",5,5,6,6,8,16,1034,27,15,20,8,8,8,8,0,1,19,0.375
1037,15,27,"tab",5,5,6,6,8,16,1035,27,15,20,8,8,8,8,0,1,19,0.375
1038,15,27,"tab",5,5,6,6,8,16,1036,27,15,20,8,8,8,8,0,1,19,0.375
1039,15,27,"tab",5,5,6,6,8,16,1037,27,15,20,8,8,8,8,0,1,19,0.375
1040,15,27,"tab",5,5,6,6,8,16,1038,27,15,20,8,8,8,8,0,1,19,0.375
1041,15,27,"tab",5,5,6,6,8,16,1039,27,15,20,8,8,8,8,0,1,19,0.375
1042,15,27,"tab",5,5,6,6,8,16,1040,27,15,20,8,8,8,8,0,1,19,0.375
1043,15,27,"tab",5,5,6,6,8,16,1041,27,15,20,8,8,8,8,0,1,19,0.375
1044,15,27,"tab",5,5,6,6,8,16,1042,27,15,20,8,8,8,8,0,1,19,0.375
1045,15,27,"tab",5,5,6,6,8,16,1043,27,15,20,8,8,8,8,0,1,19,0.375
1046,15,27,"tab",5,5,6,6,8,16,1044,27,15,20,8,8,8,8,0,1,19,0.375
1047,15,27,"tab",5,5,6,6,8,16,1045,27,15,20,8,8,8,8,0,1,19,0.375
1048,15,27,"tab",5,5,6,6,8,16,1046,27,15,20,8,8,8,8,0,1,19,0.375
1049,15,27,"tab",5,5,6,6,8,16,1047,27,15,20,8,8,8,8,0,1,19,0.375
1050,15,27,"tab",5,5,6,6,8,16,1048,27,15,20,8,8,8,8,0,1,19,0.375
1051,15,27,"tab",5,5,6,6,8,16,1049,27,15,20,8,8,8,8,0,1,19,0.375
1052,15,27,"tab",5,5,6,6,8,16,1050,27,15,20,8,8,8,8,0,1,19,0.375
1053,15,27,"tab",5,5,6,6,8,16,1051,27,15,20,8,8,8,8,0,1,19,0.375
1054,15,27,"tab",5,5,6,6,8,16,1052,27,15,20,8,8,8,8,0,1,19,0.375
1055,15,27,"tab",5,5,6,6,8,16,1053,27,15,20,8,8,8,8,0,1,19,0.375
1056,15,27,"tab",5,5,6,6,8,16,1054,27,15,20,8,8,8,8,0,1,19,0.375
1057,15,27,"tab",5,5,6,6,8,16,1055,27,15,20,8,8,8,8,0,1,19,0.375
1058,15,27,"tab",5,5,6,6,8,16,1056,27,15,20,8,8,8,8,0,1,19,0.375
1059,15,27,"tab",5,5,6,6,8,16,1057,27,15,20,8,8,8,8,0,1,19,0.375
1060,15,27,"tab",5,5,6,6,8,16,1058,27,15,20,8,8,8,8,0,1,19,0.375
1061,15,27,"tab",5,5,6,6,8,16,1059,27,15,20,8,8,8,8,0,1,19,0.375
1062,15,27,"tab",5,5,6,6,8,16,1060,27,15,20,8,8,8,8,0,1,19,0.375
1063,16,27,"tab",5,5,6,6,13,17,1061,27,16,20,13,13,13,13,0,1,20,0.382
1064,16,27,"tab",5,5,6,6,13,17,1062,27,16,20,13,13,13,13,0,1,20,0.382
1065,16,27,"tab",5,5,6,6,13,17,1063,27,16,20,13,13,13,13,0,1,20,0.382
1066,16,27,"tab",5,5,6,6,13,17,1064,27,16,20,13,13,13,13,0,1,20,0.382
1067,16,27,"tab",5,5,6,6,13,17,1065,27,16,20,13,13,13,13,0,1,20,0.382
1068,16,27,"tab",5,5,6,6,13,17,1066,27,16,20,13,13,13,13,0,1,20,0.382
1069,16,27,"tab",5,5,6,6,13,17,1067,27,16,20,13,13,13,13,0,1,20,0.382
1070,16,27,"tab",5,5,6,6,13,17,1068,27,16,20,13,13,13,13,0,1,20,0.382
1071,16,27,"tab",5,5,6,6,13,17,1069,27,16,20,13,13,13,13,0,1,20,0.382
1072,16,27,"tab",5,5,6,6,13,17,1070,27,16,20,13,13,13,13,0,1,20,0.382
1073,16,27,"tab",5,5,6,6,13,17,1071,27,16,20,13,13,13,13,0,1,20,0.382
1074,16,27,"tab",5,5,6,6,13,17,1072,27,16,20,13,13,13,13,0,1,20,0.382
1075,16,27,"tab",5,5,6,6,13,17,1073,27,16,20,13,13,13,13,0,1,20,0.382
1076,16,27,"tab",5,5,6,6,13,17,1074,27,16,20,13,13,13,13,0,1,20,0.382
1077,16,27,"tab",5,5,6,6,13,17,1075,27,16,20,13,13,13,13,0,1,20,0.382
1078,16,27,"tab",5,5,6,6,13,17,1076,27,16,20,13,13,13,13,0,1,20,0.382
1079,16,27,"tab",5,5,6,6,13,17,1077,27,16,20,13,13,13,13,0,1,20,0.382
1080,16,27,"tab",5,5,6,6,13,17,1078,27,16,20,13,13,13,13,0,1,20,0.382
1081,16,27,"tab",5,5,6,6,13,17,1079,27,16,20,13,13,13,13,0,1,20,0.382
1082,16,27,"tab",5,5,6,6,13,17,1080,27,16,20,13,13,13,13,0,1,20,0.382
1083,16,27,"tab",5,5,6,6,13,17,1081,27,16,20,13,13,13,13,0,1,20,0.382
1084,16,27,"tab",5,5,6,6,13,17,1082,27,16,20,13,13,13,13,0,1,20,0.382
1085,16,27,"tab",5,5,6,6,13,17,1083,27,16,20,13,13,13,13,0,1,20,0.382
1086,16,27,"tab",5,5,6,6,13,17,1084,27,16,20,13,13,13,13,0,1,20,0.382
1087,16,27,"tab",5,5,6,6,13,17,1085,27,16,20,13,13,13,13,0,1,20,0.382
1088,16,27,"tab",5,5,6,6,13,17,1086,27,16,20,13,13,13,13,0,1,20,0.382
1089,17,27,"tab",2,1,1,1,6,18,1087,27,17,18,6,6,6,6,0,1,18,1
1090,17,27,"tab",2,1,1,1,6,18,1088,27,17,18,6,6,6,6,0,1,18,1
1091,17,27,"tab",2,1,1,1,6,18,1089,27,17,18,6,6,6,6,0,1,18,1
1092,17,27,"tab",2,1,1,1,6,18,1090,27,17,18,6,6,6,6,0,1,18,1
1093,17,27,"tab",2,1,1,1,6,18,1091,27,17,18,6,6,6,6,0,1,18,1
1094,17,27,"tab",2,1,1,1,6,18,1092,27,17,18,6,6,6,6,0,1,18,1
1095,17,27,"tab",2,1,1,1,6,18,1093,27,17,18,6,6,6,6,0,1,18,1
1096,17,27,"tab",2,1,1,1,6,18,1094,27,17,18,6,6,6,6,0,1,18,1
1097,17,27,"tab",2,1,1,1,6,18,1095,27,17,18,6,6,6,6,0,1,18,1
1098,17,27,"tab",2,1,1,1,6,18,1096,27,17,18,6,6,6,6,0,1,18,1
1099,17,27,"tab",2,1,1,1,6,18,1097,27,17,18,6,6,6,6,0,1,18,1
1100,17,27,"tab",2,1,1,1,6,18,1098,27,17,18,6,6,6,6,0,1,18,1
1101,17,27,"tab",2,1,1,1,6,18,1099,27,17,18,6,6,6,6,0,1,18,1
1102,17,27,"tab",2,1,1,1,6,18,1100,27,17,18,6,6,6,6,0,1,18,1
1103,17,27,"tab",2,1,1,1,6,18,1101,27,17,18,6,6,6,6,0,1,18,1
1104,17,27,"tab",2,1,1,1,6,18,1102,27,17,18,6,6,6,6,0,1,18,1
1105,17,27,"tab",2,1,1,1,6,18,1103,27,17,18,6,6,6,6,0,1,18,1
1106,17,27,"tab",2,1,1,1,6,18,1104,27,17,18,6,6,6,6,0,1,18,1
1107,17,27,"tab",2,1,1,1,6,18,1105,27,17,18,6,6,6,6,0,1,18,1
1108,17,27,"tab",2,1,1,1,6,18,1106,27,17,18,6,6,6,6,0,1,18,1
1109,17,27,"tab",2,1,1,1,6,18,1107,27,17,18,6,6,6,6,0,1,18,1
1110,17,27,"tab",2,1,1,1,6,18,1108,27,17,18,6,6,6,6,0,1,18,1
1111,17,27,"tab",2,1,1,1,6,18,1109,27,17,18,6,6,6,6,0,1,18,1
1112,17,27,"tab",2,1,1,1,6,18,1110,27,17,18,6,6,6,6,0,1,18,1
1113,17,27,"tab",2,1,1,1,6,18,1111,27,17,18,6,6,6,6,0,1,18,1
1114,17,27,"tab",2,1,1,1,6,18,1112,27,17,18,6,6,6,6,0,1,18,1
1115,17,27,"tab",2,1,1,1,6,18,1113,27,17,18,6,6,6,6,0,1,18,1
1116,17,27,"tab",2,1,1,1,6,18,1114,27,17,18,6,6,6,6,0,1,18,1
1117,17,27,"tab",2,1,1,1,6,18,1115,27,17,18,6,6,6,6,0,1,18,1
1118,17,27,"tab",2,1,1,1,6,18,1116,27,17,18,6,6,6,6,0,1,18,1
1119,17,27,"tab",2,1,1,1,6,18,1117,27,17,18,6,6,6,6,0,1,18,1
1120,17,27,"tab",2,1,1,1,6,18,1118,27,17,18,6,6,6,6,0,1,18,1
1121,17,27,"tab",2,1,1,1,6,18,1119,27,17,18,6,6,6,6,0,1,18,1
1122,17,27,"tab",2,1,1,1,6,18,1120,27,17,18,6,6,6,6,0,1,18,1
1123,17,27,"tab",2,1,1,1,6,18,1121,27,17,18,6,6,6,6,0,1,18,1
1124,17,27,"tab",2,1,1,1,6,18,1122,27,17,18,6,6,6,6,0,1,18,1
1125,17,27,"tab",2,1,1,1,6,18,1123,27,17,18,6,6,6,6,0,1,18,1
1126,17,27,"tab",2,1,1,1,6,18,1124,27,17,18,6,6,6,6,0,1,18,1
1127,17,27,"tab",2,1,1,1,6,18,1125,27,17,18,6,6,6,6,0,1,18,1
1128,17,27,"tab",2,1,1,1,6,18,1126,27,17,18,6,6,6,6,0,1,18,1
1129,17,27,"tab",2,1,1,1,6,18,1127,27,17,18,6,6,6,6,0,1,18,1
1130,17,27,"tab",2,1,1,1,6,18,1128,27,17,18,6,6,6,6,0,1,18,1
1131,17,27,"tab",2,1,1,1,6,18,1129,27,17,18,6,6,6,6,0,1,18,1
1132,17,27,"tab",2,1,1,1,6,18,1130,27,17,18,6,6,6,6,0,1,18,1
1133,17,27,"tab",2,1,1,1,6,18,1131,27,17,18,6,6,6,6,0,1,18,1
