"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E3"
901,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
902,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
903,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
904,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
905,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
906,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
907,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
908,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
909,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
910,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
911,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
912,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
913,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
914,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
915,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
916,41,14,"jal",3,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
917,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
918,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
919,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
920,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
921,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
922,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
923,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
924,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
925,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
926,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
927,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
928,41,14,"jal",3,14,14,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
929,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
930,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
931,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
932,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
933,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
935,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
936,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
937,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
938,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
939,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
940,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
941,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
942,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
943,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
944,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
945,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
946,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
947,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
948,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
949,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
950,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
951,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
952,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
953,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
954,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
955,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
956,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
957,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
958,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
959,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
960,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
961,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
962,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
963,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
964,41,14,"jal",4,13,13,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
965,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
966,41,14,"jal",4,13,13,11,11,13,14,41,13,11,11,13,11,11,11,9,11,1,0,1,1,1,0,1,13,0.443
967,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646
968,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646
969,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646
970,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646
971,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
972,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
973,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
974,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
975,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
976,41,14,"jal",4,13,13,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
977,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
978,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
979,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
980,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
981,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
982,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
983,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
984,41,14,"jal",4,14,13,14,10,14,14,41,11,13,10,11,13,10,13,11,10,1,0,1,0,1,0,0,14,0.646
985,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646
986,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646
987,41,14,"jal",4,14,13,14,10,14,14,41,11,11,10,11,11,10,10,9,10,1,1,1,0,0,0,0,14,0.646
988,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
989,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
990,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
991,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
992,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
993,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
994,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
995,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
996,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
997,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
998,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
999,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1000,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1001,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1002,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1003,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1004,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1005,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1006,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1007,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1008,41,14,"jal",4,14,13,14,10,14,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1009,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1010,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1011,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1012,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1013,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1014,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1015,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1016,41,14,"jal",13,11,8,8,13,11,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1017,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1018,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1019,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1020,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1021,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1022,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1023,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,13,9,13,1,0,1,0,0,0,0,8,0.364
1024,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
1025,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,13,9,13,1,0,1,0,0,0,0,8,0.364
1026,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1027,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1028,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1029,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1030,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1031,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1032,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1033,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1034,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1035,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
1036,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
1037,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
1038,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
1039,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
1040,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
1041,41,14,"jal",13,13,8,8,13,13,14,41,14,11,13,14,11,13,11,9,13,1,0,1,0,1,0,0,8,0.364
1042,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1043,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1044,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1045,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1046,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1047,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1048,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1049,41,14,"jal",13,13,8,8,13,13,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1050,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1051,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1052,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1053,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1054,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1055,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1056,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1057,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1058,41,14,"jal",13,12,14,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1059,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1060,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1061,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1062,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1063,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1064,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1065,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1066,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1067,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1068,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1069,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1070,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1071,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1072,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1073,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1074,41,14,"jal",13,12,13,14,10,12,14,41,11,13,10,11,13,10,10,11,10,1,0,1,0,0,0,0,14,0.646
1075,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1076,41,14,"jal",13,12,13,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1077,41,14,"jal",13,12,14,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1078,41,14,"jal",13,12,14,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1079,41,14,"jal",13,12,14,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1080,41,14,"jal",13,12,14,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1081,41,14,"jal",13,12,14,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1082,41,14,"jal",13,12,14,8,13,12,14,41,14,13,13,14,13,13,10,11,13,1,0,1,1,0,0,1,8,0.364
1083,41,14,"jal",13,12,14,8,13,12,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1084,41,14,"jal",13,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1085,41,14,"jal",13,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1086,41,14,"jal",13,12,14,14,10,12,14,41,11,10,10,11,10,10,10,8,10,1,0,1,1,1,0,1,14,0.646
1087,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1088,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1089,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1090,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1091,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1092,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1093,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1094,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1095,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1096,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1097,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1098,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1099,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1100,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1101,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1102,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1103,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1104,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1105,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1106,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1107,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1108,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1109,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1110,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1111,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1112,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1113,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
1114,41,14,"jal",14,8,8,8,13,8,14,41,14,13,13,14,13,13,13,11,13,1,0,1,1,1,0,1,8,0.364
