"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2012","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","pan_clv1","mc_clv2","pan_cnv2","prd_clv2","pri_clv2","esc1_mcCLV1","esc1_panCLV1","esc1_mcCLV1.1","esc2_mcCLV2","esc2_panCNV2","esc2_prdCLV2","esc2_priCLV2","SQ","dsiSQ_E1"
1831,63,14,"jal",5,1,1,1,3,1,14,63,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
1832,63,14,"jal",5,1,1,1,3,1,14,63,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
1833,63,14,"jal",5,1,1,1,3,1,14,63,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
1834,63,14,"jal",5,1,1,1,3,1,14,63,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
1835,63,14,"jal",5,1,1,1,3,1,14,63,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
1837,63,14,"jal",5,1,1,1,3,1,14,63,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
1838,63,14,"jal",5,1,1,1,3,1,14,63,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
1839,63,14,"jal",5,1,1,1,3,1,14,63,2,3,3,4,3,3,3,1,3,0,0,0,1,1,0,1,1,0.578
1840,64,14,"jal",11,5,5,5,4,5,14,64,6,6,4,6,6,2,6,3,4,1,1,1,0,1,0,0,5,0.689
1841,64,14,"jal",11,5,5,5,4,5,14,64,6,6,4,6,6,2,6,3,4,1,1,1,0,1,0,0,5,0.689
1842,64,14,"jal",11,5,5,5,4,5,14,64,6,6,4,6,6,2,6,3,4,1,1,1,0,1,0,0,5,0.689
1843,64,14,"jal",11,5,5,5,4,5,14,64,6,6,4,6,6,2,6,3,4,1,1,1,0,1,0,0,5,0.689
1844,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1845,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1846,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1847,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1848,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1849,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1850,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1851,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1852,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1853,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1854,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1855,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1856,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1857,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1858,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1859,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1860,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1861,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1862,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1863,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1864,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1865,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1866,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1867,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1868,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1869,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1870,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1871,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1872,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1873,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1874,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1875,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1876,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1877,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1878,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1879,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1880,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1881,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1882,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1883,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1884,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1885,65,14,"jal",8,15,15,15,8,15,14,65,3,8,8,5,8,6,8,6,8,0,0,0,0,1,0,1,3,0.256
1886,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1887,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1888,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1889,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1890,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1891,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1892,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1893,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1894,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1895,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1896,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1897,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1898,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1899,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1900,66,14,"jal",6,2,2,2,9,2,14,66,5,9,9,9,9,9,9,7,9,0,0,0,1,1,0,1,2,0.757
1901,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1902,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1903,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1904,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1905,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1906,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1907,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1908,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1909,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1910,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1911,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1912,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1913,67,14,"jal",19,19,19,19,5,19,14,67,9,7,5,7,7,4,7,20,5,0,0,0,0,1,0,0,19,0.603
1914,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1915,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1916,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1917,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1918,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1919,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1920,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1921,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1922,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1923,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1924,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1925,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1926,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1927,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1928,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1929,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1930,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1931,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1932,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1933,68,14,"jal",8,15,17,15,7,17,14,68,1,8,7,8,8,7,4,6,7,0,0,0,0,0,0,0,17,0.232
1934,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1935,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1936,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1937,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1938,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1939,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1940,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1941,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1942,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1943,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1944,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1945,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1946,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1947,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1949,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1950,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1951,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1952,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1953,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1954,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1955,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1956,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1957,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1958,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1959,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1960,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1961,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1962,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1963,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1964,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1965,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1966,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1967,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1968,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1969,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1970,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1971,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1972,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1973,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1974,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1975,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1976,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1977,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1978,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1979,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1980,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1981,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1982,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1983,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1984,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1985,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1986,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1987,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1988,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1989,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1990,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1991,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1992,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1993,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1994,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1995,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1996,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1997,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1998,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
1999,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
2000,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
2001,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
2002,69,14,"jal",12,5,5,5,6,5,14,69,6,6,6,6,6,5,6,3,6,1,1,1,0,1,0,1,5,0.689
2003,70,14,"jal",11,18,5,18,6,5,14,70,4,5,6,3,5,5,5,5,6,0,0,0,1,1,1,0,18,0.293
2004,70,14,"jal",11,18,5,18,6,5,14,70,4,5,6,3,5,5,5,5,6,0,0,0,1,1,1,0,18,0.293
2005,70,14,"jal",11,18,5,18,6,5,14,70,4,5,6,3,5,5,5,5,6,0,0,0,1,1,1,0,18,0.293
2006,70,14,"jal",11,18,5,18,6,5,14,70,4,5,6,3,5,5,5,5,6,0,0,0,1,1,1,0,18,0.293
2007,70,14,"jal",11,18,5,18,6,5,14,70,4,5,6,3,5,5,5,5,6,0,0,0,1,1,1,0,18,0.293
2008,70,14,"jal",11,18,5,18,6,5,14,70,4,5,6,3,5,5,5,5,6,0,0,0,1,1,1,0,18,0.293
2009,70,14,"jal",11,18,5,18,6,5,14,70,4,5,6,3,5,5,5,5,6,0,0,0,1,1,1,0,18,0.293
2010,70,14,"jal",11,18,5,18,6,5,14,70,4,5,6,3,5,5,5,5,6,0,0,0,1,1,1,0,18,0.293
2011,70,14,"jal",11,18,5,18,6,5,14,70,4,5,6,3,5,5,5,5,6,0,0,0,1,1,1,0,18,0.293
2012,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2013,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2014,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2015,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2016,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2017,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2018,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2019,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2020,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2021,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2022,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2023,71,14,"jal",19,19,17,19,7,17,14,71,9,7,7,7,7,7,7,20,7,0,0,0,1,1,0,1,19,0.603
2024,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2025,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2026,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2027,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2028,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2029,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2030,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2031,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2032,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2033,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2034,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2035,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2036,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2037,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2038,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2039,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2040,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2041,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2042,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2043,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
2044,72,14,"jal",18,7,12,20,2,7,14,72,1,2,2,8,2,8,2,13,2,0,0,0,0,1,0,1,17,0.232
