"seccion","munn","edon","disloc2016","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2016","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e"
115,1,1,8,15,1381,8,8,1,0,0,0,0,0,65988,1160287,0,0.96256945792538,0.976850168044021,13,0.434,15,0.175,1,0,0,0.8,0.2,0,13,0.321,15,0.222
116,1,1,8,13,12040,8,8,1,0,0,0,0,0,65988,1160287,0,0.972502585714118,0.976850168044021,13,0.434,8,0.434,1,0,0,0.538,0.462,0,13,0.321,8,0.321
117,1,1,8,13,1988,8,8,1,0,0,0,1,0,65988,1160287,0,0.972502585714118,0.976850168044021,13,0.434,8,0.434,1,0,0,0.538,0.462,0,13,0.321,8,0.321
118,1,1,8,13,8633,8,8,1,0,0,1,0,0,65988,1160287,0,0.972502585714118,0.976850168044021,13,0.434,8,0.434,1,0,0,0.538,0.462,0,13,0.321,8,0.321
119,1,1,8,15,4735,8,8,1,0,0,1,0,0,65988,1160287,0,0.96256945792538,0.976850168044021,13,0.434,15,0.175,1,0,0,0.8,0.2,0,13,0.321,15,0.222
120,1,1,12,15,919,12,12,1,0,0,0,0,0,66370,1160287,0,0.96256945792538,0.971227797030117,11,0.723,15,0.175,1,0,0,0.8,0.2,0,11,0.779,15,0.222
121,1,1,12,15,741,12,12,1,0,0,1,0,0,66370,1160287,0,0.96256945792538,0.971227797030117,11,0.723,15,0.175,1,0,0,0.8,0.2,0,11,0.779,15,0.222
122,1,1,8,15,1290,8,8,1,0,0,0,0,0,65988,1160287,0,0.96256945792538,0.976850168044021,13,0.434,15,0.175,1,0,0,0.8,0.2,0,13,0.321,15,0.222
123,1,1,12,15,721,12,12,1,0,0,1,0,0,66370,1160287,0,0.96256945792538,0.971227797030117,11,0.723,15,0.175,1,0,0,0.8,0.2,0,11,0.779,15,0.222
124,1,1,12,15,562,12,12,1,0,0,1,0,0,66370,1160287,0,0.96256945792538,0.971227797030117,11,0.723,15,0.175,1,0,0,0.8,0.2,0,11,0.779,15,0.222
125,1,1,15,15,1195,15,15,1,0,0,1,0,0,66444,1160287,0,0.96256945792538,0.970146121378738,14,0.49,15,0.175,1,0,0,0.8,0.2,0,14,0.375,15,0.222
126,1,1,9,15,2765,9,9,1,0,0,1,0,0,66056,1160287,0,0.96256945792538,0.975844569590785,16,0.211,15,0.175,1,0,0,0.8,0.2,0,16,0.322,15,0.222
127,1,1,9,13,1573,9,9,1,0,0,0,1,0,66056,1160287,0,0.972502585714118,0.975844569590785,16,0.211,8,0.434,1,0,0,0.538,0.462,0,16,0.322,8,0.321
128,1,1,9,13,1069,9,9,1,0,0,0,0,0,66056,1160287,0,0.972502585714118,0.975844569590785,16,0.211,8,0.434,1,0,0,0.538,0.462,0,16,0.322,8,0.321
129,1,1,9,13,1149,9,9,1,0,0,0,0,0,66056,1160287,0,0.972502585714118,0.975844569590785,16,0.211,8,0.434,1,0,0,0.538,0.462,0,16,0.322,8,0.321
130,1,1,9,13,1728,9,9,1,0,0,0,1,0,66056,1160287,0,0.972502585714118,0.975844569590785,16,0.211,8,0.434,1,0,0,0.538,0.462,0,16,0.322,8,0.321
