"seccion","munn","edon","disloc2018","disloc2015","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2015","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e"
118,6,24,1,1,591,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
119,7,24,1,1,3077,3,5,0,1,1,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
120,7,24,1,1,2654,3,5,1,0,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
121,7,24,1,1,2423,3,5,0,1,1,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
122,7,24,1,1,3434,3,5,0,1,1,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
123,7,24,1,1,251,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
124,7,24,1,1,396,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
125,7,24,1,1,584,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
126,7,24,1,1,638,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
127,7,24,1,1,421,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
128,7,24,1,1,482,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
129,7,24,1,1,165,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
130,7,24,1,1,331,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
131,7,24,1,1,1708,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
132,7,24,1,1,204,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
133,7,24,1,1,462,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
134,7,24,1,1,455,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
135,7,24,1,1,808,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
